material_id,path,rho,T_C,activity,PR_exposure,pore_D90_nm,connected_fine
M001,reference,0.7426700815434546,867.3671726114922,0.9565002276394097,0.00017049740267803507,53.888774341229976,1.1109967200841653
M001,reference,0.7461700815434544,869.1807099908907,0.9568825428018196,0.00017523655928968743,53.888774341229976,1.0921506041452933
M001,reference,0.7496700815434545,870.9516016158375,0.9572524548560275,0.000179959874613496,53.888774341229976,1.073320839632721
M001,reference,0.7531700815434546,872.6831970842521,0.9576109612550961,0.00018467020529864156,53.888774341229976,1.0545081218380032
M001,reference,0.7566700815434546,874.3785419587566,0.9579589589790438,0.00018937025538091705,53.888774341229976,1.035713181786525
M001,reference,0.7601700815434546,876.0404176360743,0.9582972581049586,0.00019406259721816942,53.888774341229976,1.0169367880680469
M001,reference,0.7636700815434546,877.671375185732,0.9586265932201071,0.00019874968980478606,53.888774341229976,0.9981797487447579
M001,reference,0.7671700815434546,879.2737642509666,0.9589476330792596,0.00020343389491775203,53.888774341229976,0.9794429133380971
M001,reference,0.7706700815434545,880.8497578832181,0.9592609888236516,0.0002081174914633622,53.888774341229976,0.9607271748961005
M001,reference,0.7741700815434546,882.4013740104056,0.9595672210146425,0.00021280268832817736,53.888774341229976,0.9420334721438504
M001,reference,0.7776700815434545,883.9304941058554,0.9598668456852895,0.00021749163598609026,53.888774341229976,0.9233627917207301
M001,reference,0.7811700815434546,885.4388795201809,0.9601603395741757,0.00022218643707230714,53.888774341229976,0.9047161705098319
M001,reference,0.7846700815434546,886.9281858558678,0.9604481446752622,0.00022688915610232627,53.888774341229976,0.8860946980671042
M001,reference,0.7881700815434546,888.3999756987937,0.9607306722133608,0.00023160182848784181,53.888774341229976,0.8674995191607922
M001,reference,0.7916700815434545,889.8557299686373,0.9610083061355787,0.0002363264689805873,53.888774341229976,0.848931836435606
M001,reference,0.7951700815434546,891.2968581082789,0.9612814061936825,0.00024106507965842953,53.888774341229976,0.8303929132210172
M001,reference,0.7986700815434546,892.7247072986819,0.9615503106799226,0.00024581965755474995,53.888774341229976,0.8118840765092761
M001,reference,0.8021700815434547,894.1405708587436,0.9618153388688512,0.00025059220202170487,53.888774341229976,0.7934067201364006
M001,reference,0.8056700815434547,895.5456959679076,0.9620767932095138,0.0002553847219098763,53.888774341229976,0.7749623082086423
M001,reference,0.8091700815434547,896.9412908319971,0.9623349613057844,0.00026019924264076205,53.888774341229976,0.7565523788279644
M001,reference,0.8126700815434547,898.3285313989772,0.9625901177171848,0.0002650378132442458,53.888774341229976,0.7381785481829963
M001,reference,0.8161700815434547,899.708567720637,0.9628425256081194,0.0002699025134304457,53.888774341229976,0.719842515086801
M001,reference,0.8196700815434546,901.0825300480267,0.9630924382698267,0.00027479546076403076,53.888774341229976,0.7015460660596886
M001,reference,0.8231700815434546,902.4515347426154,0.9633401005364007,0.0002797188180091455,53.888774341229976,0.6832910810740521
M001,reference,0.8266700815434547,903.8166900812868,0.9635857501138453,0.00028467480071445617,53.888774341229976,0.6650795400987736
M001,reference,0.8301700815434546,905.1791020313399,0.9638296188391916,0.0002896656851105467,53.888774341229976,0.6469135306027278
M001,reference,0.8336700815434547,906.5398800715438,0.964071933885218,0.0002946938163959949,53.888774341229976,0.6287952562001002
M001,reference,0.8371700815434546,907.9001431369916,0.9643129189251474,0.00029976161749405394,53.888774341229976,0.6107270466440949
M001,reference,0.8406700815434547,909.2610257691122,0.9645527952709009,0.000304871598369093,53.888774341229976,0.5927113693996428
M001,reference,0.8441700815434546,910.6236845578609,0.9647917829979842,0.0003100263660010089,53.888774341229976,0.574750843049455
M001,reference,0.8476700815434546,911.9893049710679,0.9650301020699048,0.0003152286351269667,53.888774341229976,0.556848252810551
M001,reference,0.8511700815434546,913.3591086765108,0.9652679734751614,0.0003204812398733885,53.888774341229976,0.5390065684598264
M001,reference,0.8546700815434546,914.7343614759759,0.9655056203903243,0.00032578714641748693,53.888774341229976,0.5212289649867847
M001,reference,0.8581700815434546,916.1163819879686,0.9657432693836022,0.0003311494668373607,53.888774341229976,0.5035188463089144
M001,reference,0.8616700815434546,917.5065512376641,0.9659811516745808,0.0003365714743333604,53.888774341229976,0.4858798724000803
M001,reference,0.8651700815434546,918.9063233402004,0.9662195044676491,0.00034205662003189066,53.888774341229976,0.46831599019435266
M001,reference,0.8686700815434547,920.3172374979065,0.9664585723790564,0.00034760855161704063,53.888774341229976,0.4508314686367185
M001,reference,0.8721700815434547,921.7409315753433,0.9666986089807534,0.0003532311340766518,53.888774341229976,0.4334309382574691
M001,reference,0.8756700815434546,923.1791575705353,0.9669398784883325,0.00035892847289920873,53.888774341229976,0.4161194356480099
M001,reference,0.8791700815434547,924.6337993696806,0.9671826576257724,0.0003647049401182107,53.888774341229976,0.39890245321108575
M001,reference,0.8826700815434547,926.1068932602248,0.9674272377066606,0.0003705652036739165,53.888774341229976,0.3817859945461728
M001,reference,0.8861700815434547,927.600651789251,0.967673926980609,0.00037651426065165943,91.52368821428377,0.36477663580889735
M001,reference,0.8896700815434546,929.1174916985545,0.9679230533053387,0.00038255747506525775,91.52368821428377,0.34788159334949004
M001,reference,0.8931700815434547,930.66006685532,0.9681749672202961,0.0003887006209884453,91.52368821428377,0.33110879788799574
M001,reference,0.8966700815434547,932.2313073430737,0.9684300455178941,0.00039494993200319637,91.52368821428377,0.3144669754241158
M001,reference,0.9001700815434547,933.8344662025946,0.9686886954352133,0.00040131215813967233,91.52368821428377,0.2979657350131625
M001,reference,0.9036700815434547,935.4731757467192,0.9689513596245303,0.0004077946317391286,91.52368821428377,0.2816156634823343
M001,reference,0.9071700815434547,937.1515159594618,0.9692185221085137,0.00041440534399267957,91.52368821428377,0.2654284271454067
M001,reference,0.9106700815434547,938.8740982911592,0.9694907154896468,0.0004211530343140207,91.52368821428377,0.24941688065727846
M001,reference,0.9141700815434547,940.6461692695716,0.9697685297694854,0.00042804729521789877,91.52368821428377,0.23359518343036811
M001,reference,0.9176700815434548,942.4737398995775,0.9700526232502698,0.0004350986960315919,91.52368821428377,0.21797892466615038
M001,reference,0.9211700815434547,944.3637490297264,0.9703437361515322,0.00044231892960894205,91.52368821428377,0.20258525926457102
M001,reference,0.9246700815434548,946.3242720432246,0.9706427077959416,0.0004497209873069261,91.52368821428377,0.1874330589781991
M001,reference,0.9281700815434547,948.364790886259,0.9709504985295194,0.0004573193689075126,91.52368821428377,0.17254308658814588
M001,reference,0.9316700815434548,950.4965483796332,0.9712682179853874,0.00046513033603844134,91.52368821428377,0.15793820608552397
M001,reference,0.9351700815434547,952.7330202773262,0.9715971619487195,0.00047317222012458127,91.52368821428377,0.14364364936535118
M001,reference,0.9386700815434548,955.09055481846,0.9719388610534055,0.0004814657992027623,91.52368821428377,0.12968737023136842
M001,reference,0.9421700815434547,957.5892553017645,0.9722951460450545,0.0004900347623437159,91.52368821428377,0.11610052980464698
M001,reference,0.9456700815434548,960.2542230756518,0.972668236747311,0.0004989062863039566,91.52368821428377,0.10291817353716355
M001,reference,0.9491700815434547,963.1173482548303,0.9730608658371113,0.0005081117567733159,91.52368821428377,0.09018017805423588
M001,reference,0.9526700815434548,966.2199559975647,0.9734764553221402,0.0005176876764699091,91.52368821428377,0.07793256386298572
M001,reference,0.9561700815434547,969.6168314570474,0.9739193756505016,0.0005276768140532907,91.52368821428377,0.06622928298719293
M001,reference,0.9596700815434548,973.3825467902703,0.9743953395709337,0.000538129659120877,91.52368821428377,0.055134588492240594
M001,reference,0.9631700815434547,977.6217923979438,0.9749120255301977,0.0005491062514152001,91.52368821428377,0.044726050995992306
M001,reference,0.9666700815434548,982.487010193792,0.9754801113266197,0.0005606784223230421,91.52368821428377,0.035098145623768374
M001,reference,0.9701700815434547,988.2100953453474,0.976115080586673,0.0005729323519150497,91.52368821428377,0.026365948001016243
M001,reference,0.9736700815434548,995.1630069130775,0.9768405694987028,0.0005859708936409606,91.52368821428377,0.018667524006540537
M001,reference,0.9771700815434547,1003.9824811495342,0.9776949667049427,0.0005999137144872842,91.52368821428377,0.0121614125770188
M001,reference,0.9806700815434548,1015.8504255134062,0.9787452671531153,0.0006148889618411163,91.52368821428377,0.007011180163062712
M001,reference,0.9841700815434548,1033.19693235148,0.9801177333451282,0.0006309965849173711,91.52368821428377,0.003342373282026544
M001,reference,0.9876700815434548,1061.7307180171165,0.9820673490139354,0.0006481805492759361,91.52368821428377,0.001155792608813364
M001,reference,0.9911229520180473,1116.6958010144897,0.9850793535457143,0.0006655823488121456,155.44212327606328,0.00022012790177036221
M001,reference,0.9932897772786669,1186.6958010144895,0.9879397261113724,0.0006757790465470704,155.44212327606328,4.35369606621892e-05
M001,reference,0.9945739983983004,1256.6958010144895,0.990034277672964,0.0006810172538783343,155.44212327606328,1.1177032704869306e-05
M002,reference,0.65,25.0,0.9998333611106475,0.0,53.888774341229976,1.6142303528998652
M002,reference,0.6500000000065371,95.0,0.9998333611106475,1.54334322447172e-19,53.888774341229976,1.6142303528641686
M002,reference,0.6500000000130743,165.0,0.9998333611106475,3.0866864489381363e-19,53.888774341229976,1.6142303528284718
M002,reference,0.6500000000196116,235.0,0.9998333611106475,4.630029673399249e-19,53.888774341229976,1.614230352792775
M002,reference,0.6500000000261488,305.0,0.9998333611106475,6.173372897855059e-19,53.888774341229976,1.6142303527570783
M002,reference,0.6500000001068628,375.0,0.9846676228025503,9.14228446697103e-16,53.888774341229976,1.6142303523163326
M002,reference,0.6500000062555309,445.0,0.4431797522498451,3.515975464252902e-10,53.888774341229976,1.6142303185383042
M002,reference,0.6500002510342184,515.0,0.6392156892372538,2.962112910492987e-08,53.888774341229976,1.6142289650267234
M002,reference,0.6500077647690439,585.0,0.7982195383536026,3.301565716523351e-07,53.888774341229976,1.614187762404464
M002,reference,0.6501355038894567,655.0,0.8656512480039472,2.1248623297254704e-06,53.888774341229976,1.6134892018778273
M002,reference,0.6516700815434546,725.0,0.9090306415248177,1.1580939943382379e-05,53.888774341229976,1.60510464187959
M002,reference,0.6551700815434547,758.9955382382916,0.924445109269665,2.428513198343103e-05,53.888774341229976,1.5859908537460674
M002,reference,0.6586700815434549,775.5448105244553,0.9308306942879873,3.408110361626213e-05,53.888774341229976,1.5668850407546746
M002,reference,0.6621700815434547,786.8962112763651,0.9348388122980691,4.2605866342891776e-05,53.888774341229976,1.5477864604075227
