material_id,peak_T_C,hold_h,fast_rate_C_min,both_paths_attained,numerical_censored,max_ratio,span_ge_1p2,span_ge_1p5,meaningful,rejection_reason,Q_GB_diffusion,D_GB_prefactor,Q_surface_diffusion,D_surface_prefactor,Q_disconnection_nucleation,v_star,nu0_nucleation,Q_exchange,tau_exchange_prefactor,Q_transport,tau_transport_prefactor,stress_concentration,gamma_s,gamma_GB,zeta_eta_ratio,event_strain,pore_radius0,pore_ln_sigma,G0,rho0,PR_prefactor,PR_partition,activity_form
M030,1450,8,100,True,False,1.0654263105625588,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M030,1550,20,20,True,False,1.0465534991925374,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M030,1550,20,50,True,False,1.0577532698393226,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M030,1550,20,100,True,False,1.0654263105625588,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1350,2,20,True,False,0.9999879615138254,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1350,2,50,True,False,0.9999837080737592,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1350,2,100,True,False,0.999979951446037,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1450,8,20,True,False,0.9999879615138254,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1450,8,50,True,False,0.9999837080737592,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1450,8,100,True,False,0.999979951446037,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1550,20,20,True,False,0.9999879615138254,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1550,20,50,True,False,0.9999837080737592,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M031,1550,20,100,True,False,0.999979951446037,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1350,2,20,True,False,0.999999963312922,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1350,2,50,True,False,0.9999999400930017,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1350,2,100,True,False,0.9999999167216603,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1450,8,20,True,False,0.999999963312922,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1450,8,50,True,False,0.9999999400930017,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1450,8,100,True,False,0.9999999167216603,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1550,20,20,True,False,0.999999963312922,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1550,20,50,True,False,0.9999999400930017,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M032,1550,20,100,True,False,0.9999999167216603,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1350,2,20,True,False,1.0000000138890013,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1350,2,50,True,False,1.0000000141988539,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1350,2,100,True,False,1.000000014237728,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1450,8,20,True,False,1.0000000138890013,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1450,8,50,True,False,1.0000000141988539,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1450,8,100,True,False,1.000000014237728,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1550,20,20,True,False,1.0000000138890013,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1550,20,50,True,False,1.0000000141988539,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M033,1550,20,100,True,False,1.000000014237728,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,GB_to_TJ,serial_fraction
M034,1350,2,20,True,False,1.0000000142028636,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M034,1350,2,50,True,False,1.00000001469654,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M034,1350,2,100,True,False,1.0000000148665316,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M034,1450,8,20,True,False,1.0000000142028636,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M034,1450,8,50,True,False,1.00000001469654,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M034,1450,8,100,True,False,1.0000000148665316,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M034,1550,20,20,True,False,1.0000000142028636,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M034,1550,20,50,True,False,1.00000001469654,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M034,1550,20,100,True,False,1.0000000148665316,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,350000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1350,2,20,True,False,0.999933759631977,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1350,2,50,True,False,0.9998949606988152,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1350,2,100,True,False,0.9998471900365227,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1450,8,20,True,False,0.999933759631977,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1450,8,50,True,False,0.9998949606988152,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1450,8,100,True,False,0.9998471900365227,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1550,20,20,True,False,0.999933759631977,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1550,20,50,True,False,0.9998949606988152,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M035,1550,20,100,True,False,0.9998471900365227,0.0,0.0,False,ratio_or_span_below_threshold,350000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1350,2,20,True,False,0.9999987318979137,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1350,2,50,True,False,0.9999984208868143,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1350,2,100,True,False,0.9999980749552398,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1450,8,20,True,False,0.9999987318979137,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1450,8,50,True,False,0.9999984208868143,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1450,8,100,True,False,0.9999980749552398,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1550,20,20,True,False,0.9999987318979137,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1550,20,50,True,False,0.9999984208868143,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M036,1550,20,100,True,False,0.9999980749552398,0.0,0.0,False,ratio_or_span_below_threshold,425000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1350,2,20,True,False,1.0000000100090645,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1350,2,50,True,False,1.0000000097729753,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1350,2,100,True,False,1.0000000090893346,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1450,8,20,True,False,1.0000000100090645,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1450,8,50,True,False,1.0000000097729753,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1450,8,100,True,False,1.0000000090893346,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1550,20,20,True,False,1.0000000100090645,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1550,20,50,True,False,1.0000000097729753,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M037,1550,20,100,True,False,1.0000000090893346,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,0.5,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1350,2,20,True,False,1.0000000125411928,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1350,2,50,True,False,1.0000000129801032,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1350,2,100,True,False,1.000000013125994,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1450,8,20,True,False,1.0000000125411928,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1450,8,50,True,False,1.0000000129801032,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1450,8,100,True,False,1.000000013125994,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1550,20,20,True,False,1.0000000125411928,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1550,20,50,True,False,1.0000000129801032,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M038,1550,20,100,True,False,1.000000013125994,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,0.002,isolation,serial_fraction
M039,1350,2,20,True,False,1.0000000125411928,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,2e-05,isolation,serial_fraction
M039,1350,2,50,True,False,1.0000000129804498,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,2e-05,isolation,serial_fraction
M039,1350,2,100,True,False,1.000000013133129,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,2e-05,isolation,serial_fraction
M039,1450,8,20,True,False,1.0000000125411928,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,2e-05,isolation,serial_fraction
M039,1450,8,50,True,False,1.0000000129804498,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,2e-05,isolation,serial_fraction
M039,1450,8,100,True,False,1.000000013133129,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,2e-05,isolation,serial_fraction
M039,1550,20,20,True,False,1.0000000125411928,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,450000.0,0.0002,400000.0,2e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,1,0.004,2.2e-08,0.65,7.500000000000001e-08,0.7,2e-05,isolation,serial_fraction
