material_id,topology_id,role,T2_C,t_h,T_C,rho,G_nm,rho_dot,G_dot,X_J,Lambda_over_K,pore_drag,migration_factor
E0142,D0087,upper_failure,1110,48.0,1110.0,0.9178724527377511,312.18144213579626,2.8208115021644935e-07,9.946002002671926e-05,0.7499141196860069,0.008434274193235705,12.663296372556301,0.07318878056459134
E0142,D0087,upper_failure,1110,48.333333333333336,1110.0,0.9182105875619176,312.300903924754,2.80873931135245e-07,9.982617588155584e-05,0.7499137547956309,0.008431047902594142,12.607972965880695,0.07348633058775929
E0142,D0087,upper_failure,1110,48.666666666666664,1110.0,0.9185472752829837,312.42080542815626,2.7967190578947054e-07,0.00010019342344991318,0.7499133883998612,0.008427812217578249,12.552891139155339,0.07378499463564077
E0142,D0087,upper_failure,1110,49.0,1110.0,0.9188825221267339,312.5411479564396,2.7847505187669687e-07,0.00010056176399604988,0.7499130204929331,0.008424567127333997,12.498049852501119,0.0740847760178264
E0142,D0087,upper_failure,1110,49.333333333333336,1110.0,0.9192163342922186,312.6619328215533,2.772833471904181e-07,0.00010093119876934954,0.7499126510690638,0.008421312621117222,12.443448070477908,0.07438567804609747
E0142,D0087,upper_failure,1110,49.666666666666664,1110.0,0.9195487179518691,312.7831613369414,2.760967696196374e-07,0.00010130172900418482,0.7499122801224526,0.008418048688294518,12.389084762065194,0.07468770403435368
E0142,D0087,upper_failure,1110,50.0,1110.0,0.9198796792516122,312.9048348175247,2.749152971484477e-07,0.00010167335591978098,0.7499119076472803,0.008414775318344125,12.334958900642771,0.07499085729854016
E0142,D0087,upper_failure,1110,50.333333333333336,1110.0,0.920209224310984,313.02695457968235,2.737389078556244e-07,0.00010204608072007916,0.7499115336377098,0.008411492500856836,12.281069463971578,0.07529514115657365
E0142,D0087,upper_failure,1110,50.666666666666664,1110.0,0.9205373592232433,313.14952194123384,2.7256757991421734e-07,0.00010241990459359951,0.7499111580878856,0.00840820022553689,12.227415434174556,0.07560055892826836
E0142,D0087,upper_failure,1110,51.0,1110.0,0.9208640900554849,313.27253822142,2.714012915911303e-07,0.0001027948287133039,0.7499107809919341,0.008404898482202864,12.173995797717655,0.07590711393526071
E0142,D0087,upper_failure,1110,51.333333333333336,1110.0,0.9211894228487517,313.3960047408846,2.702400212467319e-07,0.00010317085423645908,0.7499104023439634,0.008401587260788573,12.120809545390827,0.07621480950093412
E0142,D0087,upper_failure,1110,51.666666666666664,1110.0,0.9215133636181475,313.51992282165554,2.690837473344355e-07,0.00010354798230449879,0.7499100221380637,0.008398266551343968,12.067855672289179,0.07652364895034257
E0142,D0087,upper_failure,1110,52.0,1110.0,0.9218359183529476,313.6442937871254,2.679324484003e-07,0.00010392621404288595,0.7499096403683063,0.008394936344036026,12.01513317779422,0.0768336356101335
E0142,D0087,upper_failure,1110,52.333333333333336,1110.0,0.9221570930167103,313.76911896203256,2.667861030826345e-07,0.0001043055505609747,0.7499092570287448,0.008391596629149662,11.962641065555177,0.07714477280847018
E0142,D0087,upper_failure,1110,52.666666666666664,1110.0,0.9224768935473877,313.8943996724419,2.6564469011159194e-07,0.00010468599295187252,0.7499088721134143,0.008388247397088608,11.91037834347031,0.0774570638749538
E0142,D0087,upper_failure,1110,53.0,1110.0,0.9227953258574352,314.0201372457251,2.6450818830876926e-07,0.00010506754229230134,0.7499084856163315,0.008384888638376317,11.858344023668472,0.07777051214054398
E0142,D0087,upper_failure,1110,53.333333333333336,1110.0,0.9231123958339217,314.14633301054084,2.6337657658681785e-07,0.00010545019964245978,0.7499080975314948,0.008381520343656865,11.80653712249057,0.07808512093747975
E0142,D0087,upper_failure,1110,53.666666666666664,1110.0,0.9234281093386385,314.2729882968151,2.6224983394904365e-07,0.00010583396604588378,0.7499077078528844,0.00837814250369584,11.754956660471262,0.07840089359919884
E0142,D0087,upper_failure,1110,54.0,1110.0,0.9237424722082079,314.400104435721,2.6112793948901525e-07,0.0001062188425293081,0.749907316574462,0.008374755109381246,11.703601662320661,0.07871783346025686
E0142,D0087,upper_failure,1110,54.333333333333336,1110.0,0.9240554902541915,314.52768275965894,2.600108723901755e-07,0.00010660483010252708,0.7499069236901708,0.008371358151724384,11.652471156906126,0.07903594385624566
E0142,D0087,upper_failure,1110,54.666666666666664,1110.0,0.924367169263198,314.6557246022357,2.5889861192544815e-07,0.00010699192975825578,0.7499065291939357,0.008367951621860764,11.601564177234124,0.07935522812371112
E0142,D0087,upper_failure,1110,55.0,1110.0,0.92467751499699,314.78423129824415,2.577911374568484e-07,0.00010738014247199054,0.7499061330796635,0.008364535511050989,11.550879760432213,0.07967568960007017
E0142,D0087,upper_failure,1110,55.333333333333336,1110.0,0.9249865331925917,314.9132041836428,2.566884284351036e-07,0.00010776946920186954,0.7499057353412419,0.008361109810681657,11.500416947731063,0.07999733162352708
E0142,D0087,upper_failure,1110,55.666666666666664,1110.0,0.9252942295623944,315.0426445955344,2.555904643992593e-07,0.00010815991088853339,0.7499053359725407,0.008357674512266247,11.45017478444659,0.0803201575329892
E0142,D0087,upper_failure,1110,56.0,1110.0,0.9256006097942625,315.1725538721454,2.5449722497630695e-07,0.00010855146845498533,0.749904934967411,0.008354229607446017,11.400152319962151,0.08064417066798195
E0142,D0087,upper_failure,1110,56.333333333333336,1110.0,0.9259056795516396,315.30293335280436,2.5340868988079245e-07,0.00010894414280645177,0.7499045323196851,0.008350775087990895,11.350348607710806,0.08096937436856323
E0142,D0087,upper_failure,1110,56.666666666666664,1110.0,0.9262094444736523,315.433784377921,2.523248389144432e-07,0.00010933793483024192,0.7499041280231774,0.008347310945800365,11.300762705157728,0.08129577197523682
E0142,D0087,upper_failure,1110,57.0,1110.0,0.9265119101752158,315.5651082889641,2.512456519657887e-07,0.00010973284539560866,0.7499037220716832,0.008343837172904371,11.251393673782564,0.0816233668288658
E0142,D0087,upper_failure,1110,57.333333333333336,1110.0,0.9268130822471374,315.6969064284403,2.5017110900977986e-07,0.00011012887535360797,0.7499033144589795,0.008340353761464196,11.202240579062003,0.08195216227058448
E0142,D0087,upper_failure,1110,57.666666666666664,1110.0,0.9271129662562202,315.8291801398719,2.4910119010742215e-07,0.00011052602553695905,0.7499029051788247,0.008336860703773347,11.153302490452367,0.08228216164171014
E0142,D0087,upper_failure,1110,58.0,1110.0,0.9274115677453659,315.9619307677751,2.4803587540539273e-07,0.0001109242967599041,0.7499024942249587,0.008333357992258457,11.104578481372286,0.08261336828365384
E0142,D0087,upper_failure,1110,58.333333333333336,1110.0,0.9277088922336784,316.0951596576374,2.4697514513567956e-07,0.00011132368981806856,0.7499020815911025,0.008329845619480159,11.05606762918541,0.08294578553783102
E0142,D0087,upper_failure,1110,58.666666666666664,1110.0,0.928004945216565,316.22886815589555,2.4591897961520455e-07,0.00011172420548832058,0.7499016672709586,0.008326323578133971,11.007769015183284,0.08327941674557073
E0142,D0087,upper_failure,1110,59.0,1110.0,0.928299732165839,316.36305760991286,2.44867359245453e-07,0.000112125844528631,0.7499012512582112,0.00832279186105119,10.95968172456821,0.08361426524802472
E0142,D0087,upper_failure,1110,59.333333333333336,1110.0,0.9285932585298207,316.4977293679566,2.438202645121161e-07,0.0001125286076779327,0.7499008335465251,0.008319250461199768,10.9118048464363,0.08395033438607531
E0142,D0087,upper_failure,1110,59.666666666666664,1110.0,0.9288855297334382,316.6328847791748,2.427776759847178e-07,0.00011293249565598098,0.7499004141295472,0.008315699371685187,10.864137473760463,0.08428762750024334
E0142,D0087,upper_failure,1110,60.0,1110.0,0.9291765511783284,316.7685251935736,2.417395743162549e-07,0.00011333750916321321,0.7498999930009052,0.00831213858575135,10.816678703373537,0.08462614793059496
E0142,D0087,upper_failure,1110,60.333333333333336,1110.0,0.9294663282429367,316.9046519619938,2.4070594024283204e-07,0.00011374364888060823,0.749899570154208,0.008308568096781453,10.769427635951565,0.08496589901664742
E0142,D0087,upper_failure,1110,60.666666666666664,1110.0,0.9297548662826166,317.04126643608754,2.3967675458330476e-07,0.00011415091546954647,0.7498991455830464,0.008304987898298862,10.72238337599703,0.08530688409727484
E0142,D0087,upper_failure,1110,61.0,1110.0,0.9300421706297289,317.1783699682945,2.386519982389204e-07,0.00011455930957166978,0.7498987192809917,0.008301397983967987,10.675545031822239,0.08564910651061289
E0142,D0087,upper_failure,1110,61.333333333333336,1110.0,0.9303282465937407,317.3159639118187,2.3763165219295548e-07,0.00011496883180874108,0.7498982912415969,0.008297798347595153,10.628911715532755,0.08599256959396281
E0142,D0087,upper_failure,1110,61.666666666666664,1110.0,0.9306130994613233,317.454049620604,2.3661569751036982e-07,0.00011537948278250457,0.749897861458396,0.008294188983129478,10.58248254301092,0.08633727668369491
E0142,D0087,upper_failure,1110,62.0,1110.0,0.9308967344964508,317.5926284493104,2.3560411533744312e-07,0.00011579126307454593,0.7498974299249044,0.008290569884663736,10.536256633899388,0.08668323111515147
E0142,D0087,upper_failure,1110,62.333333333333336,1110.0,0.9311791569404967,317.7317017532898,2.3459688690142472e-07,0.00011620417324615143,0.7498969966346185,0.008286941046435225,10.490233111584898,0.08703043622254811
E0142,D0087,upper_failure,1110,62.666666666666664,1110.0,0.9314603720123318,317.87127088856147,2.3359399351018702e-07,0.00011661821383816961,0.7498965615810159,0.008283302462826629,10.444411103181864,0.08737889533887613
E0142,D0087,upper_failure,1110,63.0,1110.0,0.9317403849084201,318.0113372117875,2.3259541655186912e-07,0.00011703338537086983,0.7498961247575556,0.008279654128366891,10.398789739516332,0.08772861179580206
E0142,D0087,upper_failure,1110,63.333333333333336,1110.0,0.9320192008029157,318.15190208024814,2.3160113749453246e-07,0.00011744968834380399,0.7498956861576773,0.00827599603773206,10.353368155109754,0.08807958892356846
E0142,D0087,upper_failure,1110,63.666666666666664,1110.0,0.932296824847758,318.2929668518169,2.3061113788581831e-07,0.00011786712323566628,0.7498952457748023,0.008272328185746155,10.30814548816299,0.08843183005089282
E0142,D0087,upper_failure,1110,64.0,1110.0,0.9325732621727675,318.4345328849353,2.2962539935259225e-07,0.00011828569050415387,0.7498948036023325,0.00826865056738203,10.263120880540347,0.08878533850486607
E0142,D0087,upper_failure,1110,64.33333333333333,1110.0,0.9328485178857405,318.576601538588,2.28643903600611e-07,0.00011870539058582784,0.7498943596336514,0.008264963177762204,10.218293477753647,0.08914011761085075
E0142,D0087,upper_failure,1110,64.66666666666667,1110.0,0.9331225970725442,318.71917417227684,2.2766663241417162e-07,0.00011912622389597416,0.7498939138621233,0.008261266012159742,10.173662428946404,0.08949617069237815
E0142,D0087,upper_failure,1110,65.0,1110.0,0.9333955047972099,318.86225214599574,2.2669356765577799e-07,0.00011954819082846397,0.7498934662810937,0.00825755906599908,10.129226886878124,0.08985350107104444
E0142,D0087,upper_failure,1110,65.33333333333333,1110.0,0.9336672461020277,319.00583682020505,2.2572469126579858e-07,0.0001199712917556158,0.7498930168838889,0.008253842334856872,10.084986007908537,0.09021211206640714
E0142,D0087,upper_failure,1110,65.66666666666667,1110.0,0.9339378260076391,319.14992955580504,2.247599852621325e-07,0.000120395527028056,0.7498925656638166,0.008250115814462852,10.040938951982083,0.09057200699587953
E0142,D0087,upper_failure,1110,66.0,1110.0,0.9342072495131304,319.29453171411024,2.2379943173986208e-07,0.00012082089697458098,0.7498921126141654,0.00824637950070065,9.997084882612299,0.09093318917462564
E0142,D0087,upper_failure,1110,66.33333333333333,1110.0,0.9344755215961253,319.4396446568234,2.228430128709336e-07,0.00012124740190201898,0.749891657728205,0.00824263338960864,9.95342296686634,0.09129566191545414
E0142,D0087,upper_failure,1110,66.66666666666667,1110.0,0.9347426472128766,319.5852697460087,2.2189071090381504e-07,0.00012167504209509125,0.7498912009991857,0.008238877477380778,9.909952375349677,0.09165942852871059
E0142,D0087,upper_failure,1110,67.0,1110.0,0.9350086312983581,319.73140834406524,2.209425081631613e-07,0.00012210381781627532,0.7498907424203395,0.008235111760367427,9.86667228219066,0.09202449232217075
E0142,D0087,upper_failure,1110,67.33333333333333,1110.0,0.9352734787663559,319.87806181370047,2.1999838704949585e-07,0.00012253372930566626,0.7498902819848787,0.008231336235076183,9.82358186502536,0.09239085660093142
E0142,D0087,upper_failure,1110,67.66666666666667,1110.0,0.9355371945095599,320.0252315179033,2.190583300388669e-07,0.0001229647767808409,0.749889819685997,0.008227550898172701,9.780680304982265,0.09275852466730253
E0142,D0087,upper_failure,1110,68.0,1110.0,0.935799783399653,320.1729188199168,2.1812231968253483e-07,0.00012339696043671877,0.7498893555168689,0.00822375574648152,9.737966786667315,0.093127499820696
E0142,D0087,upper_failure,1110,68.33333333333333,1110.0,0.9360612502874031,320.32112508321103,2.1719033860663429e-07,0.00012383028044542766,0.7498888894706498,0.00821995077698688,9.695440498148658,0.0934977853575172
E0142,D0087,upper_failure,1110,68.66666666666667,1110.0,0.9363216000027509,320.46985167145607,2.1626236951185507e-07,0.00012426473695616435,0.7498884215404763,0.008216135986833524,9.653100630941903,0.09386938457105179
E0142,D0087,upper_failure,1110,69.0,1110.0,0.936580837354901,320.6190999484939,2.1533839517311812e-07,0.00012470033009506123,0.7498879517194657,0.008212311373327529,9.61094637999498,0.09424230075135609
E0142,D0087,upper_failure,1110,69.33333333333333,1110.0,0.9368389671324098,320.76887127831077,2.1441839843925567e-07,0.000125137059965048,0.7498874800007163,0.008208476933937097,9.568976943673476,0.09461653718514296
E0142,D0087,upper_failure,1110,69.66666666666667,1110.0,0.937095994103274,320.9191670250098,2.1350236223268516e-07,0.00012557492664571729,0.7498870063773072,0.008204632666293364,9.527191523745776,0.09499209715566957
E0142,D0087,upper_failure,1110,70.0,1110.0,0.9373519230150199,321.0699885527823,2.1259026954909702e-07,0.0001260139301931891,0.7498865308422986,0.008200778568191201,9.485589325368366,0.0953689839426235
E0142,D0087,upper_failure,1110,70.33333333333333,1110.0,0.93760675859479,321.2213372258801,2.1168210345713424e-07,0.00012645407063997566,0.7498860533887315,0.008196914637590005,9.444169557071213,0.09574720082200802
E0142,D0087,upper_failure,1110,70.66666666666667,1110.0,0.9378605055494315,321.37321440858665,2.107778470980752e-07,0.00012689534799484748,0.7498855740096279,0.008193040872614495,9.402931430743145,0.09612675106602754
E0142,D0087,upper_failure,1110,71.0,1110.0,0.9381131685655821,321.525621465189,2.0987748368551795e-07,0.00012733776224269772,0.7498850926979903,0.008189157271555494,9.361874161617456,0.09650763794297065
E0142,D0087,upper_failure,1110,71.33333333333333,1110.0,0.9383647523097584,321.6785597599487,2.0898099650507282e-07,0.00012778131334440984,0.7498846094468026,0.008185263832870724,9.320996968257335,0.09688986471709492
E0142,D0087,upper_failure,1110,71.66666666666667,1110.0,0.9386152614284404,321.83203065707335,2.0808836891404468e-07,0.00012822600123672305,0.7498841242490291,0.008181360555185566,9.280299072541597,0.09727343464850874
E0142,D0087,upper_failure,1110,72.0,1110.0,0.9388647005481587,321.9860355206871,2.07199584341122e-07,0.00012867182583209912,0.7498836370976152,0.00817744743729386,9.239779699650368,0.09765835099305353
E0142,D0087,upper_failure,1110,72.33333333333333,1110.0,0.9391130742755799,322.140575714802,2.0631462628606965e-07,0.00012911878701859104,0.7498831479854872,0.008173524478158643,9.199438078050758,0.09804461700218614
E0142,D0087,upper_failure,1110,72.66666666666667,1110.0,0.939360387197591,322.29565260328826,2.0543347831942494e-07,0.0001295668846597086,0.749882656905552,0.008169591676912951,9.15927343948283,0.0984322359228581
E0142,D0087,upper_failure,1110,73.0,1110.0,0.9396066438813852,322.4512675498449,2.0455612408218247e-07,0.00013001611859428847,0.7498821638506975,0.008165649032860559,9.119285018945371,0.0988212109973971
E0142,D0087,upper_failure,1110,73.33333333333333,1110.0,0.939851848874546,322.60742191797016,2.0368254728549193e-07,0.0001304664886363618,0.7498816688137925,0.008161696545476733,9.0794720546819,0.09921154546338579
E0142,D0087,upper_failure,1110,73.66666666666667,1110.0,0.9400960067051309,322.76411707093166,2.02812731710363e-07,0.00013091799457502274,0.7498811717876863,0.008157734214409003,9.039833788166753,0.09960324255354006
E0142,D0087,upper_failure,1110,74.0,1110.0,0.9403391218817561,322.92135437173636,2.019466612073455e-07,0.0001313706361742995,0.7498806727652095,0.008153762039477892,9.00036946409104,0.09999630549558827
E0142,D0087,upper_failure,1110,74.33333333333333,1110.0,0.9405811988936785,323.0791351831006,2.01084319696247e-07,0.00013182441317302263,0.7498801717391731,0.008149780020677665,8.961078330348919,0.10039073751214762
E0142,D0087,upper_failure,1110,74.66666666666667,1110.0,0.9408222422108802,323.2374608674196,2.0022569116581723e-07,0.00013227932528469662,0.749879668702369,0.008145788158177075,8.92195963802375,0.10078654182060141
E0142,D0087,upper_failure,1110,75.0,1110.0,0.9410622562841499,323.3963327867373,1.9937075967346014e-07,0.0001327353721973701,0.74987916364757,0.008141786452320075,8.883012641374407,0.1011837216329749
E0142,D0087,upper_failure,1110,75.33333333333333,1110.0,0.9413012455451658,323.55575230271546,1.985195093449296e-07,0.00013319255357350767,0.7498786565675296,0.008137774903626568,8.844236597821613,0.10158228015581071
E0142,D0087,upper_failure,1110,75.66666666666667,1110.0,0.9415392144065778,323.7157207766033,1.9767192437403806e-07,0.0001336508690498622,0.749878147454982,0.008133753512793114,8.805630767934316,0.101982220590044
E0142,D0087,upper_failure,1110,76.0,1110.0,0.9417761672620883,323.87623956920623,1.9682798902236157e-07,0.00013411031823734633,0.7498776363026426,0.008129722280693657,8.767194415416244,0.10238354613087565
E0142,D0087,upper_failure,1110,76.33333333333333,1110.0,0.942012108486534,324.03731004085506,1.9598768761894235e-07,0.00013457090072090645,0.749877123103207,0.008125681208380224,8.728926807092366,0.10278625996764641
E0142,D0087,upper_failure,1110,76.66666666666667,1110.0,0.9422470424359669,324.19893355137475,1.951510045600015e-07,0.0001350326160593964,0.749876607849352,0.008121630297083642,8.69082721289548,0.10319036528370981
E0142,D0087,upper_failure,1110,77.0,1110.0,0.942480973447734,324.3611114600529,1.9431792430864467e-07,0.00013549546378545038,0.7498760905337349,0.008117569548214245,8.652894905852987,0.10359586525630303
E0142,D0087,upper_failure,1110,77.33333333333333,1110.0,0.9427139058405584,324.5238451256085,1.9348843139457356e-07,0.00013595944340535947,0.7498755711489941,0.008113498963362546,8.61512916207346,0.10400276305641998
E0142,D0087,upper_failure,1110,77.66666666666667,1110.0,0.9429458439146188,324.6871359061601,1.926625104138019e-07,0.00013642455439894587,0.7498750496877484,0.008109418544299947,8.577529260733531,0.10441106184868093
E0142,D0087,upper_failure,1110,78.0,1110.0,0.9431767919516286,324.8509851591941,1.9184014602836123e-07,0.00013689079621943858,0.7498745261425978,0.008105328292979415,8.540094484064737,0.1048207647912027
E0142,D0087,upper_failure,1110,78.33333333333333,1110.0,0.9434067542149159,325.0153942415327,1.9102132296601996e-07,0.00013735816829335174,0.7498740005061224,0.008101228211536159,8.502824117340335,0.10523187503546909
E0142,D0087,upper_failure,1110,78.66666666666667,1110.0,0.9436357349495014,325.180364509302,1.9020602601999704e-07,0.00013782667002035953,0.7498734727708838,0.008097118302288306,8.465717448862396,0.10564439572619838
E0142,D0087,upper_failure,1110,79.0,1110.0,0.9438637383821772,325.34589731789947,1.8939424004867878e-07,0.0001382963007731758,0.7498729429294239,0.00809299856773756,8.428773769948744,0.10605833000121245
E0142,D0087,upper_failure,1110,79.33333333333333,1110.0,0.944090768721585,325.5119940219619,1.88585949975341e-07,0.00013876705989743156,0.7498724109742655,0.008088869010569868,8.3919923749201,0.10647368099130375
E0142,D0087,upper_failure,1110,79.66666666666667,1110.0,0.9443168301582943,325.6786559753325,1.8778114078786048e-07,0.00013923894671155537,0.7498718768979121,0.008084729633656073,8.355372561087155,0.10689045182010298
E0142,D0087,upper_failure,1110,80.0,1110.0,0.9445419268648786,325.84588453102856,1.8697979753844514e-07,0.0001397119605066515,0.749871340692848,0.008080580440052554,8.318913628737889,0.10730864560394424
E0142,D0087,upper_failure,1110,80.33333333333333,1110.0,0.9447660629959937,326.0136810412083,1.861819053433436e-07,0.00014018610054638186,0.7498708023515384,0.008076421433001876,8.282614881124763,0.10772826545173134
E0142,D0087,upper_failure,1110,80.66666666666667,1110.0,0.9449892426884542,326.18204685713835,1.8538744938258393e-07,0.00014066136606684688,0.7498702618664289,0.008072252615933419,8.24647562445207,0.1081493144648027
E0142,D0087,upper_failure,1110,81.0,1110.0,0.9452114700613095,326.3509833291601,1.8459641489968077e-07,0.00014113775627646745,0.7498697192299463,0.008068073992464009,8.21049516786332,0.10857179573679568
E0142,D0087,upper_failure,1110,81.33333333333333,1110.0,0.9454327492159202,326.5204918066568,1.8380878720137623e-07,0.00014161527035586754,0.7498691744344979,0.008063885566398539,8.174672823428697,0.10899571235351004
E0142,D0087,upper_failure,1110,81.66666666666667,1110.0,0.9456530842360343,326.69057363802017,1.8302455165735424e-07,0.000142093907457758,0.7498686274724716,0.008059687341730576,8.139007906132548,0.10942106739277138
E0142,D0087,upper_failure,1110,82.0,1110.0,0.9458724791878618,326.86123017061664,1.822436936999794e-07,0.00014257366670681997,0.7498680783362366,0.008055479322642984,8.103499733860996,0.10984786392429297
E0142,D0087,upper_failure,1110,82.33333333333333,1110.0,0.9460909381201503,327.03246275075395,1.814661988240142e-07,0.000143054547199591,0.7498675270181423,0.008051261513508514,8.068147627389493,0.11027610500953837
E0142,D0087,upper_failure,1110,82.66666666666667,1110.0,0.9463084650642601,327.2042727236471,1.8069205258636233e-07,0.00014353654800435003,0.7498669735105191,0.008047033918890396,8.032950910370545,0.11070579370158212
E0142,D0087,upper_failure,1110,83.0,1110.0,0.9465250640342382,327.3766614333846,1.7992124060578765e-07,0.000144019668161004,0.7498664178056782,0.008042796543542936,7.997908909321446,0.11113693304497038
E0142,D0087,upper_failure,1110,83.33333333333333,1110.0,0.9467407390268924,327.5496302228943,1.7915374856265604e-07,0.0001445039066809753,0.7498658598959116,0.008038549392412091,7.963020953612076,0.11156952607558084
E0142,D0087,upper_failure,1110,83.66666666666667,1110.0,0.9469554940218657,327.7231804339092,1.7838956219866488e-07,0.00014498926254709045,0.749865299773492,0.008034292470636037,7.928286375452716,0.11200357582048259
E0142,D0087,upper_failure,1110,84.0,1110.0,0.9471693329817094,327.89731340693294,1.776286673165802e-07,0.00014547573471346783,0.749864737430673,0.008030025783545745,7.8937045098820375,0.11243908529779381
E0142,D0087,upper_failure,1110,84.33333333333333,1110.0,0.947382259851956,328.0720304812058,1.768710497799704e-07,0.00014596332210540863,0.7498641728596886,0.008025749336665533,7.859274694754998,0.11287605751654085
E0142,D0087,upper_failure,1110,84.66666666666667,1110.0,0.947594278561193,328.2473329946693,1.7611669551294814e-07,0.00014645202361928718,0.749863606052754,0.008021463135713617,7.824996270730887,0.11331449547651536
E0142,D0087,upper_failure,1110,85.0,1110.0,0.9478053930211349,328.4232222839324,1.7536559049990014e-07,0.00014694183812244275,0.7498630370020652,0.008017167186602652,7.790868581261393,0.1137544021681315
E0142,D0087,upper_failure,1110,85.33333333333333,1110.0,0.9480156071266949,328.59969968423576,1.7461772078523996e-07,0.0001474327644530707,0.7498624656997988,0.00801286149544028,7.756890972578805,0.11419578057228127
E0142,D0087,upper_failure,1110,85.66666666666667,1110.0,0.948224924756058,328.77676652941716,1.73873072473137e-07,0.0001479248014201177,0.749861892138112,0.008008546068529642,7.723062793684103,0.11463863366019166
E0142,D0087,upper_failure,1110,86.0,1110.0,0.948433349770752,328.9544241518765,1.7313163172726257e-07,0.0001484179478031747,0.7498613163091435,0.008004220912369912,7.689383396335271,0.11508296439327882
E0142,D0087,upper_failure,1110,86.33333333333333,1110.0,0.9486408860157188,329.1326738825402,1.7239338477053784e-07,0.00014891220235237247,0.7498607382050121,0.007999886033656802,7.65585213503556,0.11552877572300302
E0142,D0087,upper_failure,1110,86.66666666666667,1110.0,0.9488475373193855,329.31151705082596,1.7165831788486972e-07,0.00014940756378827683,0.7498601578178177,0.007995541439283068,7.622468367021911,0.11597607059072193
E0142,D0087,upper_failure,1110,87.0,1110.0,0.9490533074937351,329.4909549846074,1.7092641741090279e-07,0.00014990403080178652,0.7498595751396412,0.007991187136339015,7.589231452253303,0.11642485192754463
E0142,D0087,upper_failure,1110,87.33333333333333,1110.0,0.9492582003343771,329.67098901017823,1.701976697477639e-07,0.00015040160205403186,0.749858990162544,0.00798682313211297,7.556140753399181,0.116875122654185
E0142,D0087,upper_failure,1110,87.66666666666667,1110.0,0.9494622196206173,329.8516204522165,1.6947206135280786e-07,0.0001509002761762708,0.7498584028785685,0.007982449434091779,7.5231956358281185,0.11732688568081183
E0142,D0087,upper_failure,1110,88.0,1110.0,0.9496653691155278,330.03285063374886,1.6874957874137057e-07,0.00015140005176979228,0.7498578132797381,0.007978066049961274,7.490395467596222,0.11778014390690299
E0142,D0087,upper_failure,1110,88.33333333333333,1110.0,0.9498676525660164,330.2146808761145,1.6803020848651446e-07,0.00015190092740581423,0.7498572213580568,0.007973672987606734,7.457739619435892,0.11823490022109445
E0142,D0087,upper_failure,1110,88.66666666666667,1110.0,0.9500690737028958,330.39711249892906,1.6731393721878106e-07,0.00015240290162538714,0.7498566271055096,0.007969270255113342,7.425227464744408,0.11869115750103211
E0142,D0087,upper_failure,1110,89.0,1110.0,0.9502696362409528,330.5801468200482,1.6660075162594747e-07,0.00015290597293929605,0.7498560305140625,0.007964857860766644,7.39285837957272,0.11914891861322101
E0142,D0087,upper_failure,1110,89.33333333333333,1110.0,0.9504693438790163,330.7637851555315,1.658906384527713e-07,0.00015341013982796419,0.749855431575662,0.007960435813052972,7.360631742614236,0.1196081864128746
E0142,D0087,upper_failure,1110,89.66666666666667,1110.0,0.9506682003000261,330.94802881960607,1.6518358450075373e-07,0.00015391540074135912,0.7498548302822359,0.007956004120659884,7.328546935193585,0.12006896374376455
E0142,D0087,upper_failure,1110,90.0,1110.0,0.9508662091711007,331.1328791246296,1.6447957662788686e-07,0.00015442175409889692,0.7498542266256927,0.007951562792476587,7.296603341255623,0.12053125343806761
E0142,D0087,upper_failure,1110,90.33333333333333,1110.0,0.9510633741436052,331.3183373810541,1.6377860174841672e-07,0.00015492919828935075,0.7498536205979217,0.007947111837594346,7.264800347354256,0.12099505831621472
E0142,D0087,upper_failure,1110,90.66666666666667,1110.0,0.9512596988532186,331.5044048973887,1.6308064683259817e-07,0.00015543773167075778,0.7498530121907936,0.007942651265306888,7.233137342641531,0.1214603811867371
E0142,D0087,upper_failure,1110,91.0,1110.0,0.9514551869200009,331.6910829801632,1.6238569890645472e-07,0.00015594735257032868,0.7498524013961594,0.007938181085110812,7.201613718856632,0.1219272248461133
E0142,D0087,upper_failure,1110,91.33333333333333,1110.0,0.9516498419484599,331.8783729338903,1.6169374505153496e-07,0.00015645805928435802,0.7498517882058514,0.007933701306705955,7.170228870314981,0.12239559207861551
E0142,D0087,upper_failure,1110,91.66666666666667,1110.0,0.9518436675276182,332.06627606102944,1.610047724046789e-07,0.0001569698500781354,0.749851172611683,0.007929211939995786,7.138982193897392,0.12286548565615489
E0142,D0087,upper_failure,1110,92.0,1110.0,0.9520366672310787,332.2547936619489,1.6031876815777458e-07,0.0001574827231858577,0.7498505546054484,0.00792471299508777,7.107873089039272,0.1233369083381266
E0142,D0087,upper_failure,1110,92.33333333333333,1110.0,0.9522288446170915,332.44392703488865,1.5963571955752587e-07,0.00015799667681054292,0.7498499341789225,0.007920204482293722,7.076900957719865,0.12380986287125444
E0142,D0087,upper_failure,1110,92.66666666666667,1110.0,0.9524202032286186,332.633677475923,1.589556139052116e-07,0.00015851170912394466,0.7498493113238618,0.007915686412130167,7.04606520445155,0.12428435198943477
E0142,D0087,upper_failure,1110,93.0,1110.0,0.9526107465934004,332.8240462789227,1.5827843855645478e-07,0.00015902781826646786,0.7498486860320033,0.007911158795318684,7.015365236269207,0.12476037841357994
