protocol,action_mode,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,action_propensity_GBseg_shrink,action_propensity_TJ_shrink,action_propensity_GBseg_smooth,action_propensity_GBseg_to_TJ,action_propensity_TJ_to_GBseg_capture,action_propensity_TJ_to_iso,action_propensity_clean_GB_growth,action_propensity_GBseg_pin_drag,action_propensity_TJ_pin_drag,action_weight_GBseg_shrink,action_weight_TJ_shrink,action_weight_GBseg_smooth,action_weight_GBseg_to_TJ,action_weight_TJ_to_GBseg_capture,action_weight_TJ_to_iso,action_weight_clean_GB_growth,action_weight_GBseg_pin_drag,action_weight_TJ_pin_drag,action_flux_GBseg_remove,action_flux_TJ_remove,action_flux_GB_smooth,action_flux_GB_to_TJ,action_flux_TJ_to_GBseg_capture,action_flux_TJ_to_iso,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GBseg_to_TJ,P_TJ_to_GBseg_capture,P_TJ_iso,C_GBseg,C_TJ,f_clean_GB,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,activity,growth_mobility_factor,E_G
fast_20,action_evolving_capture_high_TJ_drag,3612.0000000002647,1229.0000000000882,0.7002483487639615,150.0163945767465,0.599742639994673,0.3001744946227232,0.10008286538260369,0.0014305911322367235,0.00021085205402634149,0.069708443099223,0.057082659628324976,0.0014213629035749597,0.00016709290934500447,0.01774754792633679,2.106195471985237,13.039331400556277,9.354367994229422e-05,1.3787221668414242e-05,0.004558104788720538,0.0037325284088531416,9.294026332036909e-05,1.0925892996385125e-05,0.0011604789835276735,0.13772018481566733,0.8526175059453038,1.4511851197529984e-06,2.1388736192847445e-07,6.877983705668453e-08,4.442970558509531e-08,2.4093016943101735e-10,2.832332464704039e-11,67.91370986733764,10.009670058340355,17.066681996790912,2.6466965808252136,13.910648191065233,1.2684876408692605,0.007336769200205902,0.0007470500963012436,0.40532177529182967,0.47743403318780075,0.5946782247081703,10807399.45618336,12730182.845276993,15856352.937583508,2668584.7414204464,46798791.513860755,0.6762755092128481,0.029843951214198472,2.0725655024543537
fast_20,action_evolving_capture_high_TJ_drag,3624.0000000002674,1233.0000000000891,0.7002686886618283,150.01787086126845,0.5997224066019962,0.3001879351927607,0.10008965820524317,0.001550679966945565,0.00022858720863119675,0.07272826688020317,0.05974932062008724,0.001556994150892193,0.00017997506914259635,0.01814228965875218,2.079113074903661,12.723738640027713,0.00010367595298782345,1.5282970826241206e-05,0.004862494221041621,0.003994742879063717,0.00010409810910769423,1.2032841853346199e-05,0.0012129641253167064,0.13900613537599651,0.8506885735238063,1.5570959425656217e-06,2.2953299369897148e-07,7.16905374549492e-08,4.646253785642805e-08,2.6410161711491865e-10,3.0527864715286345e-11,72.86873216278939,10.741649106614823,18.62193229520729,2.9142377720904813,15.139615031775936,1.3264966083563747,0.008042339605760215,0.0008051910999548936,0.40528659306484716,0.4774292450244253,0.5947134069351528,10806355.022586416,12729929.901909782,15857134.980541728,2668739.600972015,46797843.453836136,0.6831136050368471,0.030505936888573292,2.0502397174159137
fast_20,action_evolving_capture_high_TJ_drag,3636.00000000027,1237.00000000009,0.7002905101031367,150.01947206498303,0.5997007468349177,0.3002023063220744,0.10009694684300793,0.0016794048361267364,0.0002476038200122256,0.0758456515379586,0.06251234846698359,0.0017047072806134402,0.0001937878271306027,0.018543197056478573,2.05249066631443,12.417348096299209,0.00011478741818444993,1.6923735492724135e-05,0.005184054692041337,0.004272722651984904,0.00011651684173611875,1.3245409250576737e-05,0.0012674285968520562,0.14028785636778718,0.8487264642866706,1.6697311784183558e-06,2.4617757986419204e-07,7.469089631354879e-08,4.8566107451179846e-08,2.893486327073074e-10,3.2892593029450964e-11,78.1381131598182,11.520328446558372,20.309561424310033,3.207075942208364,16.46927234061211,1.3865203286933923,0.008811103222684837,0.000867555913972827,0.40524892023605075,0.4774241286688662,0.5947510797639493,10805235.204680936,12729657.613034748,15857970.210862348,2668905.455143838,46796822.24885692,0.6898376907812189,0.03117808052376833,2.0275288621254295
fast_20,action_evolving_capture_high_TJ_drag,3648.000000000273,1241.000000000091,0.7003139069978068,150.02120825823988,0.5996775723892294,0.30021766472303146,0.10010476288773903,0.0018172784715753296,0.00026797894023483713,0.07906257783726463,0.06537416304302317,0.0018655009277448074,0.00020859485665690792,0.018950320855374982,2.026316727780227,12.119846707467888,0.0001269606894785895,1.8721836829147924e-05,0.005523555993855111,0.004567241038646673,0.00013032965927567335,1.4573081251488755e-05,0.0013239279721138605,0.141564747992621,0.8467299417359284,1.7894507492346514e-06,2.6387541748989437e-07,7.77824318836646e-08,5.074200892592981e-08,3.1684313355593964e-10,3.542847234427527e-11,83.73864131225183,12.348240903393219,22.140025386462984,3.5274322038502803,17.90720203496457,1.4486037556778544,0.00964829293141319,0.0009344334679380558,0.40520860487335264,0.4774186699634875,0.5947913951266474,10804035.231494589,12729364.747994298,15858861.611160995,2669082.966334283,46795722.84851476,0.6964473815287094,0.03186044890804101,2.004442308921218
fast_20,action_evolving_capture_high_TJ_drag,3660.0000000002756,1245.0000000000919,0.7003389782793641,150.02309030245559,0.5996527902881147,0.3002340700661771,0.10011313964570814,0.001964837399902758,0.0002897933424398601,0.08238104390394103,0.06833722301518252,0.0020404498634710505,0.0002244640949473808,0.01936371247661623,2.00057999049845,11.830933332323545,0.00014028425593947237,2.0690487376920086e-05,0.005881791260769635,0.004879099147913776,0.00014568278825158803,1.602614982103802e-05,0.001382518470557627,0.14283618350727723,0.8446977239320927,1.9166299346648298e-06,2.826832362893236e-07,8.096665221111413e-08,5.299184913047068e-08,3.4677009163467326e-10,3.814719301222447e-11,89.68781592866965,13.228031976277743,24.124540283759565,3.8777069880894794,19.46150451625983,1.512792136999452,0.010559538750374343,0.001006131848756545,0.40516548745855885,0.47741285497198527,0.5948345125414412,10802750.07378453,12729050.015154125,15859812.282021891,2669272.828439249,46794539.888240755,0.7029424485090354,0.03255310858457829,1.9809903096970187
fast_20,action_evolving_capture_high_TJ_drag,3672.0000000002783,1249.0000000000928,0.7003658281199983,150.0251299120646,0.5996263026791254,0.30025158510643357,0.10012211221444108,0.002122642725894432,0.000313131663582403,0.08580306537998332,0.07140402669618787,0.002230710331387315,0.00024146804249653618,0.019783424125545665,1.9752694262528563,11.550318246709347,0.00015485280845200892,2.2843843162797212e-05,0.006259577029046652,0.005209126309293385,0.00016273664684323189,1.7615778706348972e-05,0.0014432569123694991,0.14410150816866937,0.8426284825034568,2.051659811419532e-06,3.0266028381401206e-07,8.424505334806302e-08,5.5317246614945566e-08,3.7932843364657606e-10,4.1061222986738524e-11,96.00386672584992,14.162463673928606,26.275132608254445,4.260493163594696,21.140830325851724,1.579130992325379,0.011550895183316494,0.001082979614813393,0.405119400615623,0.477406670104512,0.594880599384377,10801374.432485513,12728712.060021894,15860825.442592423,2669475.767776409,46793267.67112789,0.7093228120410363,0.0332561259284954,1.957183983342657
fast_20,action_evolving_capture_high_TJ_drag,3684.000000000281,1253.0000000000937,0.700394566151914,150.02733972133638,0.5995980066245572,0.30027027581319393,0.10013171756224891,0.0022912809279012616,0.000338082552072466,0.08933067555067815,0.07457711291904508,0.002437525729995888,0.00025968408651447304,0.02020950889749413,1.9503742386707967,11.277722663242121,0.00017076757706481398,2.5197057926103306e-05,0.006657753239942169,0.005558180458185688,0.00018166710064916022,1.9354074708327115e-05,0.0015062006697083598,0.1453600381566986,0.8405208416651168,2.1949476903319144e-06,3.238684125445471e-07,8.76191173999078e-08,5.7719830960327795e-08,4.147319970410628e-10,4.41838617228107e-11,102.70577315765397,15.154418421105868,28.60469250582827,4.678590003791525,22.95441347683539,1.6476660888186572,0.012628870260276603,0.0011653272122949644,0.40507016883634295,0.4774001022590162,0.594929831163657,10799902.726762416,12728349.463391092,15861904.430717522,2669692.5439919275,46791900.14871063,0.7155885344171952,0.03396956723108875,1.933035298698164
fast_20,action_evolving_capture_high_TJ_drag,3696.0000000002838,1257.0000000000946,0.7004253076949692,150.02973335643458,0.5995677938851377,0.30029021150433205,0.10014199461053014,0.002471364664389812,0.0003647388205126857,0.09296592543875616,0.07785906193111146,0.002662232663074492,0.0002791948507127153,0.020642020890877803,1.9258838547786667,11.012878273230827,0.00018813667859561364,2.776633947830643e-05,0.0070771831800603415,0.00592714847847279,0.0002026668172838245,2.1254164814668288e-05,0.001571407613724166,0.1466110594765001,0.8383733772510702,2.346917549440383e-06,3.4637216884978006e-07,9.10903103949009e-08,6.020124202460709e-08,4.532105450942839e-10,4.75292983344658e-11,109.81328342658772,16.20690303247017,31.127030164173547,5.135018047635932,24.912106533146297,1.7184434138476492,0.013800456366877637,0.0012535485030793485,0.4050176082041562,0.47739313898032343,0.5949823917958438,10798329.081660947,12727960.739519602,15863052.702554865,2669923.950944226,46790430.90063919,0.721739812766618,0.03469349879174356,1.9085570530223661
fast_20,action_evolving_capture_high_TJ_drag,3708.0000000002865,1261.0000000000955,0.7004581739905656,150.0323255131231,0.5995355506969507,0.3003114649841446,0.10015298431890471,0.0026635335906279385,0.0003931976037371003,0.09671088386051295,0.08125249630536828,0.002906267380957278,0.00030008857395482985,0.021081015327898894,1.9017879168487626,10.755526809693112,0.0002070754739827439,3.056900819619238e-05,0.0075187533527536635,0.006316946496908503,0.0002259467263900492,2.3330279710815326e-05,0.0016389360571319102,0.1478538268418344,0.8361846157630917,2.5080104611986624e-06,3.702388837748454e-07,9.466007996372094e-08,6.276312909665556e-08,4.950108443731857e-10,5.11126744061644e-11,117.34693307534873,17.3230527497298,33.85693548081578,5.633034901265933,27.024417508868908,1.791509144632859,0.015073162961694838,0.0013480424145748365,0.40496152611676695,0.47738576863860205,0.595038473883233,10796647.3153506,12727544.334353354,15864273.831606667,2670170.817558766,46788853.11318226,0.7277769719297111,0.03542798701792132,1.8837628460182363
fast_20,action_evolving_capture_high_TJ_drag,3720.000000000289,1265.0000000000964,0.7004932924417382,150.0351320405526,0.5995011575415318,0.3003341126852267,0.10016472977324159,0.0028684551843227665,0.0004235605223640729,0.10056763743854394,0.08476008186626396,0.0031711726373179734,0.000322459520568498,0.02152654868317994,1.8780762745315969,10.505419630430463,0.0002277069347448912,3.3623557639524e-05,0.00798337327381777,0.0067285201232975805,0.0002517375919753243,2.559784423659929e-05,0.001708844692109375,0.14908756254166886,0.8339530334405101,2.6786850117213017e-06,3.95538765609601e-07,9.832985281572629e-08,6.540714994927112e-08,5.403978080856459e-10,5.495015189678929e-11,125.32806304497636,18.506135337352543,36.81024117243823,6.176152029377526,29.30254866208192,1.8669096145625228,0.016455051286802958,0.001449234722972155,0.4049017210084259,0.47737798062898806,0.5950982789915741,10794850.925954757,12727098.623806559,15865571.507098125,2670434.00864721,46787159.55648759,0.7337004573752437,0.03617309853367049,1.8586670494993416
fast_20,action_evolving_capture_high_TJ_drag,3732.000000000292,1269.0000000000973,0.7005307968593638,150.0381700315938,0.5994644889090868,0.3003582348142734,0.1001772762766397,0.0030868255788534544,0.0004559338520863214,0.10453829056553862,0.08838452862727182,0.003458604987722041,0.00034640842541739845,0.02197867882067319,1.854738977268373,10.262317320177212,0.0002501620177704978,3.694971727238129e-05,0.008471975184249718,0.0071628446299532,0.00028029170430841796,2.807357541312879e-05,0.0017811925232754902,0.15031145529232803,0.8316770553554291,2.8594177097593382e-06,4.223449941796387e-07,1.0210103199822265e-07,6.813496978243532e-08,5.896557090129807e-10,5.905898662110594e-11,133.77883707472543,19.75955523141777,40.00388949196665,6.768152586684757,31.75843725873563,1.94469127589433,0.017954771182329247,0.001557579982582087,0.4048379820727832,0.47736976559428357,0.5951620179272168,10792933.077963714,12726621.912111111,15866949.531626318,2670714.425683684,46785342.56052603,0.7395108281877077,0.03692890029713051,1.8332847728243131
fast_20,action_evolving_capture_high_TJ_drag,3744.0000000002947,1273.0000000000982,0.7005708277143767,150.04145792021768,0.5994254130547981,0.3003839155017827,0.10019067144341914,0.003319370402552777,0.0004904286989316427,0.10862496531325876,0.09212859173695605,0.0037703425580300435,0.00037204297716726046,0.02243746513919415,1.8317662669790296,10.025989310892065,0.0002745800475023105,4.056851725423123e-05,0.008985513672325755,0.007620925063379441,0.0003118846989440227,3.0775588727586466e-05,0.0018560387954936611,0.1515246590779454,0.8293550545384275,3.0507033828723805e-06,4.5073381679183487e-07,1.0597499392460639e-07,7.09482600472916e-08,6.430894659278486e-10,6.345760784497764e-11,142.7222583064455,21.08685773542653,43.45600272487626,7.413110341256374,34.40479838298527,2.0249006585445644,0.019581600121918914,0.001673563615270117,0.4047700889873276,0.47736111567278605,0.5952299110126724,10790886.58822705,12726112.430248864,15868411.817997051,2671013.007530067,46783393.98963979,0.7452087501502832,0.03769545972752108,1.8076318242679696
fast_20,action_evolving_capture_high_TJ_drag,3756.0000000002974,1277.0000000000991,0.7006135323958507,150.04501558645924,0.5993837917481982,0.3004112429556221,0.10020496529617968,0.003566845622286883,0.0005271611807392214,0.11282980128051352,0.0959950724299812,0.0041082933127051385,0.00039947834355524717,0.022902968726937818,1.8091485710220514,9.79621351931016,0.0003011091044101502,4.450235525203712e-05,0.009524965196718598,0.008103796280548501,0.00034681751077573196,3.372351343371263e-05,0.001933442916231504,0.15272629198234988,0.8269853511402798,3.2530555580183605e-06,4.807846457553572e-07,1.0995308515680105e-07,7.384869714080967e-08,7.010260076214087e-10,6.816570458776488e-11,152.18218494299703,22.491733256060833,47.185957640871045,8.115409742838402,37.25516987098778,2.1075843246495563,0.021345484592506205,0.0017977041754895589,0.40469781164054575,0.4773520247734703,0.5953021883594543,10788703.911523137,12725568.334481848,15869962.385159753,2671330.7311015436,46781305.215611115,0.7507949889461197,0.038472844842136866,1.7817246685388444
fast_20,action_evolving_capture_high_TJ_drag,3768.0000000003,1281.0000000001,0.7006590654747675,150.04886446954114,0.5993394800156173,0.30044030961840285,0.10022021036597986,0.00383003838936273,0.0005662526151087599,0.11715495537356016,0.09998681897905218,0.0044745038552169505,0.0004288377428897085,0.023375252525343934,1.786876495422917,9.572776000920683,0.00032990641845508594,4.877506520827331e-05,0.010091327501808032,0.008612522901522304,0.00038541847134950365,3.6938617703684844e-05,0.0020134643721945933,0.15391543501594926,0.8245662116358092,3.467006823521504e-06,5.125801573873045e-07,1.1403661892692603e-07,7.683796096049492e-08,7.63815718899927e-10,7.320431928890204e-11,162.18334479609624,23.978021570994137,51.21446408140655,8.879767190449117,40.32395944537858,2.1927888185662194,0.02325708394871545,0.0019305558080712389,0.4046209098630478,0.4773424888809068,0.5953790901369522,10786377.125704486,12724987.7049967,15871605.353143074,2671668.6119627072,46779067.089162394,0.756270403498143,0.03926112440389372,1.7555803806920864
fast_20,action_evolving_capture_high_TJ_drag,3780.000000000303,1285.000000000101,0.7007075889732612,150.0530276897741,0.5992923258757246,0.3004712123285878,0.10023646179568771,0.004109767885554157,0.0006078297140927644,0.12160260151192126,0.10410672764325467,0.004871168795060987,0.00046025306647400223,0.02385438150268621,1.764940818368815,9.355470619579432,0.00036113876603938123,5.341198798139233e-05,0.010685618915743784,0.00914819916950453,0.00042804555799886977,4.044394455378109e-05,0.0020961626399373,0.15509113094164553,0.8220958480765954,3.6931091690998033e-06,5.462063923993643e-07,1.18226871382646e-07,7.99177333078579e-08,8.31833973164082e-10,7.859594956639729e-11,172.75134854381434,25.54971611988437,55.56364786733315,9.711253554529351,43.62649412737078,2.280560611959284,0.02532781687962681,0.0020727109177713257,0.40453913316403356,0.47733250639248637,0.5954608668359664,10783897.916419113,12724368.544681245,15873344.936885836,2672027.70484367,46776669.909793794,0.7616359394652079,0.040060368080002566,1.7292165967236992
fast_20,action_evolving_capture_high_TJ_drag,3792.0000000003056,1289.0000000001019,0.7007592726390738,150.0575301798973,0.5992421700682118,0.3005040524852376,0.10025377744655074,0.004406886166780968,0.0006520247859164483,0.12617493025217041,0.10835774360771189,0.005300640718445556,0.0004938655571689248,0.024340422837768196,1.7433324839679827,9.144098732007382,0.0003949828687077226,5.84400437549622e-05,0.011308877521200581,0.009711948708703089,0.00047508880368696147,4.426445956261412e-05,0.0021815970901384275,0.15625238310433034,0.8195724173999154,3.931934300337038e-06,5.817528575482762e-07,1.225250775402245e-07,8.308969612870653e-08,9.054827564561391e-10,8.436465887376823e-11,183.91270150182308,27.21096830863567,60.25713821412924,10.615318009710428,47.179072002595944,2.3709460436035354,0.027569910633592282,0.00222480307163062,0.40445222047461393,0.4773220784907096,0.5955477795253861,10781257.561409526,12723708.778052509,15875185.438848961,2672409.1040645796,46774103.39385845,0.7668926229100093,0.040870646612377555,1.7026514611662125
