case,t_s,rho,bin,radius_m,tau_remove_s
CS_thermal,16954.039085818236,0.9520486857020921,10,7.818414472715056e-08,13946.097084982102
CS_thermal,16954.039085818236,0.9520486857020921,11,9.8e-08,34469.1145321057
CS_thermal,17083.01249565709,0.9580393305699002,0,8.166666666666667e-09,inf
CS_thermal,17083.01249565709,0.9580393305699002,1,1.0236517085738568e-08,inf
CS_thermal,17083.01249565709,0.9580393305699002,2,1.2830973311830731e-08,inf
CS_thermal,17083.01249565709,0.9580393305699002,3,1.6082997248964597e-08,23.826181004616647
CS_thermal,17083.01249565709,0.9580393305699002,4,2.0159250138234185e-08,58.81442375214695
CS_thermal,17083.01249565709,0.9580393305699002,5,2.526863369090349e-08,145.1821359865353
CS_thermal,17083.01249565709,0.9580393305699002,6,3.167299598084116e-08,358.38198678068466
CS_thermal,17083.01249565709,0.9580393305699002,7,3.970055075686648e-08,884.7978031797738
CS_thermal,17083.01249565709,0.9580393305699002,8,4.976269789419122e-08,2185.1859770704223
CS_thermal,17083.01249565709,0.9580393305699002,9,6.237510700730634e-08,5398.182148482233
CS_thermal,17083.01249565709,0.9580393305699002,10,7.818414472715056e-08,13338.18653942041
CS_thermal,17083.01249565709,0.9580393305699002,11,9.8e-08,32973.10647271857
CS_thermal,17204.615196670624,0.9627621114906287,0,8.166666666666667e-09,inf
CS_thermal,17204.615196670624,0.9627621114906287,1,1.0236517085738568e-08,inf
CS_thermal,17204.615196670624,0.9627621114906287,2,1.2830973311830731e-08,inf
CS_thermal,17204.615196670624,0.9627621114906287,3,1.6082997248964597e-08,23.16069410720459
CS_thermal,17204.615196670624,0.9627621114906287,4,2.0159250138234185e-08,57.171680963310976
CS_thermal,17204.615196670624,0.9627621114906287,5,2.526863369090349e-08,141.12705067425583
CS_thermal,17204.615196670624,0.9627621114906287,6,3.167299598084116e-08,348.3709327619697
CS_thermal,17204.615196670624,0.9627621114906287,7,3.970055075686648e-08,860.071204042722
CS_thermal,17204.615196670624,0.9627621114906287,8,4.976269789419122e-08,2124.193887170585
CS_thermal,17204.615196670624,0.9627621114906287,9,6.237510700730634e-08,5248.026055106478
CS_thermal,17204.615196670624,0.9627621114906287,10,7.818414472715056e-08,12968.899342819783
CS_thermal,17204.615196670624,0.9627621114906287,11,9.8e-08,32066.296265357993
CS_thermal,17330.11043076656,0.9668441163973553,0,8.166666666666667e-09,inf
CS_thermal,17330.11043076656,0.9668441163973553,1,1.0236517085738568e-08,inf
CS_thermal,17330.11043076656,0.9668441163973553,2,1.2830973311830731e-08,inf
CS_thermal,17330.11043076656,0.9668441163973553,3,1.6082997248964597e-08,22.800391320642404
CS_thermal,17330.11043076656,0.9668441163973553,4,2.0159250138234185e-08,56.282278094060366
CS_thermal,17330.11043076656,0.9668441163973553,5,2.526863369090349e-08,138.93156684342318
CS_thermal,17330.11043076656,0.9668441163973553,6,3.167299598084116e-08,342.95062706606876
CS_thermal,17330.11043076656,0.9668441163973553,7,3.970055075686648e-08,846.6767822707822
CS_thermal,17330.11043076656,0.9668441163973553,8,4.976269789419122e-08,2091.1701465923256
CS_thermal,17330.11043076656,0.9668441163973553,9,6.237510700730634e-08,5166.946830875354
CS_thermal,17330.11043076656,0.9668441163973553,10,7.818414472715056e-08,12770.31078868624
CS_thermal,17330.11043076656,0.9668441163973553,11,9.8e-08,31581.510392833796
CS_thermal,17459.251288176205,0.9703434704404109,0,8.166666666666667e-09,inf
CS_thermal,17459.251288176205,0.9703434704404109,1,1.0236517085738568e-08,inf
CS_thermal,17459.251288176205,0.9703434704404109,2,1.2830973311830731e-08,inf
CS_thermal,17459.251288176205,0.9703434704404109,3,1.6082997248964597e-08,22.745938391548613
CS_thermal,17459.251288176205,0.9703434704404109,4,2.0159250138234185e-08,56.14785821662993
CS_thermal,17459.251288176205,0.9703434704404109,5,2.526863369090349e-08,138.5997388255709
CS_thermal,17459.251288176205,0.9703434704404109,6,3.167299598084116e-08,342.1309734031243
CS_thermal,17459.251288176205,0.9703434704404109,7,3.970055075686648e-08,844.639773844342
CS_thermal,17459.251288176205,0.9703434704404109,8,4.976269789419122e-08,2086.1789115711963
CS_thermal,17459.251288176205,0.9703434704404109,9,6.237510700730634e-08,5155.111339833298
CS_thermal,17459.251288176205,0.9703434704404109,10,7.818414472715056e-08,12742.874159782132
CS_thermal,17459.251288176205,0.9703434704404109,11,9.8e-08,31520.029575871034
CS_thermal,17591.80933875237,0.9733244666978468,0,8.166666666666667e-09,inf
CS_thermal,17591.80933875237,0.9733244666978468,1,1.0236517085738568e-08,inf
CS_thermal,17591.80933875237,0.9733244666978468,2,1.2830973311830731e-08,inf
CS_thermal,17591.80933875237,0.9733244666978468,3,1.6082997248964597e-08,23.002333223438153
CS_thermal,17591.80933875237,0.9733244666978468,4,2.0159250138234185e-08,56.78075809825741
CS_thermal,17591.80933875237,0.9733244666978468,5,2.526863369090349e-08,140.16201781143775
CS_thermal,17591.80933875237,0.9733244666978468,6,3.167299598084116e-08,345.9870459660376
CS_thermal,17591.80933875237,0.9733244666978468,7,3.970055075686648e-08,854.1460284198258
CS_thermal,17591.80933875237,0.9733244666978468,8,4.976269789419122e-08,2109.681759722464
CS_thermal,17591.80933875237,0.9733244666978468,9,6.237510700730634e-08,5213.671662253501
CS_thermal,17591.80933875237,0.9733244666978468,10,7.818414472715056e-08,12889.488982316569
CS_thermal,17591.80933875237,0.9733244666978468,11,9.8e-08,31889.225345757688
CS_thermal,17700.0,0.9753769917210872,0,8.166666666666667e-09,inf
CS_thermal,17700.0,0.9753769917210872,1,1.0236517085738568e-08,inf
CS_thermal,17700.0,0.9753769917210872,2,1.2830973311830731e-08,inf
CS_thermal,17700.0,0.9753769917210872,3,1.6082997248964597e-08,23.43588784413545
CS_thermal,17700.0,0.9753769917210872,4,2.0159250138234185e-08,57.850972822353484
CS_thermal,17700.0,0.9753769917210872,5,2.526863369090349e-08,142.80379769980053
CS_thermal,17700.0,0.9753769917210872,6,3.167299598084116e-08,352.50798508465414
CS_thermal,17700.0,0.9753769917210872,7,3.970055075686648e-08,870.234053656177
CS_thermal,17700.0,0.9753769917210872,8,4.976269789419122e-08,2149.426156071058
CS_thermal,17700.0,0.9753769917210872,9,6.237510700730634e-08,5312.267922770032
CS_thermal,17700.0,0.9753769917210872,10,7.818414472715056e-08,13134.766671001471
CS_thermal,17700.0,0.9753769917210872,11,9.8e-08,32501.427396310104
rate50_thermal,30.0,0.4840336134453783,0,8.166666666666667e-09,1.6645258911286835e+58
rate50_thermal,30.0,0.4840336134453783,1,1.0236517085738568e-08,8.707756047489557e+58
rate50_thermal,30.0,0.4840336134453783,2,1.2830973311830731e-08,4.0900651486872425e+59
rate50_thermal,30.0,0.4840336134453783,3,1.6082997248964597e-08,inf
rate50_thermal,30.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,30.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,30.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,30.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,30.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,30.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,30.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,30.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,60.0,0.4840336134453783,0,8.166666666666667e-09,1.1773791214794776e+53
rate50_thermal,60.0,0.4840336134453783,1,1.0236517085738568e-08,6.158550739382389e+53
rate50_thermal,60.0,0.4840336134453783,2,1.2830973311830731e-08,2.8920849762114214e+54
rate50_thermal,60.0,0.4840336134453783,3,1.6082997248964597e-08,inf
rate50_thermal,60.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,60.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,60.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,60.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,60.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,60.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,60.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,60.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,90.0,0.4840336134453783,0,8.166666666666667e-09,4.5712212853979285e+48
rate50_thermal,90.0,0.4840336134453783,1,1.0236517085738568e-08,2.3896757679953736e+49
rate50_thermal,90.0,0.4840336134453783,2,1.2830973311830731e-08,1.1210766686365569e+50
rate50_thermal,90.0,0.4840336134453783,3,1.6082997248964597e-08,inf
rate50_thermal,90.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,90.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,90.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,90.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,90.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,90.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,90.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,90.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,120.0,0.4840336134453783,0,8.166666666666667e-09,6.910457750270089e+44
rate50_thermal,120.0,0.4840336134453783,1,1.0236517085738568e-08,3.604453761695603e+45
rate50_thermal,120.0,0.4840336134453783,2,1.2830973311830731e-08,1.684530599072266e+46
rate50_thermal,120.0,0.4840336134453783,3,1.6082997248964597e-08,inf
rate50_thermal,120.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,120.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,120.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,120.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,120.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,120.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,120.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,120.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,150.0,0.4840336134453783,0,8.166666666666667e-09,3.1386952379562764e+41
rate50_thermal,150.0,0.4840336134453783,1,1.0236517085738568e-08,1.6255713500156656e+42
rate50_thermal,150.0,0.4840336134453783,2,1.2830973311830731e-08,7.507215025555489e+42
rate50_thermal,150.0,0.4840336134453783,3,1.6082997248964597e-08,inf
rate50_thermal,150.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,150.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,150.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,150.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,150.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,150.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,150.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,150.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,180.0,0.4840336134453783,0,8.166666666666667e-09,3.498180708357876e+38
rate50_thermal,180.0,0.4840336134453783,1,1.0236517085738568e-08,1.777922301894386e+39
rate50_thermal,180.0,0.4840336134453783,2,1.2830973311830731e-08,7.963372435714915e+39
rate50_thermal,180.0,0.4840336134453783,3,1.6082997248964597e-08,inf
rate50_thermal,180.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,180.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,180.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,180.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,180.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,180.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,180.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,180.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,210.0,0.4840336134453783,0,8.166666666666667e-09,8.11196793393206e+35
rate50_thermal,210.0,0.4840336134453783,1,1.0236517085738568e-08,3.95273887034556e+36
rate50_thermal,210.0,0.4840336134453783,2,1.2830973311830731e-08,1.6618590970801055e+37
rate50_thermal,210.0,0.4840336134453783,3,1.6082997248964597e-08,inf
rate50_thermal,210.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,210.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,210.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,210.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,210.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,210.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,210.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,210.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,240.0,0.4840336134453783,0,8.166666666666667e-09,3.40138253695454e+33
rate50_thermal,240.0,0.4840336134453783,1,1.0236517085738568e-08,1.534370624085549e+34
rate50_thermal,240.0,0.4840336134453783,2,1.2830973311830731e-08,5.833814160239677e+34
rate50_thermal,240.0,0.4840336134453783,3,1.6082997248964597e-08,6.24136449327436e+35
rate50_thermal,240.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,240.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,240.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,240.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,240.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,240.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,240.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,240.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,270.0,0.4840336134453783,0,8.166666666666667e-09,2.287960558397425e+31
rate50_thermal,270.0,0.4840336134453783,1,1.0236517085738568e-08,9.229696787784735e+31
rate50_thermal,270.0,0.4840336134453783,2,1.2830973311830731e-08,3.1160727942248778e+32
rate50_thermal,270.0,0.4840336134453783,3,1.6082997248964597e-08,1.614492009025682e+33
rate50_thermal,270.0,0.4840336134453783,4,2.0159250138234185e-08,inf
rate50_thermal,270.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,270.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,270.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,270.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,270.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,270.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,270.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,300.0,0.4840336134453783,0,8.166666666666667e-09,2.2492566806237606e+29
rate50_thermal,300.0,0.4840336134453783,1,1.0236517085738568e-08,7.998432980391982e+29
rate50_thermal,300.0,0.4840336134453783,2,1.2830973311830731e-08,2.4278192788305448e+30
rate50_thermal,300.0,0.4840336134453783,3,1.6082997248964597e-08,8.904944708972565e+30
rate50_thermal,300.0,0.4840336134453783,4,2.0159250138234185e-08,7.133506046284244e+31
rate50_thermal,300.0,0.4840336134453783,5,2.526863369090349e-08,inf
rate50_thermal,300.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,300.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,300.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,300.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,300.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,300.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,330.0,0.4840336134453783,0,8.166666666666667e-09,3.045560287835771e+27
rate50_thermal,330.0,0.4840336134453783,1,1.0236517085738568e-08,9.669157024404181e+27
rate50_thermal,330.0,0.4840336134453783,2,1.2830973311830731e-08,2.7162981096808938e+28
rate50_thermal,330.0,0.4840336134453783,3,1.6082997248964597e-08,8.345542337526351e+28
rate50_thermal,330.0,0.4840336134453783,4,2.0159250138234185e-08,3.161372678058895e+29
rate50_thermal,330.0,0.4840336134453783,5,2.526863369090349e-08,3.267912745053381e+30
rate50_thermal,330.0,0.4840336134453783,6,3.167299598084116e-08,inf
rate50_thermal,330.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,330.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,330.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,330.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,330.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,360.0,0.4840336134453783,0,8.166666666666667e-09,5.51197108438593e+25
rate50_thermal,360.0,0.4840336134453783,1,1.0236517085738568e-08,1.6059567517571407e+26
rate50_thermal,360.0,0.4840336134453783,2,1.2830973311830731e-08,4.2923588294536484e+26
rate50_thermal,360.0,0.4840336134453783,3,1.6082997248964597e-08,1.2011022763944941e+27
rate50_thermal,360.0,0.4840336134453783,4,2.0159250138234185e-08,3.6613295583193293e+27
rate50_thermal,360.0,0.4840336134453783,5,2.526863369090349e-08,1.3579915603643162e+28
rate50_thermal,360.0,0.4840336134453783,6,3.167299598084116e-08,1.1786030981441423e+29
rate50_thermal,360.0,0.4840336134453783,7,3.970055075686648e-08,inf
rate50_thermal,360.0,0.4840336134453783,8,4.976269789419122e-08,inf
rate50_thermal,360.0,0.4840336134453783,9,6.237510700730634e-08,inf
rate50_thermal,360.0,0.4840336134453783,10,7.818414472715056e-08,inf
rate50_thermal,360.0,0.4840336134453783,11,9.8e-08,inf
rate50_thermal,390.0,0.4840336134453783,0,8.166666666666667e-09,1.312581309865231e+24
rate50_thermal,390.0,0.4840336134453783,1,1.0236517085738568e-08,3.607253219862644e+24
rate50_thermal,390.0,0.4840336134453783,2,1.2830973311830731e-08,9.35376219328401e+24
rate50_thermal,390.0,0.4840336134453783,3,1.6082997248964597e-08,2.4877042916021175e+25
