candidate_id,rho_target,initial_topology,heating_rate_C_min,n_cases,HR_pct,cumulative_PR_desintering_work,reference_PR_work,PR_exposure_difference
mech_019_PR_attrition_moderate,0.88,GBseg_rich,1.0,360,0.0,1029201.9959929788,1029201.9959929788,0.0
mech_019_PR_attrition_moderate,0.88,GBseg_rich,5.0,360,-1.675981688727646,267975.01126330695,1029406.4307073726,772879.8827707401
mech_019_PR_attrition_moderate,0.88,GBseg_rich,20.0,360,-2.7094037115066767,78766.67029955269,1029406.4307073726,958142.8564484384
mech_019_PR_attrition_moderate,0.88,GBseg_rich,50.0,360,-3.223716964791864,44011.22494926998,1029406.4307073726,997502.3551253962
mech_019_PR_attrition_moderate,0.88,GBseg_rich,100.0,360,-3.1599281051580914,35303.32589658939,1029406.4307073726,1010824.160309118
mech_019_PR_attrition_moderate,0.88,TJ_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.88,TJ_rich,1.0,360,0.0,191694.69001032083,191694.69001032083,0.0
mech_019_PR_attrition_moderate,0.88,TJ_rich,5.0,360,-1.2496527557003994,40388.36769546695,191804.41582783134,152123.30880661387
mech_019_PR_attrition_moderate,0.88,TJ_rich,20.0,360,-1.6409340897043734,11300.110007177398,191804.41582783134,181581.6387901251
mech_019_PR_attrition_moderate,0.88,TJ_rich,50.0,360,-1.808597081544142,5599.419531346134,191914.14164534185,187563.6814732296
mech_019_PR_attrition_moderate,0.88,TJ_rich,100.0,360,-1.8755283212442029,3628.57454672411,191914.14164534185,189543.660485546
mech_019_PR_attrition_moderate,0.88,baseline,0.2,360,,,,
mech_019_PR_attrition_moderate,0.88,baseline,1.0,360,0.0,461080.6212127222,461080.6212127222,0.0
mech_019_PR_attrition_moderate,0.88,baseline,5.0,360,-1.29509966680509,101885.72875930704,461080.6212127222,361639.7344810228
mech_019_PR_attrition_moderate,0.88,baseline,20.0,360,-1.960391212726088,28184.42591160199,461080.6212127222,435253.3734138045
mech_019_PR_attrition_moderate,0.88,baseline,50.0,360,-2.332121412598207,13082.787585641909,461080.6212127222,450226.4213811599
mech_019_PR_attrition_moderate,0.88,baseline,100.0,360,-2.2881217400689344,8029.300935687547,461080.6212127222,455236.6981903401
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,360,,,,
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,360,0.0,291842.2917606045,291842.2917606045,0.0
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,360,-1.285280368475426,63544.49884619417,291940.96112309466,230906.63223941356
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,360,-1.8606693966685686,19328.643968202057,291940.96112309466,276210.2323279374
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,360,-2.1568218437091873,12365.073615293471,291940.96112309466,285434.0721434435
mech_019_PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,360,-2.2068791442236746,6446.683695394658,292400.6870944959,288488.8845017064
mech_019_PR_attrition_moderate,0.9,GBseg_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.9,GBseg_rich,1.0,360,0.0,1029230.0576272472,1029230.0576272472,0.0
mech_019_PR_attrition_moderate,0.9,GBseg_rich,5.0,360,-1.5673987983505575,266460.8194896503,1029367.3728269592,768399.3913122569
mech_019_PR_attrition_moderate,0.9,GBseg_rich,20.0,360,-2.7348143380132908,78046.62880453847,1029367.3728269592,951991.6346369118
mech_019_PR_attrition_moderate,0.9,GBseg_rich,50.0,360,-3.0865012897876407,37267.87634516026,1029367.3728269592,991267.1215213954
mech_019_PR_attrition_moderate,0.9,GBseg_rich,100.0,360,-2.889482624443458,24539.522905012935,1029504.6880266712,1010733.021176931
mech_019_PR_attrition_moderate,0.9,TJ_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.9,TJ_rich,1.0,360,0.0,191707.10235805495,191707.10235805495,0.0
mech_019_PR_attrition_moderate,0.9,TJ_rich,5.0,360,-0.5260430143560448,39879.93170200642,191963.2454554561,152164.5532456834
mech_019_PR_attrition_moderate,0.9,TJ_rich,20.0,360,-0.8503133596108647,11388.05174961216,191963.2454554561,181632.7957326976
mech_019_PR_attrition_moderate,0.9,TJ_rich,50.0,360,-0.9230896357069904,5706.488723484847,191963.2454554561,187564.120926828
mech_019_PR_attrition_moderate,0.9,TJ_rich,100.0,360,-1.2640325612531098,3801.2595924511415,191963.2454554561,189544.1374896025
mech_019_PR_attrition_moderate,0.9,baseline,0.2,360,,,,
mech_019_PR_attrition_moderate,0.9,baseline,1.0,360,0.0,460856.8835448942,460856.8835448942,0.0
mech_019_PR_attrition_moderate,0.9,baseline,5.0,360,-0.74302236560304,101528.56138771914,461136.7104080667,361642.6071380187
mech_019_PR_attrition_moderate,0.9,baseline,20.0,360,-1.3103879929036146,28226.149582329075,461136.7104080667,435256.0023299649
mech_019_PR_attrition_moderate,0.9,baseline,50.0,360,-1.4863220632701943,13278.55068802139,461136.7104080667,450228.9826538947
mech_019_PR_attrition_moderate,0.9,baseline,100.0,360,-1.7600992112255744,8273.49026181333,461136.7104080667,455239.1936146584
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,0.2,360,,,,
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,1.0,360,0.0,291759.15738172515,291759.15738172515,0.0
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,5.0,360,-0.839358479025753,61151.69984127571,291759.15738172515,230845.23124232708
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,20.0,360,-1.447909310071657,17118.611439512257,291878.04423266393,276211.4049621518
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,50.0,360,-1.6427336323795565,8098.784864254907,291878.04423266393,285354.3852587632
mech_019_PR_attrition_moderate,0.9,mixed_GBseg_TJ,100.0,360,-1.5558073643109154,5090.285466396181,291878.04423266393,288407.47421906906
mech_019_PR_attrition_moderate,0.92,GBseg_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.92,GBseg_rich,1.0,360,0.0,1017583.3919903708,1017583.3919903708,0.0
mech_019_PR_attrition_moderate,0.92,GBseg_rich,5.0,360,-1.4332271883701022,263943.8479324415,1023416.5823264571,764244.3548696657
mech_019_PR_attrition_moderate,0.92,GBseg_rich,20.0,360,-1.938199670086888,75298.93792581787,1029249.7726625436,959522.6554223284
mech_019_PR_attrition_moderate,0.92,GBseg_rich,50.0,360,-2.292035365392794,36575.14889537703,1029249.7726625436,1000643.5527832054
mech_019_PR_attrition_moderate,0.92,GBseg_rich,100.0,360,-2.5289221016297225,22935.83446001244,1029249.7726625436,1014042.6623355685
mech_019_PR_attrition_moderate,0.92,TJ_rich,0.2,360,,,,
mech_019_PR_attrition_moderate,0.92,TJ_rich,1.0,360,0.0,183841.94358912564,183841.94358912564,0.0
mech_019_PR_attrition_moderate,0.92,TJ_rich,5.0,360,0.3768736518663542,38788.4464768535,183841.94358912564,145551.3532945223
mech_019_PR_attrition_moderate,0.92,TJ_rich,20.0,360,0.6396641716275293,10098.0777104651,183841.94358912564,173849.03273526308
mech_019_PR_attrition_moderate,0.92,TJ_rich,50.0,360,0.377704614406067,4401.931722124414,183841.94358912564,179549.31258966748
mech_019_PR_attrition_moderate,0.92,TJ_rich,100.0,360,0.1964973191226624,2500.120987146012,183841.94358912564,181452.62653529493
mech_019_PR_attrition_moderate,0.92,baseline,0.2,360,,,,
mech_019_PR_attrition_moderate,0.92,baseline,1.0,360,0.0,458128.6506812379,458128.6506812379,0.0
mech_019_PR_attrition_moderate,0.92,baseline,5.0,360,-0.02327004310232985,99949.04352057818,458128.6506812379,358898.5990011273
mech_019_PR_attrition_moderate,0.92,baseline,20.0,360,-0.47428191024255983,26183.27945158338,458128.6506812379,432474.9805995908
mech_019_PR_attrition_moderate,0.92,baseline,50.0,360,-0.40503979741189894,11117.415070792063,458128.6506812379,447464.800983374
mech_019_PR_attrition_moderate,0.92,baseline,100.0,360,-0.5546150444949018,6070.8016901628325,458128.6506812379,452482.534443478
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,0.2,360,,,,
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,1.0,360,0.0,291769.9206753325,291769.9206753325,0.0
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,360,-0.3264885262398649,61192.42905861341,291769.9206753325,230969.8993178854
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,360,-0.6115831002317216,17142.049451130977,291769.9206753325,276289.7778998203
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,360,-0.8221621011878055,8360.204731447482,291769.9206753325,285436.0207173201
mech_019_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,360,-0.8089082243106128,5376.480798817147,291769.9206753325,288490.9986230012
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,360,0.0,1029070.9446249314,1029070.9446249314,0.0
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,5.0,360,-1.4530512398720368,271818.23933746107,1029157.0096240336,765998.0199185129
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,360,-2.0336593834699297,91425.14792205309,1029682.6712654512,953490.9723531286
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,50.0,360,-2.0517975729643907,52441.530920346515,1029682.6712654512,992539.2261952512
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,360,-2.1061111381784015,35152.93451916922,1029682.6712654512,1005747.2629700069
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,360,0.0,191664.1868689936,191664.1868689936,0.0
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,5.0,360,-1.4560421374912984,39885.67241157829,191742.6124257017,152075.5457484304
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,360,-2.1584736485612113,11178.734804640686,191821.0379824098,181522.63527650203
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,50.0,360,-2.255375478737887,6274.130971818087,191821.0379824098,187503.34964262194
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,360,-2.25104217877471,3280.9542404437657,191821.0379824098,189428.5810023197
mech_019_q0_PR_attrition_moderate,0.85,baseline,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,360,0.0,460952.682428032,460952.682428032,0.0
mech_019_q0_PR_attrition_moderate,0.85,baseline,5.0,360,-1.7132546363745096,107006.80865258524,461885.4298511731,361620.3734369074
mech_019_q0_PR_attrition_moderate,0.85,baseline,20.0,360,-2.383500374714605,33938.24333080428,461885.4298511731,435230.1590609319
mech_019_q0_PR_attrition_moderate,0.85,baseline,50.0,360,-2.57186350227545,18985.093629741896,461885.4298511731,450202.335025684
mech_019_q0_PR_attrition_moderate,0.85,baseline,100.0,360,-2.6982354147983307,11955.994665177468,461885.4298511731,455212.3186505459
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,1.0,360,0.0,291776.12410331273,291776.12410331273,0.0
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,5.0,360,-1.570843932765997,62378.6788449121,291844.0004099518,230584.61103355
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,360,-2.324091686168364,19179.23444727807,292179.58354716015,275965.06861582526
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,50.0,360,-2.5045608014022345,9827.47438855133,292179.58354716015,285099.33478220867
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,360,-2.640045832721195,6385.631623016465,291844.0004099518,287983.52203335654
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,1.0,360,0.0,1029125.1350989052,1029125.1350989052,0.0
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,5.0,360,-1.834535522066005,267673.2753373582,1029225.6640481479,772883.4808649811
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,20.0,360,-2.3965043468890848,78427.28664547496,1029225.6640481479,958160.8817194726
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,50.0,360,-2.512807573026723,40264.522867205524,1029225.6640481479,997526.0124368652
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,100.0,360,-2.5584969242372964,29137.68672399556,1029225.6640481479,1010849.2235431118
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,1.0,360,0.0,191689.27094806233,191689.27094806233,0.0
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,5.0,360,-0.9722453252265446,40383.35541813706,191798.1896530925,152118.02454258723
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,20.0,360,-1.4397591401231074,11295.11317242733,191798.1896530925,181575.62712333657
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,50.0,360,-1.6246988964993696,5594.476384840592,191907.10835812267,187558.3030808328
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,100.0,360,-1.5918403999274722,3623.7179570378967,191907.10835812267,189538.2610424222
mech_019_q0_PR_attrition_moderate,0.88,baseline,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.88,baseline,1.0,360,0.0,461056.0184087414,461056.0184087414,0.0
mech_019_q0_PR_attrition_moderate,0.88,baseline,5.0,360,-1.117700056583827,101839.66238145284,461056.0184087414,361619.8475686126
mech_019_q0_PR_attrition_moderate,0.88,baseline,20.0,360,-1.6815221210077644,28152.440201184843,461056.0184087414,435229.94784519856
mech_019_q0_PR_attrition_moderate,0.88,baseline,50.0,360,-2.0887650442245587,13053.871578801252,461056.0184087414,450202.295169678
mech_019_q0_PR_attrition_moderate,0.88,baseline,100.0,360,-2.240074398528148,8001.228322984088,461056.0184087414,455212.3370849631
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,360,0.0,291833.19416366075,291833.19416366075,0.0
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,5.0,360,-1.1913190692046118,63366.28172645571,291931.1242310582,230898.93570747768
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,360,-1.677144278230365,19154.66372366251,291931.1242310582,276201.44682550186
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,50.0,360,-1.8560257903788289,12365.073615293411,291931.1242310582,285425.7757390182
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,360,-1.9968603504040892,6446.683695394593,292385.85567300767,288480.55572417757
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,1.0,360,0.0,1028808.7070738424,1028808.7070738424,0.0
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,5.0,360,-1.286081884285853,266228.22422370163,1029152.829096222,768739.7307971572
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,20.0,360,-2.375355518764058,77675.50928960416,1029152.829096222,952461.1371912009
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,50.0,360,-2.728850665247862,36883.36789694932,1029152.829096222,991455.1956111016
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,100.0,360,-2.553931460725122,24061.098273885833,1029152.829096222,1010771.374125365
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,1.0,360,0.0,191701.62993204524,191701.62993204524,0.0
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,5.0,360,-0.255217512723108,39878.290921592095,191955.63884197816,152159.7039700318
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,20.0,360,-0.5231501428122142,11374.16033832928,191955.63884197816,181627.43980195792
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,50.0,360,-0.908240174533206,5693.062262601765,191955.63884197816,187558.691204698
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,100.0,360,-1.0515092681456146,3788.48030215425,191955.63884197816,189538.68572526425
mech_019_q0_PR_attrition_moderate,0.9,baseline,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.9,baseline,1.0,360,0.0,460834.66588124726,460834.66588124726,0.0
mech_019_q0_PR_attrition_moderate,0.9,baseline,5.0,360,-0.7281718361261699,101477.6294089462,461111.43297774054,361622.4163166141
mech_019_q0_PR_attrition_moderate,0.9,baseline,20.0,360,-0.9783255560430772,28185.658747287525,461111.43297774054,435232.175870232
mech_019_q0_PR_attrition_moderate,0.9,baseline,50.0,360,-1.3628823245744497,13240.144905216708,461111.43297774054,450204.423080028
mech_019_q0_PR_attrition_moderate,0.9,baseline,100.0,360,-1.5397932884624288,8235.822462247734,461111.43297774054,455212.7805440672
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,1.0,360,0.0,291750.71138869034,291750.71138869034,0.0
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,5.0,360,-0.7267168361193983,61149.75847341139,291750.71138869034,230836.96006185724
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,20.0,360,-1.3265392522625692,17109.107480848175,291868.7149619795,276202.41353169514
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,50.0,360,-1.4308760865040913,8090.427328157972,291868.7149619795,285345.1887126061
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,100.0,360,-1.413828971055441,5082.190790889559,291868.7149619795,288398.21176150604
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,1.0,360,0.0,1016012.6529733486,1016012.6529733486,0.0
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,5.0,360,-1.3809488976030806,263742.8311495238,1022592.4985453719,764204.612716839
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,20.0,360,-1.9174162016070735,74990.24178034152,1029172.3441173952,959505.391238322
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,50.0,360,-2.1189010505741885,36194.12923044884,1029172.3441173952,1000565.4602386864
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,100.0,360,-2.4450288694727993,22550.142113699803,1029172.3441173952,1013963.2534333247
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,1.0,360,0.0,183830.03534489145,183830.03534489145,0.0
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,5.0,360,1.3246544525146544,38727.62702005566,183830.03534489145,145544.02612809354
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,20.0,360,1.0901454810257591,10096.735838457764,183830.03534489145,173841.0028486265
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,50.0,360,1.0080294567915138,4400.819462420164,183830.03534489145,179541.18662665997
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,100.0,360,0.7548512079711814,2499.0817105995025,183830.03534489145,181444.472356149
mech_019_q0_PR_attrition_moderate,0.92,baseline,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.92,baseline,1.0,360,0.0,458096.8345931851,458096.8345931851,0.0
mech_019_q0_PR_attrition_moderate,0.92,baseline,5.0,360,-0.01034706677798155,99939.26760304399,458096.8345931851,358872.3923125127
mech_019_q0_PR_attrition_moderate,0.92,baseline,20.0,360,0.0516779152846332,26180.462469736034,458096.8345931851,432445.23306588933
mech_019_q0_PR_attrition_moderate,0.92,baseline,50.0,360,-0.26496783390188183,11117.002126292862,458096.8345931851,447434.443607808
mech_019_q0_PR_attrition_moderate,0.92,baseline,100.0,360,-0.41416789001520055,6069.648483848252,458096.8345931851,452451.98740002443
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,0.2,360,,,,
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,1.0,360,0.0,291761.4312611477,291761.4312611477,0.0
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,5.0,360,-0.1855364233437264,60994.50580542127,291761.4312611477,230901.1326858867
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,360,-0.44813517148026555,16511.365189921547,291761.4312611477,276203.34802982246
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,50.0,360,-0.4894177860992095,7550.260319603478,291761.4312611477,285346.03955398384
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,360,-0.5015995543873177,4533.081449606272,291761.4312611477,288399.53752922884
