candidate_id,rho_target,initial_topology,heating_rate_C_min,n_cases,HR_pct,cumulative_PR_desintering_work,reference_PR_work,PR_exposure_difference
mech_019_q0_PR_comp,0.85,mixed_GBseg_TJ,1.0,81,0.0,160962.6171166255,160962.6171166255,0.0
mech_019_q0_PR_comp,0.85,mixed_GBseg_TJ,20.0,81,-1.6285726045873739,8840.41162947994,160962.6171166255,152070.73226289582
mech_019_q0_PR_comp,0.85,mixed_GBseg_TJ,100.0,81,-1.760121175756344,2325.7702617461973,160962.6171166255,158676.73749613634
mech_019_q0_PR_comp,0.88,GBseg_rich,1.0,81,0.0,631092.3868870096,631092.3868870096,0.0
mech_019_q0_PR_comp,0.88,GBseg_rich,20.0,81,-1.6908690351635127,40900.660431795506,631092.3868870096,586454.849241097
mech_019_q0_PR_comp,0.88,GBseg_rich,100.0,81,-2.0111310391959325,11136.581475434496,631092.3868870096,618023.3541360454
mech_019_q0_PR_comp,0.88,TJ_rich,1.0,81,0.0,101662.27521522049,101662.27521522049,0.0
mech_019_q0_PR_comp,0.88,TJ_rich,20.0,81,-1.6631702331081055,5548.644651101297,102716.56888066002,94805.49892191475
mech_019_q0_PR_comp,0.88,TJ_rich,100.0,81,-1.78558658945897,1349.9804217466788,103232.73770994092,100609.13583147989
mech_019_q0_PR_comp,0.88,baseline,1.0,81,0.0,264059.9244599845,264059.9244599845,0.0
mech_019_q0_PR_comp,0.88,baseline,20.0,81,-1.6740247124198318,14569.982420430151,264059.9244599845,248837.70266648705
mech_019_q0_PR_comp,0.88,baseline,100.0,81,-1.8818152656104044,3298.301766481465,264059.9244599845,260109.38332043577
mech_019_q0_PR_comp,0.88,mixed_GBseg_TJ,1.0,81,0.0,160784.1494392192,160784.1494392192,0.0
mech_019_q0_PR_comp,0.88,mixed_GBseg_TJ,20.0,81,-1.756721897738457,8792.151376954762,161024.64536168316,151916.99288133168
mech_019_q0_PR_comp,0.88,mixed_GBseg_TJ,100.0,81,-1.9568987555272397,2010.3168344414628,161024.64536168316,158486.3727987167
mech_019_q0_PR_comp,0.9,GBseg_rich,1.0,81,0.0,630271.2313400104,630271.2313400104,0.0
mech_019_q0_PR_comp,0.9,GBseg_rich,20.0,81,-1.6704396607420513,41037.21961236716,630848.8044837764,586402.6619742056
mech_019_q0_PR_comp,0.9,GBseg_rich,100.0,81,-1.8522680505820697,10420.317469202064,630848.8044837764,618007.2932148953
mech_019_q0_PR_comp,0.9,TJ_rich,1.0,81,0.0,100522.93227477283,100522.93227477283,0.0
mech_019_q0_PR_comp,0.9,TJ_rich,20.0,81,-1.01130580123637,5692.858230074695,102307.74062492637,96456.10152152406
mech_019_q0_PR_comp,0.9,TJ_rich,100.0,81,-1.1806092965295405,1382.099735919458,102307.74062492637,100612.60446938628
mech_019_q0_PR_comp,0.9,baseline,1.0,81,0.0,263769.98378514167,263769.98378514167,0.0
mech_019_q0_PR_comp,0.9,baseline,20.0,81,-1.3508883621586425,14633.533933428404,264048.3445815114,248882.17086211496
mech_019_q0_PR_comp,0.9,baseline,100.0,81,-1.5580598600028719,3361.2996212387825,264048.3445815114,260111.69236438905
mech_019_q0_PR_comp,0.9,mixed_GBseg_TJ,1.0,81,0.0,161066.22466988373,161066.22466988373,0.0
mech_019_q0_PR_comp,0.9,mixed_GBseg_TJ,20.0,81,-1.3311151458627055,8725.607495147091,161066.22466988373,150788.4885082742
mech_019_q0_PR_comp,0.9,mixed_GBseg_TJ,100.0,81,-1.6404386909303446,2022.9068523127285,161066.22466988373,157356.89331413753
mech_019_q0_PR_comp,0.92,GBseg_rich,1.0,81,0.0,630332.3048037845,630332.3048037845,0.0
mech_019_q0_PR_comp,0.92,GBseg_rich,20.0,81,-1.6374745451973145,41137.62309595658,630332.3048037845,586394.8181237103
mech_019_q0_PR_comp,0.92,GBseg_rich,100.0,81,-2.105448418985812,9533.177083981564,630332.3048037845,617999.2641356854
mech_019_q0_PR_comp,0.92,TJ_rich,1.0,81,0.0,101050.9367677706,101050.9367677706,0.0
mech_019_q0_PR_comp,0.92,TJ_rich,20.0,81,0.1234465274737087,5614.293199149761,101050.9367677706,94807.88213550134
mech_019_q0_PR_comp,0.92,TJ_rich,100.0,81,-0.1165839960399535,1388.6817063109077,101050.9367677706,98901.67395868564
mech_019_q0_PR_comp,0.92,baseline,1.0,81,0.0,263800.83924127935,263800.83924127935,0.0
mech_019_q0_PR_comp,0.92,baseline,20.0,81,-0.8170792518889577,14584.410814596877,263661.75012119056,248838.86696554796
mech_019_q0_PR_comp,0.92,baseline,100.0,81,-0.8876436596707811,3374.0153737864575,263661.75012119056,260112.00537533953
mech_019_q0_PR_comp,0.92,mixed_GBseg_TJ,1.0,81,0.0,158648.04564852273,158648.04564852273,0.0
mech_019_q0_PR_comp,0.92,mixed_GBseg_TJ,20.0,81,-0.9548839543803904,8663.94363895652,158648.04564852273,149312.71465457446
mech_019_q0_PR_comp,0.92,mixed_GBseg_TJ,100.0,81,-1.0809405853557306,2040.357123508674,158648.04564852273,155839.30554664138
mech_019_q0_disabled,0.85,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.85,GBseg_rich,20.0,81,-2.8748926090441076,0.0,0.0,0.0
mech_019_q0_disabled,0.85,GBseg_rich,100.0,81,-2.990684423516736,0.0,0.0,0.0
mech_019_q0_disabled,0.85,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.85,TJ_rich,20.0,81,-2.4131749955387978,0.0,0.0,0.0
mech_019_q0_disabled,0.85,TJ_rich,100.0,81,-2.370538298364344,0.0,0.0,0.0
mech_019_q0_disabled,0.85,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.85,baseline,20.0,81,-2.536330092319867,0.0,0.0,0.0
mech_019_q0_disabled,0.85,baseline,100.0,81,-2.594025240904823,0.0,0.0,0.0
mech_019_q0_disabled,0.85,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.85,mixed_GBseg_TJ,20.0,81,-2.0787736370896153,0.0,0.0,0.0
mech_019_q0_disabled,0.85,mixed_GBseg_TJ,100.0,81,-2.275140770718386,0.0,0.0,0.0
mech_019_q0_disabled,0.88,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.88,GBseg_rich,20.0,81,-2.80787497246888,0.0,0.0,0.0
mech_019_q0_disabled,0.88,GBseg_rich,100.0,81,-2.7809906684295367,0.0,0.0,0.0
mech_019_q0_disabled,0.88,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.88,TJ_rich,20.0,81,-2.2498629700202986,0.0,0.0,0.0
mech_019_q0_disabled,0.88,TJ_rich,100.0,81,-2.534835785219837,0.0,0.0,0.0
mech_019_q0_disabled,0.88,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.88,baseline,20.0,81,-2.400330112009126,0.0,0.0,0.0
mech_019_q0_disabled,0.88,baseline,100.0,81,-2.2624555485088025,0.0,0.0,0.0
mech_019_q0_disabled,0.88,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.88,mixed_GBseg_TJ,20.0,81,-2.0628809789205076,0.0,0.0,0.0
mech_019_q0_disabled,0.88,mixed_GBseg_TJ,100.0,81,-2.2509805825689817,0.0,0.0,0.0
mech_019_q0_disabled,0.9,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.9,GBseg_rich,20.0,81,-2.72949356756173,0.0,0.0,0.0
mech_019_q0_disabled,0.9,GBseg_rich,100.0,81,-2.659974887918773,0.0,0.0,0.0
mech_019_q0_disabled,0.9,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.9,TJ_rich,20.0,81,-2.0302390821847087,0.0,0.0,0.0
mech_019_q0_disabled,0.9,TJ_rich,100.0,81,-2.511525092764089,0.0,0.0,0.0
mech_019_q0_disabled,0.9,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.9,baseline,20.0,81,-2.137986582916107,0.0,0.0,0.0
mech_019_q0_disabled,0.9,baseline,100.0,81,-2.6972030268496856,0.0,0.0,0.0
mech_019_q0_disabled,0.9,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.9,mixed_GBseg_TJ,20.0,81,-1.917010134134332,0.0,0.0,0.0
mech_019_q0_disabled,0.9,mixed_GBseg_TJ,100.0,81,-2.0144626133341945,0.0,0.0,0.0
mech_019_q0_disabled,0.92,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.92,GBseg_rich,20.0,81,-2.7159286185307527,0.0,0.0,0.0
mech_019_q0_disabled,0.92,GBseg_rich,100.0,81,-2.95090189797457,0.0,0.0,0.0
mech_019_q0_disabled,0.92,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.92,TJ_rich,20.0,81,-1.8170567759219516,0.0,0.0,0.0
mech_019_q0_disabled,0.92,TJ_rich,100.0,81,-1.5691198754416835,0.0,0.0,0.0
mech_019_q0_disabled,0.92,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.92,baseline,20.0,81,-1.8165896907388759,0.0,0.0,0.0
mech_019_q0_disabled,0.92,baseline,100.0,81,-1.9583654883051937,0.0,0.0,0.0
mech_019_q0_disabled,0.92,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_019_q0_disabled,0.92,mixed_GBseg_TJ,20.0,81,-1.7746980034144242,0.0,0.0,0.0
mech_019_q0_disabled,0.92,mixed_GBseg_TJ,100.0,81,-1.8704099709999862,0.0,0.0,0.0
