attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm
True,0.06984352426018103,0.09834188560561297,0.1376761018822945,0.0,0.0,0.0031674761670568777,Tier_C,,25895,0.9949971479560881,0.994283499016856,162.9209738273222,127.22974888980511
True,0.11636205242740483,0.14119665934285885,0.15060950768834913,0.0,0.0,0.004467735945271455,Tier_C,,33955,0.9940274341020793,0.9804161279096092,175.66607257760697,141.79074074420657
True,0.12217087032865803,0.14891597799666845,0.18469831829380967,0.0,0.0,0.004908152881752048,Tier_C,,189832,0.9949473628418999,0.9949195740460479,276.5397771162938,205.62574102352812
True,0.03444997049363574,0.048003469829000944,0.06868397799961867,0.0,0.0,0.0015150148871166005,Tier_C,,237278,0.9944627876196439,0.9916327604976857,220.37782400290604,195.42031306126347
True,0.18841034157546133,0.20101413222241193,0.2702386730748393,0.016099999999998227,0.0,0.0071413731615134445,Tier_C,,31521,0.9945042450910158,0.9920526724442371,181.91451366194332,128.1400741989408
True,0.10833200946982136,0.13908801665924964,0.18094519296412392,0.0,0.0,0.004563250538202854,Tier_C,,219702,0.9948490942690296,0.9949188887981765,225.8707203866108,166.3374446991461
True,0.01820087891703326,0.024722620586940747,0.03429015129956792,0.0,0.0,0.0007662127425129828,Tier_C,,116528,0.9944943332882471,0.9946653156426835,276.2773496109502,261.15074587316457
True,0.06302526509799644,0.07854462048224509,0.10051497508811857,0.0,0.0,0.0025617881437482635,Tier_C,,67043,0.9946978916719157,0.9947833770916766,267.690419786267,233.09351203211574
True,0.13915972056189385,0.1696079112531016,0.21003379050995896,0.0031999999999996476,0.0,0.0056419396717410815,Tier_C,,135504,0.9947256481308023,0.9946855547272734,244.70522022359083,174.35216938535456
True,0.06624555958432343,0.0884181478231193,0.11991604231892095,0.0,0.0,0.0028316098762439495,Tier_C,,41211,0.9946533820423045,0.9948434833890518,148.50707239514216,121.35016397790463
True,0.04151436401583719,0.05521776756946439,0.07532383205748694,0.0,0.0,0.0017370502604103465,Tier_C,,107026,0.9946630843188947,0.9948702462783152,196.27882818107912,172.74011942162736
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,159816,0.9949280729196764,0.9464549295636884,404.22418228559843,349.3687274968279
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,10507,0.992941365989749,0.9198284213765602,449.6302928442318,400.3791087394858
False,0.043422943136533054,0.051924514687706425,0.061521080172565634,0.0,0.0,0.0012586541894980634,Tier_C,,72240,0.9948452439055185,0.9735895663332855,223.103794700224,199.9633127205371
True,0.08144447465163362,0.09583919755687409,0.1235129922629743,0.0,0.0,0.0030971247383250904,Tier_C,,74177,0.9947628571314496,0.9948335073751983,285.84205270620936,239.08885527049347
True,0.16821785281055102,0.19750736374657896,0.2363259508655332,0.014399999999998414,0.0,0.0067059765469841305,Tier_C,,190171,0.9949219578823771,0.9949823911410007,333.2396680289177,228.45093637779152
True,0.19388306489549068,0.23912078001159998,0.2956697713854246,0.027899999999996927,0.0,0.008290876903569918,Tier_B,,160546,0.9948944715580038,0.9936688104836786,298.90540589808194,180.7857736551368
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,179646,0.9737148884953648,0.9336692036213193,450.5412311345806,419.5106751089807
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,195131,0.9772974687619193,0.9008502891963422,450.6694063467299,417.25417026409787
True,0.0605464747733484,0.08937813969693198,0.11179247798402026,0.0,0.0,0.002738860454469275,Tier_C,,243058,0.99470056526258,0.994784224235207,259.6438731414826,217.28949257811047
True,0.1325080983031851,0.157821755853224,0.20283780371460314,0.0004999999999999449,0.0,0.005323790213161924,Tier_C,,160860,0.9947783308862708,0.9949565400944963,212.3755336483167,154.83478566581442
True,0.057483573963913126,0.07477600389645933,0.0983070079482361,0.0,0.0,0.002342526897197272,Tier_C,,144121,0.9947630312525634,0.9934861021796201,370.94156370919256,318.68998533214057
True,0.14056547882697756,0.16800990391012804,0.2027768934431231,0.0016999999999998128,0.0,0.005565618281311788,Tier_C,,165231,0.9945365250593571,0.9949072444698593,260.2997325589153,189.60900950008386
False,0.15841191770778884,0.17779200829482145,0.19897524587529425,0.0,0.0,0.00388524888380226,Tier_C,,116801,0.9948476702990875,0.9697700175145444,341.6263909573416,245.4303706333848
