case_id,rho_start,G_start_nm,pore_D50_nm,pore_log_width,phi_iso_fraction,phi_closed_fraction,state_class,final_rho_5,final_G_um_5,final_rho_50,final_G_um_50,HMS_density_miss,joint_rho_min,joint_rho_max,fast_smaller_G_fraction,fast_smaller_D90_fraction,span_ratio_ge_1p2,span_ratio_ge_1p5,barrier_mode,barrier_extrapolated,two_step_final_rho,two_step_final_G_um,density_ok,grain_ok,strict_success,comparator_status,common_interval_attained,fast_smaller_grain_gate,fast_smaller_D90_gate,method_specific_initialization_absent,finite_strict_Chen_window,both_boundaries_present,highT_comparator_gates_available,all_pathway_gates_pass,boundary_gap_identifiable
primary_291,0.7,35,25,0.65,0.0,0.0,primary_common_state,0.9955902150847332,2.193825716779934,0.9637344877402072,0.6922864513623547,-0.0162655122597926,0.700028140584114,0.9637344877402072,0.48,0.16,0.0,0.0,nearest_slice_clamp,True,0.9521654444205232,0.5829467408812166,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_292,0.7,35,25,0.65,0.05,0.0,primary_common_state,0.9809135126922296,2.194292682493434,0.9504467813549808,0.6933622903451357,-0.0295532186450192,0.7000267335549083,0.9504467813549808,0.48,0.16,0.0,0.0,nearest_slice_clamp,True,0.9424280835060908,0.6065516688626783,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_293,0.7,35,25,0.65,0.1,0.0,primary_common_state,0.9662257506123776,2.194782705603794,0.9371928872031796,0.6942005924998487,-0.0428071127968202,0.7000253265257026,0.9371928872031796,0.6,0.16,0.0,0.0,nearest_slice_clamp,True,0.9326278808262314,0.6357290790442864,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_294,0.7,35,25,0.85,0.0,0.0,primary_common_state,0.9921301932777362,2.194156284257195,0.949074737570948,0.6912766677929802,-0.030925262429052,0.700028140584114,0.949074737570948,0.48,0.28,0.0,0.0,nearest_slice_clamp,True,0.9433427524378298,0.6124604322916092,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_295,0.7,35,25,0.85,0.05,0.0,primary_common_state,0.97765433018129,2.194749779113202,0.9365158860272688,0.6930133840365865,-0.0434841139727313,0.7000267335549083,0.9365158860272688,0.48,0.28,0.0,0.0,nearest_slice_clamp,True,0.9337277342912732,0.6433104735163122,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_296,0.7,35,25,0.85,0.1,0.0,primary_common_state,0.9631640048757236,2.19526126058213,0.924002494737496,0.6941514772662408,-0.055997505262504,0.7000253265257026,0.924002494737496,0.52,0.28,0.0,0.0,nearest_slice_clamp,True,0.9248253380992072,0.6875704541133483,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_297,0.7,35,40,0.45,0.0,0.0,primary_common_state,0.9885789589851908,2.1844885752054553,0.9279385894922734,0.6556256120009313,-0.0520614105077266,0.7000198199560421,0.9279385894922734,0.16,0.08,0.0,0.0,nearest_slice_clamp,True,0.9335127680826916,0.6863431392372666,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_298,0.7,35,40,0.45,0.05,0.0,primary_common_state,0.9740898401269544,2.1874121113610325,0.9160419854678208,0.6651294567563928,-0.0639580145321792,0.70001882895824,0.9160419854678208,0.16,0.08,0.0,0.0,nearest_slice_clamp,True,0.9259450389789146,0.7373690789201854,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_299,0.7,35,40,0.45,0.1,0.0,primary_common_state,0.9596112294090892,2.190138996833354,0.904230453388671,0.674136361588471,-0.0757695466113289,0.7000178379604378,0.904230453388671,0.16,0.08,0.0,0.0,nearest_slice_clamp,True,0.9192788297913076,0.8066465653692891,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_300,0.7,35,40,0.65,0.0,0.0,primary_common_state,0.972123182429798,2.14844592730594,0.8972478982301992,0.5953348396461767,-0.0827521017698007,0.70001545512911,0.8972478982301992,0.28,0.24,0.0,0.0,nearest_slice_clamp,True,0.9180116444646776,0.7737051530483893,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_301,0.7,35,40,0.65,0.05,0.0,primary_common_state,0.9582818502105468,2.1576080650116736,0.886704213614425,0.6104951326974922,-0.093295786385575,0.7000146823726544,0.886704213614425,0.28,0.2,0.0,0.0,nearest_slice_clamp,True,0.9131832636887314,0.8692500632974681,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_302,0.7,35,40,0.65,0.1,0.0,primary_common_state,0.9444707101000804,2.166184466641299,0.8762287628041343,0.6261660855137737,-0.1037712371958656,0.700013909616199,0.8762287628041343,0.2,0.24,0.0,0.0,nearest_slice_clamp,True,0.9094134866228388,1.004213951414212,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_303,0.7,35,40,0.85,0.0,0.0,primary_common_state,0.9606485607877244,2.0780328922922324,0.8792220381160916,0.5574336838124794,-0.1007779618839084,0.7000125941045053,0.8792220381160916,0.32,0.12,0.0,0.0,nearest_slice_clamp,True,0.912014863473426,0.8503121396794271,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_304,0.7,35,40,0.85,0.05,0.0,primary_common_state,0.9471775601151146,2.098718689272925,0.869525470465308,0.5736199927345546,-0.1104745295346919,0.7000119643992799,0.869525470465308,0.4,0.12,0.0,0.0,nearest_slice_clamp,True,0.9083141038421324,0.9759114103731974,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_305,0.7,35,40,0.85,0.1,0.0,primary_common_state,0.9337529393704392,2.118160097595891,0.8598914576709806,0.5907571724836908,-0.1201085423290193,0.7000113346940547,0.8598914576709806,0.44,0.12,0.0,0.0,nearest_slice_clamp,True,0.9058732338501762,1.1632177508806594,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_306,0.7,35,60,0.45,0.0,0.0,primary_common_state,0.9563296736298992,1.951283088439267,0.84537458207733,0.4920284999623633,-0.13462541792267,0.7000046481944525,0.84537458207733,0.52,0.24,0.0,0.0,nearest_slice_clamp,True,0.909744734066215,0.924555142659784,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_307,0.7,35,60,0.45,0.05,0.0,primary_common_state,0.9428403946608638,1.9785137154626624,0.8371527062586158,0.5087694113222982,-0.1428472937413841,0.7000044157847298,0.8371527062586158,0.52,0.28,0.0,0.0,nearest_slice_clamp,True,0.9070866865976808,1.0637370834022168,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_308,0.7,35,60,0.45,0.1,0.0,primary_common_state,0.929394231152306,2.005902252428828,0.8290125989540851,0.5269684621961348,-0.1509874010459149,0.7000041833750072,0.8290125989540851,0.52,0.28,0.0,0.0,nearest_slice_clamp,True,0.904992942701316,1.2591852205948335,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_309,0.7,35,60,0.65,0.0,0.0,primary_common_state,0.9320587315875708,1.6623790093125794,0.8219151808233094,0.4609171120962719,-0.1580848191766906,0.7000036709000061,0.8219151808233094,0.52,0.32,0.0,0.0,nearest_slice_clamp,True,0.9049326230296164,1.0960194420767482,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_310,0.7,35,60,0.65,0.05,0.0,primary_common_state,0.91954661708094,1.7014142784383983,0.8149331243575446,0.4771361984183062,-0.1650668756424553,0.7000034873550058,0.8149331243575446,0.52,0.32,0.0,0.0,nearest_slice_clamp,True,0.903344217783146,1.294622436505399,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_311,0.7,35,60,0.65,0.1,0.0,primary_common_state,0.9070795867237604,1.7428050438023184,0.8080237173462073,0.4948380701939944,-0.1719762826537927,0.7000033038100055,0.8080237173462073,0.52,0.28,0.0,0.0,nearest_slice_clamp,True,0.9023582472973116,1.590905078361512,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_312,0.7,35,60,0.85,0.0,0.0,primary_common_state,0.9167775257678016,1.5158444331163623,0.8085824509443102,0.4434249602461211,-0.1714175490556897,0.7000030246950693,0.8085824509443102,0.52,0.52,0.0,0.0,nearest_slice_clamp,True,0.9028469326332766,1.23564111198394,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,True,True,False,False,False,False,False
primary_313,0.7,35,60,0.85,0.05,0.0,primary_common_state,0.9049418780009924,1.5553330731995412,0.8023069548977617,0.4591851212026501,-0.1776930451022382,0.7000028734603159,0.8023069548977617,0.52,0.52,0.0,0.0,nearest_slice_clamp,True,0.9023282196335856,1.492636564203934,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,True,True,False,False,False,False,False
primary_314,0.7,35,60,0.85,0.1,0.0,primary_common_state,0.8931547494292402,1.5976623113741684,0.7960988108770609,0.4763929856628013,-0.183901189122939,0.7000027222255624,0.7960988108770609,0.52,0.48,0.0,0.0,nearest_slice_clamp,True,0.9015445566729526,1.859390323167908,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_315,0.7,50,10,0.45,0.0,0.0,primary_common_state,0.9996258876147442,2.1860554194612183,0.9921525636880594,0.672247710915141,0.0121525636880593,0.7000196960877704,0.9921525636880594,0.16,0.36,0.0,0.0,nearest_slice_clamp,True,0.9688439961546772,0.4725340444495328,True,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_316,0.7,50,10,0.45,0.05,0.0,primary_common_state,0.9869888204251098,2.186332429216135,0.9774299193795688,0.6729757229634066,-0.002570080620431,0.700018711283382,0.9774299193795688,0.2,0.4,0.0,0.0,nearest_slice_clamp,True,0.9559602585399036,0.4907308156364326,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_317,0.7,50,10,0.45,0.1,0.0,primary_common_state,0.9742395974019056,2.1866271381829807,0.9626856742538794,0.6737505593895029,-0.0173143257461205,0.7000177264789934,0.9626856742538794,0.16,0.4,0.0,0.0,nearest_slice_clamp,True,0.9435825879869392,0.5158842376923793,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_318,0.7,50,10,0.65,0.0,0.0,primary_common_state,0.9995728286743164,2.1880693597362746,0.9910531756722883,0.6771907038962804,0.0110531756722884,0.7000196960877705,0.9910531756722883,0.16,0.68,0.0,0.0,nearest_slice_clamp,True,0.9653097100784014,0.4976558128637595,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_319,0.7,50,10,0.65,0.05,0.0,primary_common_state,0.9876415725387756,2.1883210429879183,0.9765653682166884,0.6778794236874248,-0.0034346317833114,0.700018711283382,0.9765653682166884,0.16,0.68,0.0,0.0,nearest_slice_clamp,True,0.9531054705461284,0.5166704667640449,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_320,0.7,50,10,0.65,0.1,0.0,primary_common_state,0.975600901842386,2.188606422670487,0.9620300145357888,0.6786070536775642,-0.0179699854642112,0.7000177264789934,0.9620300145357888,0.16,0.68,0.0,0.0,nearest_slice_clamp,True,0.941493129318632,0.5402967280618945,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_321,0.7,50,10,0.85,0.0,0.0,primary_common_state,0.9995362974623114,2.189192082224882,0.9903371939057044,0.6799357413401053,0.0103371939057045,0.7000196960877705,0.9903371939057044,0.16,0.2,0.0,0.0,nearest_slice_clamp,True,0.9630651896441424,0.5110808343933374,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_322,0.7,50,10,0.85,0.05,0.0,primary_common_state,0.9879264900569026,2.18946294018343,0.9759922708292572,0.6806102750336929,-0.0040077291707427,0.700018711283382,0.9759922708292572,0.16,0.28,0.0,0.0,nearest_slice_clamp,True,0.9513986138087822,0.5301319683758134,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_323,0.7,50,10,0.85,0.1,0.0,primary_common_state,0.976213058996983,2.189741098594109,0.9615845451589012,0.6813137749691542,-0.0184154548410987,0.7000177264789934,0.9615845451589012,0.16,0.16,0.0,0.0,nearest_slice_clamp,True,0.9405160514911526,0.5532895522442755,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_324,0.7,50,15,0.45,0.0,0.0,primary_common_state,0.9995132750675062,2.1882632183130055,0.9894765937449655,0.6784820223339343,0.0094765937449655,0.7000196960877705,0.9894765937449655,0.24,0.28,0.0,0.0,nearest_slice_clamp,True,0.9618580439587804,0.5129750264461372,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_325,0.7,50,15,0.45,0.05,0.0,primary_common_state,0.9851271605506136,2.1885736165904572,0.9746375030567556,0.6793156279983389,-0.0053624969432444,0.7000187112833819,0.9746375030567556,0.28,0.32,0.0,0.0,nearest_slice_clamp,True,0.9498419182245568,0.5346315893545828,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_326,0.7,50,15,0.45,0.1,0.0,primary_common_state,0.9706975664331702,2.188900057325149,0.9598034375777756,0.6802330307248328,-0.0201965624222244,0.7000177264789935,0.9598034375777756,0.44,0.16,0.0,0.0,nearest_slice_clamp,True,0.9386367312695248,0.5608457651026575,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_327,0.7,50,15,0.65,0.0,0.0,primary_common_state,0.9994490337982208,2.190245137679447,0.9883305751539594,0.682988212643427,0.0083305751539594,0.7000196960877705,0.9883305751539594,0.2,0.56,0.0,0.0,nearest_slice_clamp,True,0.9588385630479436,0.5361938329490906,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_328,0.7,50,15,0.65,0.05,0.0,primary_common_state,0.9854746047292124,2.190541138877198,0.973577830307007,0.6837686662117943,-0.006422169692993,0.7000187112833819,0.973577830307007,0.28,0.64,0.0,0.0,nearest_slice_clamp,True,0.9477618688708784,0.5560483945831992,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_329,0.7,50,15,0.65,0.1,0.0,primary_common_state,0.97143512303409,2.190839942033986,0.9588273668231532,0.6845944305525201,-0.0211726331768467,0.7000177264789935,0.9588273668231532,0.28,0.64,0.0,0.0,nearest_slice_clamp,True,0.9370917757130678,0.5780048922763535,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_330,0.7,50,15,0.85,0.0,0.0,primary_common_state,0.999407347065798,2.1913263345875142,0.9874875829689264,0.6854014814649202,0.0074875829689263,0.7000196960877705,0.9874875829689264,0.24,0.04,0.0,0.0,nearest_slice_clamp,True,0.9574136414233548,0.5480409198737516,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_331,0.7,50,15,0.85,0.05,0.0,primary_common_state,0.9856601439386204,2.1916004921432837,0.97285640740871,0.6861350285191982,-0.0071435925912899,0.700018711283382,0.97285640740871,0.32,0.04,0.0,0.0,nearest_slice_clamp,True,0.9465136870183364,0.5650174565959238,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_332,0.7,50,15,0.85,0.1,0.0,primary_common_state,0.9718371672509566,2.191901057332917,0.9582114375271724,0.6868802492869269,-0.0217885624728275,0.7000177264789934,0.9582114375271724,0.32,0.0,0.0,0.0,nearest_slice_clamp,True,0.9364169213960672,0.5880180948490588,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_333,0.7,50,25,0.45,0.0,0.0,primary_common_state,0.9989956134569556,2.1919050398320183,0.9825281834980618,0.6883958913036585,0.0025281834980618,0.7000196960877705,0.9825281834980618,0.44,0.36,0.0,0.0,nearest_slice_clamp,True,0.953978229469307,0.5697456270197631,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_334,0.7,50,25,0.45,0.05,0.0,primary_common_state,0.9840915252286784,2.1923949299304977,0.9681218499035372,0.689708476163571,-0.0118781500964626,0.700018711283382,0.9681218499035372,0.44,0.32,0.0,0.0,nearest_slice_clamp,True,0.9436428965457736,0.5899194492285493,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_335,0.7,50,25,0.45,0.1,0.0,primary_common_state,0.9691823053371298,2.192946728096823,0.9537336705249496,0.6911399467311687,-0.0262663294750504,0.7000177264789935,0.9537336705249496,0.48,0.32,0.0,0.0,nearest_slice_clamp,True,0.9338949857361808,0.6155691312327081,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_336,0.7,50,25,0.65,0.0,0.0,primary_common_state,0.99558818707368,2.1935085951184,0.9636004115896356,0.6912989517016221,-0.0163995884103642,0.7000196960877705,0.9636004115896356,0.4,0.28,0.0,0.0,nearest_slice_clamp,True,0.9522508876372212,0.5835200965862709,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_337,0.7,50,25,0.65,0.05,0.0,primary_common_state,0.9809106869520826,2.1939387413390925,0.9502744760385636,0.6924862258330872,-0.0297255239614362,0.700018711283382,0.9502744760385636,0.44,0.32,0.0,0.0,nearest_slice_clamp,True,0.9421727896533348,0.6052619672348152,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_338,0.7,50,25,0.65,0.1,0.0,primary_common_state,0.9662214963769302,2.1944081478534394,0.9369728381921538,0.6936236293743804,-0.0430271618078461,0.7000177264789933,0.9369728381921538,0.48,0.28,0.0,0.0,nearest_slice_clamp,True,0.9326281108251055,0.6366250296495601,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_339,0.7,50,25,0.85,0.0,0.0,primary_common_state,0.992126036974732,2.1938419989847384,0.948924170679891,0.6903261127094482,-0.0310758293201089,0.7000196960877705,0.948924170679891,0.36,0.12,0.0,0.0,nearest_slice_clamp,True,0.9431759228651752,0.6110920796265461,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_340,0.7,50,25,0.85,0.05,0.0,primary_common_state,0.9776484606484076,2.194417208270082,0.9363279647603664,0.6922768157872797,-0.0436720352396337,0.700018711283382,0.9363279647603664,0.4,0.12,0.0,0.0,nearest_slice_clamp,True,0.9337635680261224,0.6442504676023695,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_341,0.7,50,25,0.85,0.1,0.0,primary_common_state,0.963155266492827,2.194946650038213,0.9237733696064586,0.6938235264684474,-0.0562266303935413,0.7000177264789935,0.9237733696064586,0.44,0.12,0.0,0.0,nearest_slice_clamp,True,0.9248320906462404,0.688766579115286,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_342,0.7,50,40,0.45,0.0,0.0,primary_common_state,0.9885767455260334,2.184295328736322,0.9278425693559896,0.6549440437279921,-0.0521574306440104,0.7000180323046639,0.9278425693559896,0.12,0.04,0.0,0.0,nearest_slice_clamp,True,0.93365376114236,0.6876252658042792,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_343,0.7,50,40,0.45,0.05,0.0,primary_common_state,0.974087277417249,2.187212334012545,0.915940235928799,0.6644361559288664,-0.0640597640712009,0.7000171306894307,0.915940235928799,0.12,0.04,0.0,0.0,nearest_slice_clamp,True,0.9260822521005332,0.7388756604186967,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_344,0.7,50,40,0.45,0.1,0.0,primary_common_state,0.9596077789900176,2.189959436793269,0.9041174634452198,0.6735126863336726,-0.0758825365547801,0.7000162290741975,0.9041174634452198,0.12,0.08,0.0,0.0,nearest_slice_clamp,True,0.9194071414226466,0.8084829032304167,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_345,0.7,50,40,0.65,0.0,0.0,primary_common_state,0.9721202883514912,2.14825355861621,0.897160537403167,0.594716047115379,-0.0828394625968329,0.7000140355676185,0.897160537403167,0.28,0.12,0.0,0.0,nearest_slice_clamp,True,0.9176910225423118,0.7703321689075432,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_346,0.7,50,40,0.65,0.05,0.0,primary_common_state,0.9582784390161456,2.157414222873669,0.8866127359832405,0.6098316932996853,-0.0933872640167594,0.7000133337892376,0.8866127359832405,0.28,0.12,0.0,0.0,nearest_slice_clamp,True,0.9133606016123164,0.8715477749305807,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_347,0.7,50,40,0.65,0.1,0.0,primary_common_state,0.9444675092645392,2.1659537514348393,0.876133718303801,0.6254329862131823,-0.1038662816961989,0.7000126320108566,0.876133718303801,0.2,0.12,0.0,0.0,nearest_slice_clamp,True,0.9091122529611688,0.9992804300492836,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_348,0.7,50,40,0.85,0.0,0.0,primary_common_state,0.9606452147701684,2.0778499860706985,0.8791391961503845,0.5569047125045911,-0.1008608038496154,0.7000114191518325,0.8791391961503845,0.36,0.2,0.0,0.0,nearest_slice_clamp,True,0.9116670726712824,0.8461474266512756,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_349,0.7,50,40,0.85,0.05,0.0,primary_common_state,0.9471740645938612,2.0985224514713035,0.8694405228230179,0.5730353028691011,-0.1105594771769821,0.700010848194241,0.8694405228230179,0.48,0.2,0.0,0.0,nearest_slice_clamp,True,0.908502269746511,0.9787755171258884,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_350,0.7,50,40,0.85,0.1,0.0,primary_common_state,0.9337491736781982,2.117951204321316,0.8598036277095102,0.5901107030584263,-0.1201963722904897,0.7000102772366494,0.8598036277095102,0.48,0.2,0.0,0.0,nearest_slice_clamp,True,0.9055661756580254,1.1569859888482932,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_351,0.7,50,60,0.45,0.0,0.0,primary_common_state,0.9563228320635808,1.9510178932355065,0.8452132393489288,0.4914019230407189,-0.1347867606510712,0.7000041762770142,0.8452132393489288,0.4,0.16,0.0,0.0,nearest_slice_clamp,True,0.9100006747167948,0.927428135984688,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_352,0.7,50,60,0.45,0.05,0.0,primary_common_state,0.942834067603535,1.9782195048508204,0.8369917430975813,0.5080918610366587,-0.1430082569024187,0.7000039674631635,0.8369917430975813,0.4,0.16,0.0,0.0,nearest_slice_clamp,True,0.9073186384511812,1.067105617467193,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_353,0.7,50,60,0.45,0.1,0.0,primary_common_state,0.9293873959072572,2.005603205367034,0.8288516094030598,0.5262501120214119,-0.1511483905969401,0.7000037586493126,0.8288516094030598,0.4,0.16,0.0,0.0,nearest_slice_clamp,True,0.9051993241653,1.2632575655771794,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_354,0.7,50,60,0.65,0.0,0.0,primary_common_state,0.932050882419358,1.6621712525855894,0.8217785001116522,0.460391077033241,-0.1582214998883477,0.7000032897915272,0.8217785001116522,0.44,0.24,0.0,0.0,nearest_slice_clamp,True,0.9044980579169564,1.089710085348832,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_355,0.7,50,60,0.65,0.05,0.0,primary_common_state,0.9195392095141708,1.7011778383242466,0.8147970031259213,0.4765744536042642,-0.1652029968740787,0.7000031253019507,0.8147970031259213,0.48,0.24,0.0,0.0,nearest_slice_clamp,True,0.9035645864551562,1.298972234084307,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_356,0.7,50,60,0.65,0.1,0.0,primary_common_state,0.9070724208619166,1.7425422012247835,0.8078879683367439,0.4942295690240151,-0.172112031663256,0.7000029608123745,0.8078879683367439,0.48,0.24,0.0,0.0,nearest_slice_clamp,True,0.9025482168043292,1.59634198516991,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_357,0.7,50,60,0.85,0.0,0.0,primary_common_state,0.9167701228490914,1.5156444287934494,0.8084579240440886,0.4429414864205628,-0.1715420759559114,0.700002704641317,0.8084579240440886,0.48,0.4,0.0,0.0,nearest_slice_clamp,True,0.9030898548369068,1.2398316707168366,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_358,0.7,50,60,0.85,0.05,0.0,primary_common_state,0.9049340555093668,1.5551309198920855,0.8021831235229775,0.4586602861975328,-0.1778168764770225,0.7000025694092511,0.8021831235229775,0.48,0.4,0.0,0.0,nearest_slice_clamp,True,0.9019525034264004,1.4836935481446174,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_359,0.7,50,60,0.85,0.1,0.0,primary_common_state,0.8931465151185922,1.5974571885042737,0.7959759388890072,0.4758357797874866,-0.1840240611109928,0.7000024341771852,0.7959759388890072,0.48,0.4,0.0,0.0,nearest_slice_clamp,True,0.9012221559783908,1.848102310504848,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_360,0.7,75,10,0.45,0.0,0.0,primary_common_state,0.9996264615138852,2.1848219971406775,0.9920673465129516,0.6684649623622808,0.0120673465129516,0.7000131269340598,0.9920673465129516,0.32,0.24,0.0,0.0,nearest_slice_clamp,True,0.9688576503156962,0.4727927540014631,True,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_361,0.7,75,10,0.45,0.05,0.0,primary_common_state,0.9869871823711333,2.185184647441966,0.9773480923483988,0.6694278136017391,-0.002651907651601,0.7000124705873567,0.9773480923483988,0.32,0.2,0.0,0.0,nearest_slice_clamp,True,0.9559751732438008,0.4909868398331384,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_362,0.7,75,10,0.45,0.1,0.0,primary_common_state,0.9742361902704484,2.185566720453823,0.9626078346123994,0.6704366252061515,-0.0173921653876005,0.7000118142406538,0.9626078346123994,0.28,0.2,0.0,0.0,nearest_slice_clamp,True,0.9435987344978308,0.516094542099373,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_363,0.7,75,10,0.65,0.0,0.0,primary_common_state,0.9995738509210648,2.1869174344486995,0.9909722303768592,0.6737344123719571,0.0109722303768593,0.7000131269340597,0.9909722303768592,0.36,0.52,0.0,0.0,nearest_slice_clamp,True,0.9652311690610454,0.4968773357875585,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
