state_id,source,T_C,rho,G_nm,sigma_eff_Pa,Gstar_eV,Gstar_kJ_mol,Gstar_zero_stress_eV,Gstar_zero_stress_kJ_mol,r_nuc_sinv,barrier_temperature_extrapolated
history_low_T2,existing_history,900.0000000000001,0.8020727359750557,77.07665081408908,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8021313211677201,77.08504218109171,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_near_best,existing_history,950.0,0.660093452995123,50.019057581929815,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.5201110710336712e-07,True
history_near_best,existing_history,1200.0,0.8523749036228894,110.86309425457765,217071678.91587865,4.608541098899282,444.65661853122134,5.3646516047156325,517.6101918068358,0.0001713041352269,True
history_near_best,existing_history,1200.0,0.881852504739255,168.37774724163648,217502871.2776614,4.607970862438231,444.60159907688796,5.3646516047156325,517.6101918068358,0.0001720753560564,True
history_near_best,existing_history,1200.0,0.8942497695931665,213.79505971445482,220859601.3382169,4.603559018492545,444.17592084851225,5.3646516047156325,517.6101918068358,0.000178160732834,True
history_near_best,existing_history,1200.0,0.9018142841110351,250.69152141135658,223591969.1304049,4.600002967839942,443.8328141202486,5.3646516047156325,517.6101918068358,0.0001832219742491,True
history_near_best,existing_history,1200.0,0.9078452193878492,284.704341759928,225982325.32552433,4.5969173963490935,443.5351017301638,5.3646516047156325,517.6101918068358,0.0001877299545701,True
history_near_best,existing_history,1200.0,0.9110883238039011,303.9648421090828,227330368.61472285,4.59518756607732,443.3681984818748,5.3646516047156325,517.6101918068358,0.0001903055611217,True
history_near_best,existing_history,1200.0,0.9139936692198732,321.3190100620012,228554190.32570872,4.593623484786501,443.2172875790622,5.3646516047156325,517.6101918068358,0.000192664784807,True
history_near_best,existing_history,1200.0,0.916680046975724,337.18954264815073,229700652.6767571,4.592163702397389,443.076439990421,5.3646516047156325,517.6101918068358,0.0001948930661226,True
history_near_best,existing_history,1200.0,0.9192161403911528,351.87721565353536,230800083.94978136,4.590768699735124,442.9418426952395,5.3646516047156325,517.6101918068358,0.0001970465417717,True
history_near_best,existing_history,1200.0,0.9216425663781652,365.6021298172767,231872011.63096225,4.589413173877957,442.811054332709,5.3646516047156325,517.6101918068358,0.0001991618687851,True
history_near_best,existing_history,1200.0,0.9239837939177812,378.52934543503613,232928955.32317632,4.58808099020121,442.68251814820877,5.3646516047156325,517.6101918068358,0.0002012628936603,True
history_near_best,existing_history,1200.0,0.926254800157344,390.7853736065216,233978883.8561579,4.5867619366914525,442.5552488322314,5.3646516047156325,517.6101918068358,0.0002033650476246,True
history_near_best,existing_history,1200.0,0.9284648169426296,402.469078763488,235026798.64495748,4.585449644056877,442.4286318415414,5.3646516047156325,517.6101918068358,0.000205478214596,True
history_near_best,existing_history,1200.0,0.9306194933515376,413.6590568792135,236075754.93926775,4.584140250104491,442.3022945311652,5.3646516047156325,517.6101918068358,0.0002076085989182,True
history_near_best,existing_history,1200.0,0.932722234556522,424.4187441559186,237127524.223955,4.582831536656594,442.17602287949063,5.3646516047156325,517.6101918068358,0.0002097599464855,True
history_near_best,existing_history,1200.0,0.934775093348656,434.8000380732055,238183032.34637028,4.581522360934647,442.0497066251508,5.3646516047156325,517.6101918068358,0.0002119343591843,True
history_near_best,existing_history,1200.0,0.9367793692351416,444.8459213152849,239242653.98772815,4.5802122750873755,441.9233025570668,5.3646516047156325,517.6101918068358,0.0002141328474645,True
history_near_best,existing_history,1200.0,0.9387359830647056,454.592398315588,240306413.2459039,4.578901268407809,441.79680964217295,5.3646516047156325,517.6101918068358,0.0002163557110077,True
history_near_best,existing_history,1200.0,0.9406456802301598,464.06994424165276,241374119.66619283,4.5775895935606465,441.67025225890666,5.3646516047156325,517.6101918068358,0.0002186028001719,True
history_near_best,existing_history,1200.0,0.942509118040923,473.3046003366243,242445459.68517977,4.576277650583514,441.54366900503123,5.3646516047156325,517.6101918068358,0.0002208736943175,True
history_near_best,existing_history,1200.0,0.9443268893547512,482.3188093124984,243520055.3038268,4.57496591301036,441.41710556962687,5.3646516047156325,517.6101918068358,0.0002231678179183,True
history_near_best,existing_history,1200.0,0.9460995220510928,491.1320585574193,244597501.92230135,4.5736548807068145,441.29061018239486,5.3646516047156325,517.6101918068358,0.0002254845169131,True
history_near_best,existing_history,1200.0,0.9478274780476474,499.76138097260997,245677390.98266572,4.572345051999863,441.16423092458,5.3646516047156325,517.6101918068358,0.000227823105461,True
history_near_best,existing_history,1200.0,0.949511161704492,508.22175011016844,246759323.53120777,4.5710369073027275,441.0380141490115,5.3646516047156325,517.6101918068358,0.0002301828949105,True
history_near_best,existing_history,1200.0,0.9511509381987528,516.5263964103714,247842918.25106612,4.569730899710566,440.9120035727263,5.3646516047156325,517.6101918068358,0.0002325632118651,True
history_near_best,existing_history,1200.0,0.952747157865851,524.6870639364596,248927815.94420213,4.56842745003972,440.78623979832867,5.3646516047156325,517.6101918068358,0.0002349634091561,True
history_near_best,existing_history,1200.0,0.9543001674487634,532.7141971431994,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0002373522804713,True
history_near_best,existing_history,1200.0,0.9558056029036872,540.6083104358987,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0002373522804713,True
history_near_best,existing_history,1200.0,0.957261433253362,548.3712153834462,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0002373522804713,True
