mode,protocol,t_s,T_C,rho,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GB_to_TJ_relocation,P_TJ_iso_conversion,P_iso,P_persistent_drag
static,slow_0p2,153360.0,536.2,0.700000000000002,2.769212423727437e-11,4.073393767365818e-12,1.067211672060621e-11,9.291362276304792e-14,1.057891071571458e-11,0.0,0.0,0.0,0.0
static,slow_0p2,154440.0,539.8000000000001,0.7000000000000028,3.681529187988985e-11,5.415372948726086e-12,1.3977384791655713e-11,1.2613427772549265e-13,1.3850837607004646e-11,0.0,0.0,0.0,0.0
static,slow_0p2,155520.0,543.4,0.700000000000004,4.8821302653658736e-11,7.181406100887492e-12,1.8262829824050808e-11,1.7076984947599353e-13,1.8091478639334483e-11,0.0,0.0,0.0,0.0
static,slow_0p2,156600.0,547.0,0.7000000000000055,6.458236566786017e-11,9.49979147641949e-12,2.380622999778463e-11,2.3058389589873153e-13,2.3574830099120758e-11,0.0,0.0,0.0,0.0
static,slow_0p2,157680.0,550.6,0.7000000000000074,8.522285637762868e-11,1.2535919925510478e-11,3.096042740234907e-11,3.105285618288646e-13,3.0648756845633647e-11,0.0,0.0,0.0,0.0
static,slow_0p2,158760.0,554.2,0.70000000000001,1.1218882662014967e-10,1.650249952683332e-11,4.0172621621415095e-11,4.171034341654771e-13,3.975392465450677e-11,0.0,0.0,0.0,0.0
static,slow_0p2,159840.0,557.8000000000001,0.7000000000000133,1.4733573625722068e-10,2.1672460539254783e-11,5.200836644890652e-11,5.588177436562183e-13,5.144733153731203e-11,0.0,0.0,0.0,0.0
static,slow_0p2,160920.0,561.4000000000001,0.7000000000000176,1.9303893552045413e-10,2.839520688519927e-11,6.718135338867596e-11,7.467842308038242e-13,6.643149310970528e-11,0.0,0.0,0.0,0.0
static,slow_0p2,162000.0,565.0,0.7000000000000234,2.523324908119453e-10,3.711703683583548e-11,8.659030065717004e-11,9.954803538197524e-13,8.55905647061401e-11,0.0,0.0,0.0,0.0
static,slow_0p2,163080.0,568.6,0.7000000000000308,3.2908324540655244e-10,4.8406746600520516e-11,1.113645492523167e-10,1.323721685613828e-12,1.1003495650875976e-10,0.0,0.0,0.0,0.0
static,slow_0p2,164160.0,572.2,0.7000000000000406,4.28208588848518e-10,6.298766327939457e-11,1.4292030731750915e-10,1.7559037428216543e-12,1.4115632609187184e-10,0.0,0.0,0.0,0.0
static,slow_0p2,165240.0,575.8000000000001,0.7000000000000532,5.559483328046782e-10,8.177763664575463e-11,1.8302989114552907e-10,2.3235826218391005e-12,1.80695225592411e-10,0.0,0.0,0.0,0.0
static,slow_0p2,166320.0,579.4000000000001,0.7000000000000697,7.202034257101021e-10,1.0593886263069046e-10,2.339067981993041e-10,3.0674823026849276e-12,2.3082415003812206e-10,0.0,0.0,0.0,0.0
static,slow_0p2,167400.0,583.0,0.700000000000091,9.309570656405245e-10,1.369398272366419e-10,2.9831002906799576e-10,4.040038069784334e-12,2.94249293030275e-10,0.0,0.0,0.0,0.0
static,slow_0p2,168480.0,586.6,0.7000000000001184,1.200797187564438e-09,1.7663216219130202e-10,3.7967176838186563e-10,5.308612094269378e-12,3.743349821186004e-10,0.0,0.0,0.0,0.0
static,slow_0p2,169560.0,590.2,0.7000000000001538,1.545563422320485e-09,2.2734580986323576e-10,4.822533592699809e-10,6.959549916522465e-12,4.752555576024963e-10,0.0,0.0,0.0,0.0
static,slow_0p2,170640.0,593.8000000000001,0.7000000000001994,1.9851465859317514e-09,2.920066247417131e-10,6.113354851241185e-10,9.103286674162179e-12,6.021803969671669e-10,0.0,0.0,0.0,0.0
static,slow_0p2,171720.0,597.4000000000001,0.7000000000002577,2.5444747189925353e-09,3.7428141563925797e-10,7.734496331540689e-10,1.1880761017551026e-11,7.614988980289157e-10,0.0,0.0,0.0,0.0
static,slow_0p2,172800.0,601.0,0.7000000000003326,3.2547268447713816e-09,4.787564843494252e-10,9.766592877257634e-10,1.5471454633944506e-11,9.610935464292531e-10,0.0,0.0,0.0,0.0
static,slow_0p2,173880.0,604.6,0.7000000000004283,4.1548241719751035e-09,6.111569752349073e-10,1.2309009239537305e-09,2.010344842582657e-11,1.210670741257931e-09,0.0,0.0,0.0,0.0
static,slow_0p2,174960.0,608.2,0.7000000000005502,5.29325869231188e-09,7.786158541564743e-10,1.5483967853257576e-09,2.6065975361091486e-11,1.5221608753873508e-09,0.0,0.0,0.0,0.0
static,slow_0p2,176040.0,611.8000000000001,0.7000000000007054,6.730331316407022e-09,9.90003128752819e-10,1.9441536815893494e-09,3.3725058052745934e-11,1.910201309585633e-09,0.0,0.0,0.0,0.0
static,slow_0p2,177120.0,615.4000000000001,0.7000000000009027,8.540886207224635e-09,1.2563280572644215e-09,2.4365646904204453e-09,4.3542950063666504e-11,2.392718393410486e-09,0.0,0.0,0.0,0.0
static,slow_0p2,178200.0,619.0,0.7000000000011526,1.0817645219245089e-08,1.5912296303633022e-09,3.0481337526185464e-09,5.6102258314140556e-11,2.9916276306994113e-09,0.0,0.0,0.0,0.0
static,slow_0p2,179280.0,622.6,0.7000000000014691,1.3675266812715079e-08,2.0115736201866052e-09,3.8063467893659795e-09,7.213581518322724e-11,3.733674531268441e-09,0.0,0.0,0.0,0.0
static,slow_0p2,180360.0,626.2,0.7000000000018688,1.7255278040900326e-08,2.538178054697846e-09,4.744717225925574e-09,9.256359930996911e-11,4.651442711135742e-09,0.0,0.0,0.0,0.0
static,slow_0p2,181440.0,629.8000000000001,0.7000000000023727,2.1732056848449905e-08,3.1966931883483987e-09,5.904038775783455e-09,1.1853828123727086e-10,5.784560490212765e-09,0.0,0.0,0.0,0.0
static,slow_0p2,182520.0,633.4000000000001,0.7000000000030069,2.7320075715898744e-08,4.018667011394637e-09,7.333884133315032e-09,1.515013027607065e-10,7.18114269047046e-09,0.0,0.0,0.0,0.0
static,slow_0p2,183600.0,637.0,0.7000000000038034,3.4282657499756225e-08,5.042833196758447e-09,9.094394967903263e-09,1.932517975684892e-10,8.899510674686619e-09,0.0,0.0,0.0,0.0
static,slow_0p2,184680.0,640.6,0.7000000000048022,4.2942541142110376e-08,6.316665271000895e-09,1.1258416452118817e-08,2.460311377235525e-10,1.1010241017432755e-08,0.0,0.0,0.0,0.0
static,slow_0p2,185760.0,644.2,0.7000000000060522,5.369460990076975e-08,7.898248882875802e-09,1.3914038655072951e-08,3.126264600849714e-10,1.3598601715138908e-08,0.0,0.0,0.0,0.0
static,slow_0p2,186840.0,647.8000000000001,0.7000000000076143,6.702119919362864e-08,9.858533522171907e-09,1.7167617675811245e-08,3.964972056725092e-10,1.6767444689961665e-08,0.0,0.0,0.0,0.0
static,slow_0p2,187920.0,651.4000000000001,0.7000000000095623,8.351047656546693e-08,1.2284036134708437e-08,2.114736159224943e-08,5.019295128414679e-10,2.0640634714101114e-08,0.0,0.0,0.0,0.0
static,slow_0p2,189000.0,655.0,0.700000000011988,1.0387847439682632e-07,1.528008204016651e-08,2.600758039857197e-08,6.342242648052e-10,2.536710799338659e-08,0.0,0.0,0.0,0.0
static,slow_0p2,190080.0,658.6,0.7000000000150031,1.289954587552826e-07,1.897468367803973e-08,3.193371536975071e-08,7.999257301166503e-10,3.11256687453026e-08,0.0,0.0,0.0,0.0
static,slow_0p2,191160.0,662.2,0.7000000000187443,1.599174374906211e-07,2.352317531452398e-08,3.914828203286975e-08,1.007099082107307e-09,3.813064946200692e-08,0.0,0.0,0.0,0.0
static,slow_0p2,192240.0,665.8000000000001,0.700000000023379,1.9792374986249432e-07,2.9113742316993794e-08,4.791788248776443e-08,1.2656666758418833e-09,4.663858047248956e-08,0.0,0.0,0.0,0.0
static,slow_0p2,193320.0,669.4000000000001,0.7000000000291111,2.4456184158028747e-07,3.5974007372085375e-08,5.856146759471227e-08,1.5878148404165224e-09,5.6956037257171696e-08,0.0,0.0,0.0,0.0
static,slow_0p2,194400.0,673.0,0.700000000036189,3.0170051644453716e-07,4.43788635758561e-08,7.146005797431857e-08,1.988485158442675e-09,6.944886011260208e-08,0.0,0.0,0.0,0.0
static,slow_0p2,195480.0,676.6,0.7000000000449145,3.715931725651804e-07,5.4659776212783976e-08,8.706816533875721e-08,2.4859668087800446e-09,8.455297064997314e-08,0.0,0.0,0.0,0.0
static,slow_0p2,196560.0,680.2,0.7000000000556539,4.569527816472219e-07,6.721581189010963e-08,1.0592719294928241e-07,3.102609606945525e-09,1.0278704372719149e-07,0.0,0.0,0.0,0.0
static,slow_0p2,197640.0,683.8000000000001,0.7000000000688512,5.610406588860653e-07,8.252669621230213e-08,1.2868113659504758e-07,3.865680963723969e-09,1.2476733230573194e-07,0.0,0.0,0.0,0.0
static,slow_0p2,198720.0,687.4000000000001,0.7000000000850439,6.877714040242936e-07,1.0116825016472445e-07,1.560949561099316e-07,4.8083941809137965e-09,1.512249869989342e-07,0.0,0.0,0.0,0.0
static,slow_0p2,199800.0,691.0,0.7000000001048812,8.418367771960192e-07,1.2383061172419354e-07,1.8907604286719338e-07,5.971140410904726e-09,1.8302626241571682e-07,0.0,0.0,0.0,0.0
static,slow_0p2,200880.0,694.6,0.700000000129146,1.028851713189494e-06,1.513397139369489e-07,2.2869927178767924e-07,7.402962335104083e-09,2.2119605955720532e-07,0.0,0.0,0.0,0.0
static,slow_0p2,201960.0,698.2,0.700000000158782,1.2555261823993809e-06,1.846825649350735e-07,2.76236198138047e-07,9.163314292314834e-09,2.669453183314919e-07,0.0,0.0,0.0,0.0
static,slow_0p2,203040.0,701.8000000000001,0.700000000194924,1.5298671846513416e-06,2.2503696037073446e-07,3.3318904086454985e-07,1.1324161357357254e-08,3.2170284764375963e-07,0.0,0.0,0.0,0.0
static,slow_0p2,204120.0,705.4000000000001,0.7000000002389355,1.861415822921479e-06,2.738063559543951e-07,4.013301866110951e-07,1.3972478898291945e-08,3.8715226352581473e-07,0.0,0.0,0.0,0.0
static,slow_0p2,205200.0,709.0,0.7000000002924511,2.2615251585256596e-06,3.326607387746951e-07,4.827480532484339e-07,1.721322461639236e-08,4.652747995315509e-07,0.0,0.0,0.0,0.0
static,slow_0p2,206280.0,712.6,0.7000000003574293,2.7436854096403404e-06,4.0358446262228065e-07,5.799002701829302e-07,2.1172867211315342e-08,5.583988594036948e-07,0.0,0.0,0.0,0.0
static,slow_0p2,207360.0,716.2,0.7000000004362124,3.3239040344109576e-06,4.889321566047818e-07,6.95675266569979e-07,2.600356985871754e-08,6.692573012046296e-07,0.0,0.0,0.0,0.0
static,slow_0p2,208440.0,719.8000000000001,0.7000000005315976,4.021149353265333e-06,5.914939801110521e-07,8.334635096580114e-07,3.1888142915592356e-08,8.010535762348438e-07,0.0,0.0,0.0,0.0
static,slow_0p2,209520.0,723.4000000000001,0.700000000646922,4.857867628843837e-06,7.14571683081823e-07,9.972398058586615e-07,3.904589899331758e-08,9.575379968268364e-07,0.0,0.0,0.0,0.0
static,slow_0p2,210600.0,727.0,0.7000000007861598,5.860584954417747e-06,8.620671412530526e-07,1.1916582690151057e-06,4.773956511438088e-08,1.1430955763593435e-06,0.0,0.0,0.0,0.0
static,slow_0p2,211680.0,730.6,0.7000000009540381,7.06060692291972e-06,1.0385852745181132e-06,1.4221617761947133e-06,5.8283431496525646e-08,1.3628470746287134e-06,0.0,0.0,0.0,0.0
static,slow_0p2,212760.0,734.2,0.7000000011561731,8.494830880958749e-06,1.2495535260716849e-06,1.6951079738891568e-06,7.105294503945595e-08,1.6227650942817568e-06,0.0,0.0,0.0,0.0
static,slow_0p2,213840.0,737.8000000000001,0.7000000013992269,1.0206687639851995e-05,1.501360384143209e-06,2.0179141697681918e-06,8.649598833333814e-08,1.9298073118136362e-06,0.0,0.0,0.0,0.0
static,slow_0p2,214920.0,741.4000000000001,0.7000000016910926,1.2247231845607867e-05,1.8015157708478565e-06,2.3992237504065472e-06,1.051461225378506e-07,2.2920691923527017e-06,0.0,0.0,0.0,0.0
static,slow_0p2,216000.0,745.0,0.7000000020411096,1.4676402831327978e-05,2.158836508301321e-06,2.849097107320756e-06,1.276381154390814e-07,2.718958834031333e-06,0.0,0.0,0.0,0.0
static,slow_0p2,217080.0,748.6,0.7000000024603145,1.7564480720814216e-05,2.5836605053911722e-06,3.379230436203372e-06,1.5472612510133617e-07,3.2213969183859766e-06,0.0,0.0,0.0,0.0
static,slow_0p2,218160.0,752.2,0.7000000029617324,2.099376585634822e-05,3.0880937946322244e-06,4.003206201804424e-06,1.8730496560139517e-07,3.812045111442233e-06,0.0,0.0,0.0,0.0
static,slow_0p2,219240.0,755.8000000000001,0.7000000035607161,2.5060513324901077e-05,3.686295092982323e-06,4.736779538283281e-06,2.2643494527011943e-07,4.505566669737139e-06,0.0,0.0,0.0,0.0
static,slow_0p2,220320.0,759.4000000000001,0.7000000042753391,2.9877158496882704e-05,4.394803169456301e-06,5.5982053872865235e-06,2.7337084068327543e-07,5.318923460656919e-06,0.0,0.0,0.0,0.0
static,slow_0p2,221400.0,763.0,0.7000000051268518,3.557487411506051e-05,5.232912982485231e-06,6.608611769252747e-06,3.295956524715111e-07,6.271714111643941e-06,0.0,0.0,0.0,0.0
static,slow_0p2,222480.0,766.6,0.7000000061402077,4.2306504627050444e-05,6.223107308372679e-06,7.792425243774448e-06,3.9685988311957693e-07,7.3865585629439665e-06,0.0,0.0,0.0,0.0
static,slow_0p2,223560.0,770.2,0.7000000073446744,5.024992919539838e-05,7.391551426636497e-06,9.177855349115413e-06,4.77227183702246e-07,8.689534918939331e-06,0.0,0.0,0.0,0.0
static,slow_0p2,224640.0,773.8000000000001,0.7000000087745366,5.961191120122069e-05,8.768659366805186e-06,1.0797445626669634e-05,5.731273375222711e-07,1.0210675179508491e-05,0.0,0.0,0.0,0.0
static,slow_0p2,225720.0,777.4000000000001,0.7000000104699083,7.063249914129326e-05,1.0389741263282408e-05,1.2688699741388757e-05,6.874176856105455e-07,1.198452719148939e-05,0.0,0.0,0.0,0.0
static,slow_0p2,226800.0,781.0,0.7000000124776677,8.359005166933574e-05,1.229574251976177e-05,1.4894792212867574e-05,8.234542539482537e-07,1.4050790997943326e-05,0.0,0.0,0.0,0.0
static,slow_0p2,227880.0,784.6,0.7000000148525325,9.880696821925422e-05,1.4534086762551364e-05,1.746537438350569e-05,9.851740172123958e-07,1.645503868679656e-05,0.0,0.0,0.0,0.0
static,slow_0p2,228960.0,788.2,0.7000000176582954,0.00011665621624504489,1.7159635973908982e-05,2.045748748041655e-05,1.1771899311951021e-06,1.9249527858412804e-05,0.0,0.0,0.0,0.0
static,slow_0p2,230040.0,791.8000000000001,0.700000020969243,0.00013756875669702104,2.0235782753587416e-05,2.393659598791191e-05,1.4049005884211214e-06,2.2494119952187474e-05,0.0,0.0,0.0,0.0
static,slow_0p2,231120.0,795.4000000000001,0.7000000248717806,0.00016204198100975496,2.3835691371426043e-05,2.7977756049778857e-05,1.6746166017778492e-06,2.625731590445844e-05,0.0,0.0,0.0,0.0
static,slow_0p2,232200.0,799.0,0.7000000294662938,0.0001906492856904592,2.8043706158780358e-05,3.266693527852537e-05,1.9937061023674403e-06,3.0617422963667e-05,0.0,0.0,0.0,0.0
static,slow_0p2,233280.0,802.6,0.7000000348692769,0.00022405092465895506,3.2956947855328054e-05,3.810250217678227e-05,2.370762053808275e-06,3.5663867974314995e-05,0.0,0.0,0.0,0.0
static,slow_0p2,234360.0,806.2,0.7000000412157636,0.0002630062948971478,3.8687120794355324e-05,4.439690538973431e-05,2.8157944397240968e-06,4.149867407011549e-05,0.0,0.0,0.0,0.0
static,slow_0p2,235440.0,809.8000000000001,0.7000000486621005,0.0003083878278164045,4.536255628864924e-05,5.167856522371601e-05,3.340450778421227e-06,4.82381195009246e-05,0.0,0.0,0.0,0.0
static,slow_0p2,236520.0,813.4000000000001,0.7000000573891079,0.00036119667714800216,5.313052028571774e-05,6.0094002303192906e-05,3.9582688634449524e-06,5.6014599270524706e-05,0.0,0.0,0.0,0.0
static,slow_0p2,237600.0,817.0,0.7000000676056766,0.0004225804142110869,6.215981631088659e-05,6.981023091594157e-05,4.6849661259586125e-06,6.497871239696115e-05,0.0,0.0,0.0,0.0
static,slow_0p2,238680.0,820.6,0.7000000795528583,0.0004938529632222993,7.264371792581213e-05,8.101744753555904e-05,5.538770570329661e-06,7.530159993872786e-05,0.0,0.0,0.0,0.0
static,slow_0p2,239760.0,824.2,0.7000000935085093,0.0005765170329922047,8.480326841445134e-05,9.39320482342944e-05,6.540798854095961e-06,8.717756147443783e-05,0.0,0.0,0.0,0.0
static,slow_0p2,240840.0,827.8000000000001,0.7000001097925597,0.0006722893270172623,9.889098918501193e-05,0.00010880001223226455,7.715487774367151e-06,0.00010082698049763668,0.0,0.0,0.0,0.0
static,slow_0p2,241920.0,831.4000000000001,0.7000001287729809,0.0007831288417343317,0.00011519504246143995,0.0001259006926977374,9.091086192048924e-06,0.00011649959221000715,0.0,0.0,0.0,0.0
static,slow_0p2,243000.0,835.0,0.7000001508725411,0.0009112685926684444,0.000134043898248011,0.00014555106014578907,1.0700215281104117e-05,0.00013447813048454713,0.0,0.0,0.0,0.0
static,slow_0p2,244080.0,838.6,0.7000001765764401,0.0010592511404841445,0.00015581156030197664,0.000168110448409822,1.2580505941154567e-05,0.00015508239434578976,0.0,0.0,0.0,0.0
static,slow_0p2,245160.0,842.2,0.7000002064409306,0.0012299683236509493,0.00018092341095758265,0.00019398585821471631,1.4775323267618855e-05,0.00017867377819824222,0.0,0.0,0.0,0.0
static,slow_0p2,246240.0,845.8000000000001,0.7000002411030415,0.001426705641657605,0.0002098627401255818,0.00022363787889701026,1.7334589144676902e-05,0.00020566031425006817,0.0,0.0,0.0,0.0
static,slow_0p2,247320.0,849.4000000000001,0.7000002812915302,0.0016531917725523036,0.00024317802965979178,0.00025758729483396533,2.031571532394522e-05,0.0002365022801509131,0.0,0.0,0.0,0.0
static,slow_0p2,248400.0,853.0,0.7000003278392091,0.0019136537511350424,0.0002814910705497057,0.0002964224496997935,2.378466078809905e-05,0.0002717184298164173,0.0,0.0,0.0,0.0
static,slow_0p2,249480.0,856.6,0.7000003816967966,0.0022128783794606497,0.00032550599707742146,0.0003408074488067662,2.7817128787102986e-05,0.00031189291077474244,0.0,0.0,0.0,0.0
static,slow_0p2,250560.0,860.2,0.7000004439484704,0.002556280489494018,0.0003760193291787615,0.0003914912875574022,3.2499920689641986e-05,0.00035768293717132027,0.0,0.0,0.0,0.0
static,slow_0p2,251640.0,863.8000000000001,0.700000515829308,0.0029499787288423617,0.00043393112178050466,0.0004493180024803284,3.7932465729381955e-05,0.00040982729383737525,0.0,0.0,0.0,0.0
static,slow_0p2,252720.0,867.4000000000001,0.7000005987448221,0.003400879594507832,0.0005002573278542289,0.0005152379504992511,4.4228547861740455e-05,0.00046915575359795386,0.0,0.0,0.0,0.0
static,slow_0p2,253800.0,871.0,0.7000006942928179,0.003916770496575825,0.0005761434903363372,0.0005903203320477168,5.151825330017792e-05,0.0005365994973003385,0.0,0.0,0.0,0.0
static,slow_0p2,254880.0,874.6,0.7000008042878216,0.004506422693668014,0.0006628798869130984,0.0006757670844512076,5.995016489130812e-05,0.0006132026339193903,0.0,0.0,0.0,0.0
static,slow_0p2,255960.0,878.2,0.7000009307883484,0.005179705004817977,0.0007619182609570443,0.0007729282837163038,6.96938323366551e-05,0.0007001349265806112,0.0,0.0,0.0,0.0
static,slow_0p2,257040.0,881.8000000000001,0.7000010761273092,0.005947709268110978,0.0008748902816201545,0.0008833192055618647,8.094255039856822e-05,0.0007987058394744869,0.0,0.0,0.0,0.0
static,slow_0p2,258120.0,885.4000000000001,0.7000012429458764,0.006822888584875116,0.00100362788622918,0.0010086392102707305,9.39164806632567e-05,0.0009103800304583308,0.0,0.0,0.0,0.0
static,slow_0p2,259200.0,889.0,0.7000014342311578,0.007819209459298627,0.0011501856686750279,0.001150792630809259,0.0001088661562016746,0.001036794424698887,0.0,0.0,0.0,0.0
static,slow_0p2,260280.0,892.6,0.7000016533580643,0.008952319016915514,0.0013168654884216308,0.0013119118597373627,0.00012607641259757165,0.0011797770160466858,0.0,0.0,0.0,0.0
static,slow_0p2,261360.0,896.2,0.7000019041357783,0.010239728561241005,0.0015062434860551007,0.0014943828477991799,0.0001458707933319313,0.0013413675549995261,0.0,0.0,0.0,0.0
static,slow_0p2,262440.0,899.8000000000001,0.7000021908592744,0.011701014805715792,0.0017211997029226865,0.001700873245836865,0.00016861648245714104,0.0015238402951595164,0.0,0.0,0.0,0.0
static,slow_0p2,263520.0,903.4000000000001,0.7000025183663736,0.013358040197725839,0.0019649505143360677,0.0019343634419034703,0.00019472982289760744,0.001729728984068498,0.0,0.0,0.0,0.0
static,slow_0p2,264600.0,907.0,0.7000028921008534,0.015235193832474335,0.002241084097995448,0.0021981807672695943,0.00022468248461382414,0.0019618542992773554,0.0,0.0,0.0,0.0
static,slow_0p2,265680.0,910.6,0.7000033181821774,0.017359654536474613,0.0025535991716795717,0.0024960371685307167,0.0002590083533042104,0.002223353946523553,0.0,0.0,0.0,0.0
static,slow_0p2,266760.0,914.2,0.7000038034824483,0.019761677782982306,0.002906947246793084,0.0028320706683459046,0.0002983112173364801,0.0025177156540218664,0.0,0.0,0.0,0.0
static,slow_0p2,267840.0,917.8000000000001,0.7000043557112337,0.022474908184237665,0.003306078657001705,0.003210890964594945,0.0003432733382435517,0.0028488133151785213,0.0,0.0,0.0,0.0
static,slow_0p2,268920.0,921.4000000000001,0.7000049835089661,0.025536719387394158,0.0037564926338557233,0.003637629547060995,0.0003946649984369196,0.0032209465515877066,0.0,0.0,0.0,0.0
static,slow_0p2,270000.0,925.0000000000001,0.7000056965496595,0.028988583281798853,0.004264291713929039,0.004117994742270319,0.000453355128835392,0.003638883989034953,0.0,0.0,0.0,0.0
static,slow_0p2,271080.0,928.6,0.7000065056537434,0.0328764705041448,0.004836240774506277,0.004658332130990586,0.0005203231289338774,0.004107910561484462,0.0,0.0,0.0,0.0
static,slow_0p2,272160.0,932.2,0.7000074229118676,0.037251284304126824,0.005479831007148903,0.005265690819265561,0.0005966720025050148,0.004633879181750736,0.0,0.0,0.0,0.0
static,slow_0p2,273240.0,935.8000000000001,0.7000084618205811,0.0421693299057383,0.006203349150476014,0.005947896082909678,0.0006836429436982683,0.005223267142830079,0.0,0.0,0.0,0.0
static,slow_0p2,274320.0,939.4000000000001,0.7000096374308566,0.04769282156725682,0.007015952315107017,0.00671362894727145,0.0007826315208425212,0.0058832376407782355,0.0,0.0,0.0,0.0
static,slow_0p2,275400.0,943.0000000000001,0.7000109665104808,0.05389042960521542,0.007927748744831396,0.0075725133089919175,0.0008952056188403402,0.006621706838664413,0.0,0.0,0.0,0.0
static,slow_0p2,276480.0,946.6,0.7000124677213978,0.06083786970312202,0.008949884868594589,0.008535211254624465,0.0010231253157388768,0.007447416921601402,0.0,0.0,0.0,0.0
static,slow_0p2,277560.0,950.2,0.7000141618131557,0.06861853687304216,0.010094639007700308,0.009613527282552697,0.001168364884952399,0.008370015625248004,0.0,0.0,0.0,0.0
static,slow_0p2,278640.0,953.8000000000001,0.7000160718336668,0.07732418647607096,0.011375522111622785,0.010820522189869789,0.0013331371317786506,0.009400142754615693,0.0,0.0,0.0,0.0
