mode,protocol,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,C_GBseg,C_TJ,f_clean_GB,GBseg_mean_nm,TJ_mean_nm,iso_mean_nm,E_G,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GB_to_TJ_relocation,P_TJ_iso_conversion,P_iso,P_persistent_drag
static,slow_0p2,63720.0,237.4,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,3.06574562071736e-05,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.251060313707576e-27,1.8402565439871974e-28,3.485191853806065e-27,2.561178035014907e-31,3.484935731636763e-27,0.0,0.0,0.0,0.0
static,slow_0p2,64800.0,241.0,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,6.259324669061539e-05,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.5543150926962467e-27,3.7572889278288262e-28,6.853772380249526e-27,5.51491604811447e-31,6.853220878265993e-27,0.0,0.0,0.0,0.0
static,slow_0p2,65880.0,244.60000000000002,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.00012653278371693851,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.1636854985059656e-27,7.595561881070526e-28,1.3352061821201617e-26,1.174912639987026e-30,1.335088688418387e-26,0.0,0.0,0.0,0.0
static,slow_0p2,66960.0,248.20000000000002,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.0002533071671703008,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.0337689667563312e-26,1.5206302087917488e-27,2.5773136350658258e-26,2.4770554212271904e-30,2.5770659238649361e-26,0.0,0.0,0.0,0.0
static,slow_0p2,68040.0,251.8,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.0005022715083702377,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.049993316428031e-26,3.015453031602194e-27,4.930248111702515e-26,5.1691919456566414e-30,4.9297311795232063e-26,0.0,0.0,0.0,0.0
static,slow_0p2,69120.0,255.4,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.0009866054541492228,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.027459045198378e-26,5.9242210646121814e-27,9.348305415119215e-26,1.0679653197544944e-29,9.347237420339588e-26,0.0,0.0,0.0,0.0
static,slow_0p2,70200.0,259.0,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.0019200477155914655,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,7.840463801272732e-26,1.1532988985500988e-26,1.7572659860894992e-25,2.184879586103833e-29,1.7570474915206967e-25,0.0,0.0,0.0,0.0
static,slow_0p2,71280.0,262.6,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.003702227569789678,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.5127400314629182e-25,2.2251762858666854e-26,3.2753551108896413e-25,4.4271033993811425e-29,3.274912385878017e-25,0.0,0.0,0.0,0.0
static,slow_0p2,72360.0,266.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.007072315868081751,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.893187799802258e-25,4.255756275883685e-26,6.054375114928179e-25,8.886224184695054e-29,6.053486460289887e-25,0.0,0.0,0.0,0.0
static,slow_0p2,73440.0,269.8,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.013380618097657528,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.48598379504712e-25,8.069648975695142e-26,1.1100488919707034e-24,1.7672652089396844e-28,1.1098721584475962e-24,0.0,0.0,0.0,0.0
static,slow_0p2,74520.0,273.4,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.025055601793985097,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.0315060493914612e-24,1.5173015535354224e-25,2.0190480503613005e-24,3.482990793527987e-28,2.0186997362191335e-24,0.0,0.0,0.0,0.0
static,slow_0p2,75600.0,277.0,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.04637123518909069,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.923535755944276e-24,2.829439335326251e-25,3.643770799952299e-24,6.803717291902059e-28,3.643090396143975e-24,0.0,0.0,0.0,0.0
static,slow_0p2,76680.0,280.6,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.08460645293132167,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.5580329593948856e-24,5.233715245785533e-25,6.525617468337184e-24,1.3175245492137287e-27,6.524299876137657e-24,0.0,0.0,0.0,0.0
static,slow_0p2,77760.0,284.2,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.15151031274257842,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.529336835048402e-24,9.60437694885031e-25,1.1599063810853607e-23,2.529664590007358e-27,1.159653400496745e-23,0.0,0.0,0.0,0.0
static,slow_0p2,78840.0,287.8,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.2643584303257191,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.1888964174943751e-23,1.7488160949915283e-24,2.0465293216206488e-23,4.816485971837825e-27,2.0460476437896994e-23,0.0,0.0,0.0,0.0
static,slow_0p2,79920.0,291.40000000000003,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.44446969405816467,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.1483228183299342e-23,3.160091549313399e-24,3.584825748294837e-23,9.095578631015623e-27,3.5839161305062396e-23,0.0,0.0,0.0,0.0
static,slow_0p2,81000.0,295.0,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,0.709480234528266,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.852997625629275e-23,5.6675957320701555e-24,6.234949740315283e-23,1.7038478816431098e-26,6.233245770706485e-23,0.0,0.0,0.0,0.0
static,slow_0p2,82080.0,298.6,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,1.057904250210729,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.859668499484223e-23,1.009028078618224e-23,1.076889068668858e-22,3.166633686494358e-26,1.076572380793393e-22,0.0,0.0,0.0,0.0
static,slow_0p2,83160.0,302.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,1.4557308264160445,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.212474665991933e-22,1.7834986963161587e-23,1.8473062656500484e-22,5.839770419358076e-26,1.8467222396998123e-22,0.0,0.0,0.0,0.0
static,slow_0p2,84240.0,305.8,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,1.8445267028998125,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.1279717283592157e-22,3.130155961008389e-23,3.147691536947132e-22,1.068777910418975e-25,3.1466226622656585e-22,0.0,0.0,0.0,0.0
static,slow_0p2,85320.0,309.40000000000003,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.171999735975213,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.70885371263293e-22,5.455566163022977e-23,5.328252452688376e-22,1.941485585592017e-25,5.326310777237854e-22,0.0,0.0,0.0,0.0
static,slow_0p2,86400.0,313.0,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.4158134272691845,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.420219192693366e-22,9.443869535092442e-23,8.961268558533512e-22,3.5010283589947686e-25,8.957767160731148e-22,0.0,0.0,0.0,0.0
static,slow_0p2,87480.0,316.6,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.5816878064560242,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.1039529960399401e-21,1.623867932630809e-22,1.4976063931724658e-21,6.268016542706986e-25,1.4969795202130852e-21,0.0,0.0,0.0,0.0
static,slow_0p2,88560.0,320.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.688040265541898,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.885796568294759e-21,2.7739265944329144e-22,2.4872506007019646e-21,1.1142805780526654e-24,2.486136183594159e-21,0.0,0.0,0.0,0.0
static,slow_0p2,89640.0,323.8,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.7538429765856054,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.2006214430733242e-21,4.707978097383847e-22,4.105669939210979e-21,1.9671814020993512e-24,4.103702498432459e-21,0.0,0.0,0.0,0.0
static,slow_0p2,90720.0,327.40000000000003,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.793770417834727,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.39783283372418e-21,7.939982658527303e-22,6.736571747499449e-21,3.449322884118236e-24,6.733121935635008e-21,0.0,0.0,0.0,0.0
static,slow_0p2,91800.0,331.0,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.817773673597723,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,9.046892695632582e-21,1.330759460872747e-21,1.0988310283129805e-20,6.0078040047185635e-24,1.0982301564233411e-20,0.0,0.0,0.0,0.0
static,slow_0p2,92880.0,334.6,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8321594725381463,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.507031767389229e-20,2.2167796720493368e-21,1.7819909810271892e-20,1.0395413053680573e-23,1.7809512698099753e-20,0.0,0.0,0.0,0.0
static,slow_0p2,93960.0,338.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8407863149936334,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.4953718584820015e-20,3.670585935736401e-21,2.873473347587501e-20,1.7871550662330277e-23,2.8716858792574457e-20,0.0,0.0,0.0,0.0
static,slow_0p2,95040.0,341.8,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8459735613260704,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.1075596270269707e-20,6.042045615732667e-21,4.6076486960481546e-20,3.052997416891854e-23,4.6045951251951935e-20,0.0,0.0,0.0,0.0
static,slow_0p2,96120.0,345.40000000000003,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.849104625891545,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.72222415423529e-20,9.888105996520179e-21,7.347921019962906e-20,5.183014522041205e-23,7.342736963118075e-20,0.0,0.0,0.0,0.0
static,slow_0p2,97200.0,349.0,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.851002926000474,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.0938716064725846e-19,1.6090386370960242e-20,1.1654777075454637e-19,8.745349358873566e-23,1.164602984454931e-19,0.0,0.0,0.0,0.0
static,slow_0p2,98280.0,352.6,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8521591152874524,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.770054688010364e-19,2.603675208250325e-20,1.8388161852045958e-19,1.4667514554457132e-22,1.8373490964036313e-19,0.0,0.0,0.0,0.0
static,slow_0p2,99360.0,356.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.852866432064985,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.8484968738800205e-19,4.1900178234812466e-20,2.8860714406854974e-19,2.445486928447223e-22,2.8836253529530023e-19,0.0,0.0,0.0,0.0
static,slow_0p2,100440.0,359.8,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8533008353652263,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.559259787669162e-19,6.706477352103898e-20,4.506598908583904e-19,4.053660959791739e-22,4.502544184612224e-19,0.0,0.0,0.0,0.0
static,slow_0p2,101520.0,363.40000000000003,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8535683961545417,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,7.258758361774031e-19,1.0677325009926546e-19,7.00166923837319e-19,6.681063046890845e-22,6.994986306628385e-19,0.0,0.0,0.0,0.0
static,slow_0p2,102600.0,367.0,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8537333684923016,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.1496316975788806e-18,1.6910593609791002e-19,1.0824355841612622e-18,1.0949685282000877e-21,1.0813402892083414e-18,0.0,0.0,0.0,0.0
static,slow_0p2,103680.0,370.6,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8538348697841136,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.8114302659027145e-18,2.664536924622736e-19,1.665276773973032e-18,1.7846642850913512e-21,1.6634915430363184e-18,0.0,0.0,0.0,0.0
static,slow_0p2,104760.0,374.20000000000005,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.85389683294323,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.8398033800924294e-18,4.1772300636447e-19,2.5497052986807437e-18,2.8930121384279443e-21,2.5468113088919846e-18,0.0,0.0,0.0,0.0
static,slow_0p2,105840.0,377.8,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8539339715864442,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.4299122465621176e-18,6.516212617172398e-19,3.885503178771326e-18,4.664680668712549e-21,3.880836821502656e-18,0.0,0.0,0.0,0.0
static,slow_0p2,106920.0,381.40000000000003,0.7,150.0,0.6,0.3,0.09999999999999999,0.40576281822618754,0.47748788662923936,0.5942371817738125,41.77656829534831,41.77656829534831,41.776568295348305,2.8539553729107023,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.876664084078378e-18,1.0115280568707189e-18,5.893754403666466e-18,7.481863321109529e-21,5.886269682116336e-18,0.0,0.0,0.0,0.0
