mode,protocol,t_s,T_C,rho,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total
static,slow_0p2,103680.0,370.6,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,104760.0,374.20000000000005,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,105840.0,377.8,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,106920.0,381.40000000000003,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,108000.0,385.0,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,109080.0,388.6,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,110160.0,392.20000000000005,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,111240.0,395.8,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,112320.0,399.40000000000003,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,113400.0,403.0,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,114480.0,406.6,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,115560.0,410.20000000000005,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,116640.0,413.8,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,117720.0,417.40000000000003,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,118800.0,421.0,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,119880.0,424.6,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,120960.0,428.20000000000005,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,122040.0,431.8,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,123120.0,435.40000000000003,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,124200.0,439.0,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,125280.0,442.6,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,126360.0,446.20000000000005,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,127440.0,449.8,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,128520.0,453.40000000000003,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,129600.0,457.0,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,130680.0,460.6,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,131760.0,464.20000000000005,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,132840.0,467.8,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,133920.0,471.40000000000003,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,135000.0,475.00000000000006,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,136080.0,478.6,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,137160.0,482.20000000000005,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,138240.0,485.8,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,139320.0,489.40000000000003,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,140400.0,493.00000000000006,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,141480.0,496.6,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,142560.0,500.20000000000005,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,143640.0,503.8,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,144720.0,507.40000000000003,0.7,26666666.666666668,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406
static,slow_0p2,145800.0,511.00000000000006,0.7,26666666.666666668,10820341.819364998,12733010.31011305,15846324.84730167,2666666.6666666674,46809837.814289406
static,slow_0p2,146880.0,514.6,0.7000000000000002,26666666.666666668,10820341.819364993,12733010.31011305,15846324.847301675,2666666.6666666684,46809837.814289406
static,slow_0p2,147960.0,518.2,0.7000000000000002,26666666.666666668,10820341.819364984,12733010.31011305,15846324.847301684,2666666.6666666693,46809837.8142894
static,slow_0p2,149040.0,521.8,0.7000000000000004,26666666.666666668,10820341.819364974,12733010.31011305,15846324.847301694,2666666.6666666702,46809837.81428939
static,slow_0p2,150120.0,525.4000000000001,0.7000000000000006,26666666.666666668,10820341.819364963,12733010.310113044,15846324.847301705,2666666.666666673,46809837.81428939
static,slow_0p2,151200.0,529.0,0.7000000000000011,26666666.666666668,10820341.819364944,12733010.310113035,15846324.847301723,2666666.6666666763,46809837.81428937
static,slow_0p2,152280.0,532.6,0.7000000000000015,26666666.666666668,10820341.819364924,12733010.310113026,15846324.847301744,2666666.6666666805,46809837.814289354
static,slow_0p2,153360.0,536.2,0.700000000000002,26666666.666666668,10820341.819364894,12733010.310113018,15846324.847301774,2666666.666666685,46809837.81428933
static,slow_0p2,154440.0,539.8000000000001,0.7000000000000028,26666666.666666668,10820341.819364853,12733010.310113003,15846324.847301815,2666666.666666693,46809837.8142893
static,slow_0p2,155520.0,543.4,0.700000000000004,26666666.666666668,10820341.819364801,12733010.310112985,15846324.847301867,2666666.666666703,46809837.81428926
static,slow_0p2,156600.0,547.0,0.7000000000000055,26666666.666666657,10820341.81936473,12733010.310112959,15846324.847301926,2666666.666666715,46809837.81428919
static,slow_0p2,157680.0,550.6,0.7000000000000074,26666666.66666663,10820341.819364633,12733010.31011293,15846324.847301997,2666666.6666667294,46809837.81428911
static,slow_0p2,158760.0,554.2,0.70000000000001,26666666.6666666,10820341.819364509,12733010.31011289,15846324.847302092,2666666.6666667485,46809837.81428898
static,slow_0p2,159840.0,557.8000000000001,0.7000000000000133,26666666.666666575,10820341.819364343,12733010.310112838,15846324.847302232,2666666.6666667755,46809837.81428883
static,slow_0p2,160920.0,561.4000000000001,0.7000000000000176,26666666.666666538,10820341.819364129,12733010.310112769,15846324.847302409,2666666.666666811,46809837.81428863
static,slow_0p2,162000.0,565.0,0.7000000000000234,26666666.666666478,10820341.819363847,12733010.310112678,15846324.84730263,2666666.6666668565,46809837.81428836
static,slow_0p2,163080.0,568.6,0.7000000000000308,26666666.66666641,10820341.819363479,12733010.31011256,15846324.847302932,2666666.666666916,46809837.81428803
static,slow_0p2,164160.0,572.2,0.7000000000000406,26666666.66666632,10820341.819362998,12733010.310112407,15846324.847303323,2666666.6666669934,46809837.81428759
static,slow_0p2,165240.0,575.8000000000001,0.7000000000000532,26666666.666666202,10820341.819362376,12733010.310112208,15846324.847303826,2666666.666667094,46809837.81428701
static,slow_0p2,166320.0,579.4000000000001,0.7000000000000697,26666666.666666046,10820341.819361566,12733010.310111951,15846324.84730448,2666666.6666672244,46809837.814286254
static,slow_0p2,167400.0,583.0,0.700000000000091,26666666.66666585,10820341.819360519,12733010.310111614,15846324.84730533,2666666.6666673943,46809837.814285286
static,slow_0p2,168480.0,586.6,0.7000000000001184,26666666.66666559,10820341.819359161,12733010.310111184,15846324.84730643,2666666.6666676123,46809837.814284034
static,slow_0p2,169560.0,590.2,0.7000000000001538,26666666.66666526,10820341.819357423,12733010.310110621,15846324.847307837,2666666.6666678945,46809837.81428241
static,slow_0p2,170640.0,593.8000000000001,0.7000000000001994,26666666.66666483,10820341.819355177,12733010.310109906,15846324.847309655,2666666.6666682553,46809837.81428033
static,slow_0p2,171720.0,597.4000000000001,0.7000000000002577,26666666.666664287,10820341.819352303,12733010.310108986,15846324.847311985,2666666.6666687205,46809837.81427767
static,slow_0p2,172800.0,601.0,0.7000000000003326,26666666.666663595,10820341.819348617,12733010.310107801,15846324.847314978,2666666.666669317,46809837.81427425
static,slow_0p2,173880.0,604.6,0.7000000000004283,26666666.666662697,10820341.81934391,12733010.310106298,15846324.847318787,2666666.6666700765,46809837.814269885
static,slow_0p2,174960.0,608.2,0.7000000000005502,26666666.666661553,10820341.819337903,12733010.310104376,15846324.84732365,2666666.6666710465,46809837.81426431
static,slow_0p2,176040.0,611.8000000000001,0.7000000000007054,26666666.666660104,10820341.819330264,12733010.310101932,15846324.84732984,2666666.666672281,46809837.81425724
static,slow_0p2,177120.0,615.4000000000001,0.7000000000009027,26666666.66665826,10820341.81932055,12733010.310098825,15846324.84733771,2666666.6666738503,46809837.814248234
static,slow_0p2,178200.0,619.0,0.7000000000011526,26666666.66665592,10820341.819308238,12733010.310094884,15846324.847347682,2666666.6666758386,46809837.81423681
static,slow_0p2,179280.0,622.6,0.7000000000014691,26666666.666652955,10820341.819292655,12733010.310089896,15846324.8473603,2666666.666678355,46809837.814222366
static,slow_0p2,180360.0,626.2,0.7000000000018688,26666666.66664921,10820341.819272976,12733010.310083594,15846324.847376235,2666666.666681533,46809837.814204104
static,slow_0p2,181440.0,629.8000000000001,0.7000000000023727,26666666.66664449,10820341.81924816,12733010.310075656,15846324.84739633,2666666.6666855407,46809837.8141811
static,slow_0p2,182520.0,633.4000000000001,0.7000000000030069,26666666.66663855,10820341.819216937,12733010.310065662,15846324.847421613,2666666.6666905833,46809837.81415213
static,slow_0p2,183600.0,637.0,0.7000000000038034,26666666.666631088,10820341.819177713,12733010.310053112,15846324.847453374,2666666.6666969173,46809837.814115755
static,slow_0p2,184680.0,640.6,0.7000000000048022,26666666.66662173,10820341.81912853,12733010.310037374,15846324.8474932,2666666.66670486,46809837.814070135
static,slow_0p2,185760.0,644.2,0.7000000000060522,26666666.66661002,10820341.819066972,12733010.310017675,15846324.84754305,2666666.6667148005,46809837.81401305
static,slow_0p2,186840.0,647.8000000000001,0.7000000000076143,26666666.66659539,10820341.818990055,12733010.30999306,15846324.847605333,2666666.6667272216,46809837.81394171
static,slow_0p2,187920.0,651.4000000000001,0.7000000000095623,26666666.66657713,10820341.81889413,12733010.30996237,15846324.847683001,2666666.6667427123,46809837.81385274
static,slow_0p2,189000.0,655.0,0.700000000011988,26666666.666554403,10820341.818774683,12733010.309924148,15846324.84777972,2666666.666762001,46809837.81374195
static,slow_0p2,190080.0,658.6,0.7000000000150031,26666666.666526146,10820341.81862622,12733010.309876641,15846324.847899927,2666666.666785975,46809837.81360424
static,slow_0p2,191160.0,662.2,0.7000000000187443,26666666.666491076,10820341.81844199,12733010.309817696,15846324.848049086,2666666.6668157238,46809837.813433364
static,slow_0p2,192240.0,665.8000000000001,0.700000000023379,26666666.66644763,10820341.818213765,12733010.30974467,15846324.848233864,2666666.666852576,46809837.81322168
static,slow_0p2,193320.0,669.4000000000001,0.7000000000291111,26666666.66639389,10820341.817931501,12733010.309654357,15846324.84846239,2666666.666898155,46809837.81295985
static,slow_0p2,194400.0,673.0,0.700000000036189,26666666.66632752,10820341.817582967,12733010.30954284,15846324.848744554,2666666.6669544326,46809837.81263655
static,slow_0p2,195480.0,676.6,0.7000000000449145,26666666.666245688,10820341.817153297,12733010.30940537,15846324.84909239,2666666.667023809,46809837.81223797
static,slow_0p2,196560.0,680.2,0.7000000000556539,26666666.66614495,10820341.816624455,12733010.309236176,15846324.849520493,2666666.6671091965,46809837.81174739
static,slow_0p2,197640.0,683.8000000000001,0.7000000000688512,26666666.666021124,10820341.815974573,12733010.309028259,15846324.85004655,2666666.6672141235,46809837.81114449
static,slow_0p2,198720.0,687.4000000000001,0.7000000000850439,26666666.66586917,10820341.815177187,12733010.30877316,15846324.850691982,2666666.6673428635,46809837.81040473
static,slow_0p2,199800.0,691.0,0.7000000001048812,26666666.665682975,10820341.81420033,12733010.308460653,15846324.851482645,2666666.6675005746,46809837.80949845
static,slow_0p2,200880.0,694.6,0.700000000129146,26666666.665455185,10820341.813005436,12733010.308078405,15846324.852449749,2666666.667693483,46809837.80838986
static,slow_0p2,201960.0,698.2,0.700000000158782,26666666.665176917,10820341.81154604,12733010.307611553,15846324.853630876,2666666.6679290878,46809837.80703582
static,slow_0p2,203040.0,701.8000000000001,0.700000000194924,26666666.66483748,10820341.809766248,12733010.307042224,15846324.855071232,2666666.6682164064,46809837.805384435
static,slow_0p2,204120.0,705.4000000000001,0.7000000002389355,26666666.664424054,10820341.807598937,12733010.306348953,15846324.856825117,2666666.668566277,46809837.80337343
static,slow_0p2,205200.0,709.0,0.7000000002924511,26666666.663921233,10820341.80496358,12733010.305505998,15846324.858957654,2666666.6689916886,46809837.800928056
static,slow_0p2,206280.0,712.6,0.7000000003574293,26666666.663310573,10820341.801763736,12733010.304482516,15846324.861546837,2666666.6695082067,46809837.79795877
static,slow_0p2,207360.0,716.2,0.7000000004362124,26666666.662569992,10820341.79788406,12733010.303241624,15846324.864685932,2666666.6701344424,46809837.79435848
static,slow_0p2,208440.0,719.8000000000001,0.7000000005315976,26666666.661673132,10820341.793186782,12733010.301739277,15846324.86848635,2666666.6708926265,46809837.7899993
static,slow_0p2,209520.0,723.4000000000001,0.700000000646922,26666666.66058851,10820341.787507575,12733010.299922941,15846324.873080935,2666666.67180927,46809837.78472863
static,slow_0p2,210600.0,727.0,0.7000000007861598,26666666.659278635,10820341.780650713,12733010.29773005,15846324.878627922,2666666.6729159504,46809837.77836474
static,slow_0p2,211680.0,730.6,0.7000000009540381,26666666.657698896,10820341.772383366,12733010.295086173,15846324.88531553,2666666.6742502293,46809837.77069145
static,slow_0p2,212760.0,734.2,0.7000000011561731,26666666.655796267,10820341.762428975,12733010.291902905,15846324.893367292,2666666.675856722,46809837.761451885
static,slow_0p2,213840.0,737.8000000000001,0.7000000013992269,26666666.653507814,10820341.750459421,12733010.288075378,15846324.903048392,2666666.6777883545,46809837.75034134
static,slow_0p2,214920.0,741.4000000000001,0.7000000016910926,26666666.650758952,10820341.736085976,12733010.283479337,15846324.914672976,2666666.6801078296,46809837.73699875
static,slow_0p2,216000.0,745.0,0.7000000020411096,26666666.64746138,10820341.71884866,12733010.277967783,15846324.92861272,2666666.682889335,46809837.72099686
static,slow_0p2,217080.0,748.6,0.7000000024603145,26666666.643510725,10820341.698203923,12733010.271367015,15846324.945306802,2666666.686220535,46809837.70183075
static,slow_0p2,218160.0,752.2,0.7000000029617324,26666666.638783727,10820341.67351026,12733010.263472041,15846324.965273466,2666666.6902048835,46809837.678904474
static,slow_0p2,219240.0,755.8000000000001,0.7000000035607161,26666666.633135032,10820341.644011527,12733010.254041245,15846324.989123505,2666666.6949643143,46809837.65151548
static,slow_0p2,220320.0,759.4000000000001,0.7000000042753391,26666666.626393456,10820341.608817559,12733010.242790222,15846325.017575897,2666666.700642362,46809837.61883668
static,slow_0p2,221400.0,763.0,0.7000000051268518,26666666.6183576,10820341.56688174,12733010.229384592,15846325.051475858,2666666.7074077767,46809837.579895504
static,slow_0p2,222480.0,766.6,0.7000000061402077,26666666.608790856,10820341.516975021,12733010.213431723,15846325.091815835,2666666.7154587116,46809837.53354978
static,slow_0p2,223560.0,770.2,0.7000000073446744,26666666.59741555,10820341.457655871,12733010.19447115,15846325.13975968,2666666.725027552,46809837.47845973
static,slow_0p2,224640.0,773.8000000000001,0.7000000087745366,26666666.58390624,10820341.387235638,12733010.171963487,15846325.196670603,2666666.7363865073,46809837.41305577
static,slow_0p2,225720.0,777.4000000000001,0.7000000104699083,26666666.567881916,10820341.303738518,12733010.145277707,15846325.264143398,2666666.749854047,46809837.335501194
static,slow_0p2,226800.0,781.0,0.7000000124776677,26666666.54889704,10820341.204855535,12733010.113676416,15846325.344041504,2666666.7658023112,46809837.24364941
static,slow_0p2,227880.0,784.6,0.7000000148525325,26666666.526431262,10820341.087891534,12733010.076298976,15846325.438539729,2666666.784665644,46809837.13499451
static,slow_0p2,228960.0,788.2,0.7000000176582954,26666666.49987756,10820340.949704317,12733010.032142088,15846325.550173244,2666666.8069503913,46809837.006614655
static,slow_0p2,230040.0,791.8000000000001,0.700000020969243,26666666.468528558,10820340.786634777,12733009.9800375,15846325.68189378,2666666.8332461384,46809836.85510696
static,slow_0p2,231120.0,795.4000000000001,0.7000000248717806,26666666.43156093,10820340.5944268,12733009.918626487,15846325.83713413,2666666.8642386035,46809836.67651285
static,slow_0p2,232200.0,799.0,0.7000000294662938,26666666.388017483,10820340.368135579,12733009.846330626,15846326.019881904,2666666.900724383,46809836.46623274
static,slow_0p2,233280.0,802.6,0.7000000348692769,26666666.336786624,10820340.102022756,12733009.761318369,15846326.234763868,2666666.9436278227,46809836.21892818
static,slow_0p2,234360.0,806.2,0.7000000412157636,26666666.276578896,10820339.789436646,12733009.661466861,15846326.48714225,2666666.994020278,46809835.92841031
static,slow_0p2,235440.0,809.8000000000001,0.7000000486621005,26666666.20590018,10820339.422675597,12733009.544318443,15846326.783224585,2666667.0531420866,46809835.58751245
static,slow_0p2,236520.0,813.4000000000001,0.7000000573891079,26666666.123021144,10820338.99283225,12733009.407030992,15846327.130188894,2666667.122427605,46809835.18794486
static,slow_0p2,237600.0,817.0,0.7000000676056766,26666666.025942348,10820338.48961631,12733009.246321522,15846327.536326038,2666667.2035337044,46809834.720129445
static,slow_0p2,238680.0,820.6,0.7000000795528583,26666665.912354607,10820337.90115299,12733009.058401953,15846328.011201616,2666667.298372146,46809834.17301173
static,slow_0p2,239760.0,824.2,0.7000000935085093,26666665.779593896,10820337.2137542,12733008.838906314,15846328.565839697,2666667.4091463704,46809833.53384741
static,slow_0p2,240840.0,827.8000000000001,0.7000001097925597,26666665.624590073,10820336.411658918,12733008.582808051,15846329.212931154,2666667.5383931906,46809832.78795993
static,slow_0p2,241920.0,831.4000000000001,0.7000001287729809,26666665.44380878,10820335.476739094,12733008.284326455,15846329.967069685,2666667.689030037,46809831.918466054
static,slow_0p2,243000.0,835.0,0.7000001508725411,26666665.233185533,10820334.38816675,12733007.936820736,15846330.845018784,2666667.864408411,46809830.90596488
static,slow_0p2,244080.0,838.6,0.7000001765764401,26666664.988051143,10820333.122037746,12733007.532670343,15846331.866013397,2666668.0683742957,46809829.72818658
static,slow_0p2,245160.0,842.2,0.7000002064409306,26666664.703047346,10820331.650946874,12733007.06313981,15846333.052100472,2666668.305336357,46809828.35959527
static,slow_0p2,246240.0,845.8000000000001,0.7000002411030415,26666664.372031514,10820329.943508694,12733006.518226411,15846334.42852282,2666668.580342836,46809826.77094131
static,slow_0p2,247320.0,849.4000000000001,0.7000002812915302,26666663.987969138,10820327.963817697,12733005.886488553,15846336.02415144,2666668.899168166,46809824.92875663
static,slow_0p2,248400.0,853.0,0.7000003278392091,26666663.542812563,10820325.670840831,12733005.154852686,15846337.871971732,2666669.2684104033,46809822.79478663
static,slow_0p2,249480.0,856.6,0.7000003816967966,26666663.02736455,10820323.017734721,12733004.308396421,15846340.009629827,2666669.695600723,46809820.32535162
static,slow_0p2,250560.0,860.2,0.7000004439484704,26666662.431124702,10820319.951079093,12733003.330104971,15846342.48004561,2666670.1893263087,46809817.47062942
static,slow_0p2,251640.0,863.8000000000001,0.700000515829308,26666661.74211699,10820316.410017038,12733002.200598167,15846345.332099954,2666670.759368141,46809814.17385064
static,slow_0p2,252720.0,867.4000000000001,0.7000005987448221,26666660.94669612,10820312.325292075,12733000.897824777,15846348.621404046,2666671.416855289,46809810.370397136
static,slow_0p2,253800.0,871.0,0.7000006942928179,26666660.029330447,10820307.61817058,12732999.396720484,15846352.411159867,2666672.174437507,46809805.986792535
static,slow_0p2,254880.0,874.6,0.7000008042878216,26666658.972358804,10820302.199237557,12732997.668825839,15846356.773121247,2666673.0464780657,46809800.93957383
static,slow_0p2,255960.0,878.2,0.7000009307883484,26666657.755718492,10820295.967052229,12732995.681859855,15846361.788666263,2666674.049268963,46809795.13403114
static,slow_0p2,257040.0,881.8000000000001,0.7000010761273092,26666656.356641185,10820288.80664889,12732993.399244685,15846367.549992295,2666675.201270816,46809788.46280172
static,slow_0p2,258120.0,885.4000000000001,0.7000012429458764,26666654.74931348,10820280.58786715,12732990.779576367,15846374.161446331,2666676.523379976,46809780.804303415
static,slow_0p2,259200.0,889.0,0.7000014342311578,26666652.904498257,10820271.163494188,12732987.776036227,15846381.741004068,2666678.0392255983,46809772.02099082
static,slow_0p2,260280.0,892.6,0.7000016533580643,26666650.789112814,10820260.367200281,12732984.335736988,15846390.421912532,2666679.7754996545,46809761.95741663
static,slow_0p2,261360.0,896.2,0.7000019041357783,26666648.36575934,10820248.011247182,12732980.398997245,15846400.354512157,2666681.7623231118,46809750.438078515
static,slow_0p2,262440.0,899.8000000000001,0.7000021908592744,26666645.592202883,10820233.883947263,12732975.89853731,15846411.70825562,2666684.0336517794,46809737.26503064
static,slow_0p2,263520.0,903.4000000000001,0.7000025183663736,26666642.420791503,10820217.746849548,12732970.75858902,15846424.673941955,2666686.6277255914,46809722.21523708
static,slow_0p2,264600.0,907.0,0.7000028921008534,26666638.79781287,10820199.33162687,12732964.893911365,15846439.466186002,2666689.5875653937,46809705.03764234
static,slow_0p2,265680.0,910.6,0.7000033181821774,26666634.662781164,10820178.336636271,12732958.208703311,15846456.326144893,2666692.9615216423,46809685.449932724
static,slow_0p2,266760.0,914.2,0.7000038034824483,26666629.947647385,10820154.423122833,12732950.595404431,15846475.524524553,2666696.8038797,46809663.134959504
static,slow_0p2,267840.0,917.8000000000001,0.7000043557112337,26666624.57592587,10820127.211034719,12732941.93337328,15846497.364891153,2666701.1755268117,46809637.7367934
static,slow_0p2,268920.0,921.4000000000001,0.7000049835089661,26666618.461728975,10820096.2744149,12732932.087432863,15846522.187314074,2666706.1446861723,46809608.85637695
static,slow_0p2,270000.0,925.0000000000001,0.7000056965496595,26666611.50870145,10820061.13633271,12732920.906271579,15846550.372368742,2666711.7877239,46809576.04673941
static,slow_0p2,271080.0,928.6,0.7000065056537434,26666603.608845167,10820021.263315598,12732908.22068741,15846582.34552957,2666718.1900351034,46809538.807735704
static,slow_0p2,272160.0,932.2,0.7000074229118676,26666594.641224217,10819976.059238983,12732893.841662204,15846618.581985233,2666725.447015649,46809496.580269
static,slow_0p2,273240.0,935.8000000000001,0.7000084618205811,26666584.47053966,10819924.85862919,12732877.558252204,15846659.61191047,2666733.665126672,46809448.73995306
static,slow_0p2,274320.0,939.4000000000001,0.7000096374308566,26666572.945562217,10819866.919331642,12732859.135279816,15846706.026230576,2666742.963059285,46809394.5901677
static,slow_0p2,275400.0,943.0000000000001,0.7000109665104808,26666559.89741052,10819801.414493518,12732838.310811099,15846758.482917001,2666753.4730074243,46809333.354458176
static,slow_0p2,276480.0,946.6,0.7000124677213978,26666545.137661412,10819727.423807003,12732814.793402122,15846817.71385441,2666765.342057202,46809264.16822525
static,slow_0p2,277560.0,950.2,0.7000141618131557,26666528.45627793,10819643.92395611,12732788.259096768,15846884.53232182,2666778.7337016407,46809186.06965037
static,slow_0p2,278640.0,953.8000000000001,0.7000160718336668,26666509.61933946,10819549.778206848,12732758.34815725,15846959.841132611,2666793.8294901163,46809097.989796124
static,slow_0p2,279720.0,957.4000000000001,0.7000182233585605,26666488.36655748,10819443.725077296,12732724.661507912,15847044.641480183,2666810.8308223584,46808998.74181938
static,slow_0p2,280800.0,961.0000000000001,0.7000206447404715,26666464.40855913,10819324.36602068,12732686.756871676,15847140.04253845,2666829.9608973283,46808887.00923035
static,slow_0p2,281880.0,964.6,0.7000233673796723,26666437.423919477,10819190.152051404,12732644.144577596,15847247.271868072,2666851.4668277986,46808761.33312741
static,slow_0p2,282960.0,968.2,0.7000264260175266,26666407.05592222,10819039.369240344,12732596.283016931,15847367.686681878,2666875.621931978,46808620.09833356
static,slow_0p2,284040.0,971.8000000000001,0.7000298590543046,26666372.909026857,10818870.123002602,12732542.573724179,15847502.786024256,2666902.728213975,46808461.51835657
static,slow_0p2,285120.0,975.4000000000001,0.7000337088929673,26666334.54501918,10818680.321097324,12732482.35605837,15847654.223921856,2666933.1190454545,46808283.61909094
static,slow_0p2,286200.0,979.0000000000001,0.7000380223105926,26666291.47882001,10818467.655256059,12732414.901459109,15847823.823563952,2666967.162061256,46808084.22117537
static,slow_0p2,287280.0,982.6,0.7000428508591724,26666243.173925664,10818229.581352703,12732339.40725068,15848013.592572961,2667005.2622822537,46807860.92091597
static,slow_0p2,288360.0,986.2,0.700048251297577,26666189.037451614,10817963.29802506,12732254.989966687,15848225.739426553,2667047.8654791927,46807611.06968037
static,slow_0p2,289440.0,989.8000000000001,0.700054286056536,26666128.41474908,10817665.723654883,12732160.678166721,15848462.691094195,2667095.4617916606,46807331.751664706
static,slow_0p2,290520.0,993.4000000000001,0.7000610237385351,26666060.583561987,10817333.471610473,12732055.404715577,15848727.111951513,2667148.5896167555,46807019.75992996
static,slow_0p2,291600.0,997.0000000000001,0.7000685396545814,26665984.747689765,10816962.823653111,12731937.998494778,15849021.924036654,2667207.839782429,46806671.57060085
static,slow_0p2,292680.0,1000.6,0.7000769163998275,26665900.030118972,10816549.701406304,12731807.175515326,15849350.328712668,2667273.8600207865,46806283.315115675
static,slow_0p2,293760.0,1004.2,0.7000862444700802,26665805.46558421,10816089.635784458,12731661.529399695,15849715.829799753,2667347.359756961,46805850.75041087
static,slow_0p2,294840.0,1007.8000000000001,0.70009662292125,26665699.992516167,10815577.734275876,12731499.521200629,15850122.258240292,2667429.1152294194,46805369.226920225
static,slow_0p2,295920.0,1011.4000000000001,0.7001081600738115,26665582.444331788,10815008.645973528,12731319.46852346,15850573.79835826,2667519.974957796,46804833.654264346
static,slow_0p2,297000.0,1015.0000000000001,0.7001209742643504,26665451.540018205,10814376.524245959,12731119.533918263,15851075.015772246,2667620.8655744162,46804238.464500755
static,slow_0p2,298080.0,1018.6,0.7001351946462744,26665305.873959057,10813674.986940319,12730897.712507622,15851630.887018738,2667732.798035857,46803577.57280208
static,slow_0p2,299160.0,1022.2,0.7001509620417353,26665143.90494802,10812897.074009527,12730651.818815544,15852246.830938492,2667856.874230774,46802844.33542448
