case,T_C,rho,activity,Lambda,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3
primary_363_5,1267.8709072940032,0.898656130244708,0.009907263985857942,0.010006400032528298,250000000.0,1480849.6608918034,33266.859656401466,1447582.801235402
primary_363_5,1292.8603326271696,0.9329045233823618,0.0256490612683585,0.026324253663415245,250000000.0,818125.7415614119,24260.579600610123,793865.1619608018
primary_363_5,1318.1647439265857,0.9579767203007339,0.0578165447598447,0.06136442370993206,250000000.0,436164.08845316904,17308.224481966314,418855.86397120275
primary_363_5,1343.7627580962744,0.9756634191885417,0.11248949629107008,0.12674722814093298,250000000.0,217630.83022990497,11688.238137219945,205942.59209268502
primary_363_5,1369.0225558109046,0.9869258164496864,0.1941240364131172,0.24088575064218104,250000000.0,104743.45779675497,7172.4018298079955,97571.05596694698
primary_363_5,1394.400341750073,0.9934758074831607,0.30511342236954314,0.4390837759594826,250000000.0,50745.954383851255,3901.3516866995906,46844.60269715166
primary_363_5,1420.2607617586436,0.9969041874237466,0.4394625176429373,0.7840020185536843,250000000.0,26127.761873029525,1887.9327006352044,24239.829172394322
primary_363_5,1446.2683711964983,0.9985149295966339,0.5780278286207593,1.3698245235733004,250000000.0,15179.721785225587,854.6945821302645,14325.027203095322
primary_363_5,1472.1925959299028,0.9992372405959697,0.7006489315876312,2.340559314865907,250000000.0,10107.58324865093,385.13475762838976,9722.44849102254
primary_363_5,1497.866787012987,0.9995658209308506,0.7963130700071201,3.909495174947927,250000000.0,7749.8574480159405,181.61909920899254,7568.238348806948
primary_363_5,1499.0538875952911,0.9995738509210649,0.8000710561354701,4.001777034732857,250000000.0,7678.7600692370725,175.6625326607711,7503.0975365763015
primary_363_50,950.0000000000001,0.7000065634670298,0.0005196983988269226,0.0005199686256891335,250000000.0,26516.38198208067,27.347779291392293,26489.03420278928
primary_363_50,1050.0,0.7002159785228026,0.0008821011791862131,0.000882879968647637,250000000.0,446266.4971120276,722.636167250318,445543.86094477726
primary_363_50,1150.0,0.7038441262812989,0.0013974804914854313,0.0013994361762408069,250000000.0,4971980.786927524,12012.858529498157,4959967.928398026
primary_363_50,1298.9467954097213,0.7733823456863811,0.0025372183869895766,0.002543672238964753,250000000.0,35173907.12450187,315813.93695722334,34858093.187544644
primary_363_50,1402.6741040120555,0.9364327792877325,0.036123952972284046,0.03747779922914228,250000000.0,4885880.577064254,211232.82424808055,4674647.752816174
primary_363_50,1499.4788119289015,0.9909722303768593,0.2768336672560393,0.3828077369221959,250000000.0,423774.22669399204,45809.589293285695,377964.63740070636
primary_364_5,950.0000000000001,0.7000124705873568,0.0005196983988269226,0.0005199686256891335,250000000.0,25190.562882976625,25.98039032682266,25164.582492649803
primary_364_5,980.0000000000001,0.7000904026484706,0.0006141344647540074,0.0006145118576647994,250000000.0,61548.81861088649,73.28474680524037,61475.53386408125
primary_364_5,1010.0000000000001,0.7003023848284164,0.0007205102036112451,0.0007210297128764795,250000000.0,143944.31522312298,196.85800624850438,143747.45721687446
primary_364_5,1040.0,0.7008527208366732,0.000839680773332854,0.0008403864296600093,250000000.0,322216.8844339995,504.96728723113625,321711.91714676836
primary_364_5,1070.0,0.7022190869237902,0.0009725763425918501,0.0009735231681942009,250000000.0,687539.6942403271,1239.022906625838,686300.6713337012
primary_364_5,1100.0,0.7054644214413988,0.0011202914214115027,0.0011215478818822776,250000000.0,1381167.3166584536,2907.251169746791,1378260.0654887068
primary_364_5,1130.0,0.7128171567613493,0.0012842234484392594,0.0012858747990079024,250000000.0,2538705.0472983522,6496.5037926731575,2532208.543505679
primary_364_5,1159.1892306228128,0.7265088875320923,0.0014610662981837516,0.0014632041364348596,250000000.0,3995271.434733128,13401.618421583607,3981869.8163115447
primary_364_5,1189.601506325062,0.7530100855430728,0.001667755343716261,0.0016705413980597744,250000000.0,4974999.964000781,25970.789554705112,4949029.174446076
primary_364_5,1217.4504253228502,0.7963087667293386,0.001954778208232775,0.0019586068502220845,250000000.0,4214724.848273654,40763.8032288591,4173961.045044794
primary_364_5,1244.8318990107987,0.8476361816684417,0.004183950011773431,0.004201528999078593,250000000.0,2482368.7201956273,39739.00057775761,2442629.7196178697
primary_364_5,1269.9324920916579,0.890021965119798,0.011182125938304269,0.011308579902962574,250000000.0,1410495.7683844757,30790.013111682685,1379705.7552727931
primary_364_5,1295.080638505502,0.9221334341969193,0.028346994916458743,0.029173989858675434,250000000.0,784157.5269700639,22700.8488004045,761456.6781696595
primary_364_5,1320.5429709292862,0.9459050199374259,0.06251955329014766,0.06668891442969721,250000000.0,415938.0590047678,16279.591220824372,399658.4677839434
primary_364_5,1345.8830046772582,0.9625548817262658,0.11884972131495145,0.13488019488833658,250000000.0,207562.40255521555,11014.793205337002,196547.60934987856
primary_364_5,1371.4732117529302,0.9734984085310066,0.20418368165929485,0.2565713682335924,250000000.0,98346.37876665048,6666.757327619304,91679.62143903118
primary_364_5,1397.0875749972524,0.9799547337230305,0.3187672143236175,0.46792700091073847,250000000.0,47295.79663655799,3571.51896041652,43724.27767614147
primary_364_5,1422.0652877539924,0.9834425153305738,0.44951747396708647,0.8165880890108576,250000000.0,25002.873404347945,1761.3968937489033,23241.47651059904
primary_364_5,1447.0681181238174,0.9854122631113192,0.5823168586070376,1.3941593540620918,250000000.0,14873.55612994058,821.6132404393468,14051.942889501233
primary_364_5,1473.0391893944666,0.9866931176995125,0.7043445215050713,2.3823151361531516,250000000.0,9913.478882498095,370.2038956874061,9543.27498681069
primary_364_5,1498.7524375528806,0.9876384258166119,0.7991737938244247,3.979429821652531,250000000.0,7616.5673109588815,174.7833500486827,7441.783960910198
primary_364_5,1499.9412199101744,0.9876404292780722,0.8028923429638815,4.073369624685648,250000000.0,7547.529674775885,169.06359670117072,7378.4660780747145
primary_364_50,950.0000000000001,0.7000062352936784,0.0005196983988269226,0.0005199686256891335,250000000.0,25190.562882976625,25.98039032682266,25164.582492649803
primary_364_50,1050.0,0.7002051798357827,0.0008820987284216008,0.0008828775135536585,250000000.0,423953.1721955701,686.5053150605977,423266.66688050947
primary_364_50,1150.0,0.7036519814730571,0.0013974223461186673,0.0013993778680221054,250000000.0,4723381.420200763,11412.453849995003,4711968.966350769
primary_364_50,1297.1473194554542,0.7674583745240008,0.002520489187525635,0.002526858106060372,250000000.0,33834912.0108329,292208.54727370193,33542703.463559195
primary_364_50,1401.0283476614381,0.9214592195727742,0.03513908786859037,0.03641881169273089,250000000.0,5119226.356105279,207303.67073025653,4911922.685375023
primary_364_50,1499.1246921746592,0.9764862927552561,0.27592918833521657,0.3810803914340923,250000000.0,429827.15364338085,45294.542431258385,384532.6112121225
primary_365_5,950.0000000000001,0.7000118142406538,0.0005196983988269226,0.0005199686256891335,250000000.0,23864.743783872582,24.613001362253048,23840.13078251033
primary_365_5,980.0000000000001,0.7000856447117016,0.0006141321689167954,0.0006145095590050873,250000000.0,58309.40707290992,69.42778487109047,58239.97928803883
primary_365_5,1010.0000000000001,0.700286470935468,0.0007205011035792828,0.0007210205997170823,250000000.0,136368.29743743181,186.4982384795476,136181.79919895227
primary_365_5,1040.0,0.7008078488336198,0.0008396532271170811,0.0008403588371266108,250000000.0,305258.0792591145,478.3979210139235,304779.6813381006
primary_365_5,1070.0,0.7021023415143708,0.0009725022562476138,0.0009734489375357091,250000000.0,651353.0966891905,1173.8558975850865,650179.2407916054
primary_365_5,1100.0,0.7051770771628955,0.0011201092921315717,0.0011213653438731184,250000000.0,1308470.9875991521,2754.4610704388365,1305716.5265287133
primary_365_5,1130.0,0.712143745343947,0.0012838231762534462,0.0012854734969212531,250000000.0,2405059.5206117122,6155.528633627432,2398903.9919780847
primary_365_5,1159.698227734942,0.7256373124987405,0.0014636186129086185,0.0014657639322820364,250000000.0,3810125.35821915,12853.929404133434,3797271.4288150165
primary_365_5,1191.0991262635207,0.7521558430551423,0.0016794150296474063,0.00168224020913811,250000000.0,4728403.861674308,25339.845499274186,4703064.0161750335
primary_365_5,1220.2467145264436,0.793882730671532,0.0020880027634888948,0.002092371641258088,250000000.0,3852356.797661952,39077.990414513966,3813278.8072474385
primary_365_5,1246.3357426407993,0.8410885161209685,0.004717103402446,0.004739459924983898,250000000.0,2353879.8553012623,36431.93515615604,2317447.9201451065
primary_365_5,1271.491612783785,0.8803406185256759,0.012351074501203952,0.012505531249341704,250000000.0,1363391.245796027,28668.591310720472,1334722.6544853065
primary_365_5,1296.7508745118198,0.9105824828042496,0.030663545396048257,0.0316335419455329,250000000.0,762900.1327077879,21389.234786636986,741510.8979211509
primary_365_5,1322.2231851198121,0.9331582485795744,0.06618554337942674,0.0708765460956225,250000000.0,404182.21603379195,15448.653178070443,388733.5628557215
primary_365_5,1347.1561168427938,0.948905323821241,0.12304380713244023,0.1403078148408978,250000000.0,202860.60466318496,10519.71554156511,192340.88912161984
primary_365_5,1372.9914357978905,0.9596810614965687,0.2107834875189251,0.2670794188736384,250000000.0,94901.25688315192,6315.396552157227,88585.86033099469
primary_365_5,1398.777022878955,0.96618657442438,0.3276367916244729,0.4872913739823221,250000000.0,45300.75040646867,3352.173374179977,41948.5770322887
primary_365_5,1423.8795946093219,0.969932679804938,0.45963191503072875,0.8505904175611452,250000000.0,23919.177653059534,1641.0326089734604,22278.145044086075
primary_365_5,1448.9824711269412,0.9723233146532528,0.5922424948250887,1.4524379988322738,250000000.0,14276.212895867246,762.38554965547,13513.827346211776
primary_365_5,1475.0415372112284,0.9741525676949387,0.7128219824685732,2.4821606771854214,250000000.0,9577.270051526057,343.41716173431905,9233.852889791739
primary_365_5,1499.6418182887514,0.9755986444880705,0.8020140994851287,4.050864720161662,250000000.0,7481.078178548589,168.05498684880638,7313.023191699783
primary_365_50,950.0000000000001,0.7000059071203268,0.0005196983988269226,0.0005199686256891335,250000000.0,23864.743783872582,24.613001362253048,23840.13078251033
primary_365_50,1050.0,0.7001943810906666,0.0008820966360552384,0.0008828754174910631,250000000.0,401639.8472937117,650.3742297533908,400989.4730639583
primary_365_50,1150.0,0.7034598210691829,0.0013973733348378852,0.0013993287194771554,250000000.0,4474782.134802987,10811.988645283698,4463970.146157703
primary_365_50,1299.9991249222967,0.7674732208853849,0.002556801269299982,0.0025633552592805773,250000000.0,31722499.560507644,288851.1705314039,31433648.38997624
primary_365_50,1403.918404319742,0.9109392504724998,0.03893130026424471,0.04050834271779824,250000000.0,4855276.765470986,193196.85162452405,4662079.913846462
primary_365_50,1499.9621994818735,0.9619539305599287,0.27994329999769835,0.3887795224970527,250000000.0,422941.6785513887,43577.333162483184,379364.3453889055
primary_366_5,950.0000000000001,0.7000131269340598,0.0005196983988269226,0.0005199686256891335,250000000.0,19992.46499501718,27.347779291392293,19965.11721572579
primary_366_5,980.0000000000001,0.7000951605410006,0.0006141378851648512,0.0006145152822807125,250000000.0,48843.18857873993,77.14162343210205,48766.04695530783
primary_366_5,1010.0000000000001,0.7003182981074358,0.0007205237913601343,0.0007210433202269591,250000000.0,114199.58237872661,207.21699542383797,113992.36538330278
primary_366_5,1040.0,0.7008975879057813,0.0008397219846441499,0.0008404277102689669,250000000.0,255466.4930900344,531.5314421505994,254934.9616478838
primary_366_5,1070.0,0.7023358011860161,0.0009726872910492875,0.0009736343327909224,250000000.0,544252.1672654334,1304.1601932836584,542948.0070721497
primary_366_5,1100.0,0.7057515982490182,0.0011205640392781724,0.0011218211116744178,250000000.0,1089309.7912502857,3059.8932152259586,1086249.8980350597
primary_366_5,1130.0,0.7134897945632175,0.0012848235165970794,0.001286476411744436,250000000.0,1985321.8233116507,6836.849012312401,1978484.9742993382
primary_366_5,1164.1233583968205,0.7303232846616623,0.0014940121039756366,0.001496247515874897,250000000.0,3219771.245021014,15810.72912657668,3203960.515894437
primary_366_5,1192.9083258011715,0.7598191629090914,0.0016932620407126792,0.001696134040098739,250000000.0,3602394.175676434,29084.30361541732,3573309.8720610165
primary_366_5,1220.1260995940152,0.8055196138005031,0.0020181244210691145,0.0020222054833394618,250000000.0,2678474.443365189,43927.79487351342,2634546.6484916755
primary_366_5,1246.8106644848413,0.8589160355393652,0.0047547171181571484,0.0047774324580462605,250000000.0,1424781.7584020004,40165.12749945525,1384616.630902545
primary_366_5,1272.0565871014242,0.9018866540911987,0.012951303720720857,0.013121240896767637,250000000.0,764757.5197321778,31016.284034579396,733741.2356975984
primary_366_5,1297.3981537169248,0.9347061786893973,0.032132068714143126,0.033198815329540055,250000000.0,414928.57429208263,23235.61014452865,391692.96414755395
primary_366_5,1322.68301489129,0.9590270555213738,0.06791659814928895,0.07286536592587768,250000000.0,223589.14219943414,16990.462295888887,206598.67990354524
primary_366_5,1347.9661931227993,0.9762390384018874,0.12618729888030109,0.14441000768082835,250000000.0,118510.62410271118,11556.678506567749,106953.94559614343
primary_366_5,1373.0700295193815,0.9872734662379028,0.21185456546417106,0.26880136099366086,250000000.0,63683.11830894855,7053.722484582738,56629.39582436581
primary_366_5,1398.955444504105,0.993768630764146,0.32912318900741067,0.4905866227816991,250000000.0,35106.09035762012,3743.7636793229112,31362.326678297213
primary_366_5,1424.1219006298247,0.9969807521867695,0.46135205868143986,0.8565001799730133,250000000.0,21125.92585689462,1831.9786600454584,19293.947196849163
primary_366_5,1449.2688305424895,0.9985068939069153,0.5939409737805272,1.462696148661661,250000000.0,13851.61965864166,850.9475262720294,13000.672132369631
primary_366_5,1475.360803171282,0.9992297074131724,0.7142756342817578,2.4998765243077563,250000000.0,9975.723454535058,383.4189151095164,9592.304539425542
primary_366_5,1499.984721522459,0.9995376127877416,0.8031480173702211,4.07995899579385,250000000.0,8101.385328405805,187.74781314150042,7913.637515264305
primary_366_50,950.0000000000001,0.70000656346703,0.0005196983988269226,0.0005199686256891335,250000000.0,19992.46499501718,27.347779291392293,19965.11721572579
primary_366_50,1050.0,0.7002159784586321,0.0008821018581163203,0.0008828806487771015,250000000.0,336446.5293551018,722.6358877710758,335723.8934673307
primary_366_50,1188.239851227038,0.7057778115323357,0.0016416891844194131,0.0016443887596611297,250000000.0,8323770.920776804,31578.92844283112,8292191.992333973
