parameter_id,mechanism_mode,t_s,T_C,rho,G_nm,X_J,X_J_production,X_J_relaxation,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,C_GBseg,C_TJ,f_clean_GB,f_iso,P_persistent_junction_drag,P_TJ_multihit,P_clean_GB_discovery,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_act_total,f_GBseg,f_TJ,f_iso_location
nominal_persistent,persistent_junction,58320.0,219.4,0.7,150.0,6.975175721148486e-25,3.722995054567085e-28,6.726684555843376e-52,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.0216740442206272e-28,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,59940.0,224.8,0.7,150.0,1.5801908744106288e-24,8.246824703538955e-28,1.5238964543867354e-51,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,3.025681440984203e-28,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,61560.0,230.20000000000002,0.7,150.0,3.5184523903941355e-24,1.795911789765987e-27,3.3931072565204866e-51,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,8.754214652883815e-28,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,63180.0,235.60000000000002,0.7,150.0,7.704064305531777e-24,3.8470050322018195e-27,7.429606428999331e-51,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,2.4763753838917473e-27,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,64800.0,241.0,0.7,150.0,1.6597495680608962e-23,8.110090451836518e-27,1.600620863527816e-50,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,6.853772380249526e-27,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,66420.0,246.4,0.7,150.0,3.519966605457683e-23,1.683488363911956e-26,3.3945675275572875e-50,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.8571738997019019e-26,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,68040.0,251.8,0.7,150.0,7.352206698703164e-23,3.442574902036527e-26,7.090283776161513e-50,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,4.930248111702515e-26,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,69660.0,257.20000000000005,0.7,150.0,1.5131479445509385e-22,6.938162448163082e-26,1.459241933999769e-49,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.2830700016125999e-25,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,71280.0,262.6,0.7,150.0,3.069890037513855e-22,1.3787458508179994e-25,2.9605249715603972e-49,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,3.2753551108896413e-25,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,72900.0,268.0,0.7,150.0,6.142250291996552e-22,2.702625921212279e-25,5.92343215842234e-49,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,8.206227864936801e-25,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,74520.0,273.4,0.7,150.0,1.2124774173430371e-21,5.227880474110065e-25,1.1692828171800334e-48,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,2.0190480503613005e-24,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,76140.0,278.8,0.7,150.0,2.3622861085250647e-21,9.983262433575039e-25,2.278129486332497e-48,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,4.8808895935399e-24,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,77760.0,284.2,0.7,150.0,4.5443170501172415e-21,1.8827342613300445e-24,4.382425409756735e-48,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.1599063810853607e-23,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,79380.0,289.6,0.7,150.0,8.634562406370363e-21,3.50777390509903e-24,8.3269554642609e-48,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,2.711017730241904e-23,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,81000.0,295.0,0.7,150.0,1.6210630360504698e-20,6.4587811681222985e-24,1.5633125421611354e-47,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,6.234949740315283e-23,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,82620.0,300.40000000000003,0.7,150.0,3.0081112025377914e-20,1.1756841716725567e-23,3.9974562631676826e-47,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.4116359178371838e-22,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,84240.0,305.8,0.7,150.0,5.519037899649542e-20,2.11636809674288e-23,1.5421959020636984e-46,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,3.147691536947132e-22,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,85860.0,311.20000000000005,0.7,150.0,1.0014845509387901e-19,3.768654564298773e-23,5.804181655440082e-46,1.8137167874361721e-22,3.0,6.04572262478724e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,6.915520779774596e-22,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,87480.0,316.6,0.7,150.0,1.7979078691799938e-19,6.640568912040996e-23,2.1324696709303197e-45,1.8319783276386799e-22,3.0,6.106594425462267e-23,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.4976063931724658e-21,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,89100.0,322.0,0.7,150.0,3.194177762573901e-19,1.1581708247168864e-22,7.653308875945979e-45,3.8403200105127577e-22,3.0,1.2801066701709193e-22,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,3.1980183109890652e-21,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,90720.0,327.40000000000003,0.7,150.0,5.617470970267893e-19,1.9999005171141874e-22,2.6848128293745973e-44,7.943899668504331e-22,3.0,2.6479665561681103e-22,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,6.736571747499449e-21,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,92340.0,332.8,0.7,150.0,9.782052858974715e-19,3.420017946582236e-22,9.211732340937179e-44,1.6220860323296188e-21,3.0,5.40695344109873e-22,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.4003289815875375e-20,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,93960.0,338.20000000000005,0.7,150.0,1.6870958469549688e-18,5.79354366750563e-22,3.0930428105745358e-43,3.270671338787573e-21,3.0,1.0902237795958577e-21,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,2.873473347587501e-20,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,95580.0,343.6,0.7,150.0,2.882566278646677e-18,9.72442351997861e-22,1.0169363249205801e-42,6.5142838430983845e-21,3.0,2.1714279476994616e-21,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,5.82260984398351e-20,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,97200.0,349.0,0.7,150.0,4.880384824489207e-18,1.6176745597043168e-21,3.275685157697151e-42,1.2820414709009362e-20,3.0,4.2734715696697874e-21,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,0.0,0.0,1.1654777075454637e-19,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,98820.0,354.40000000000003,0.7,150.0,8.189659752877576e-18,2.66763620818688e-21,1.0342851721280573e-41,2.4938893693545835e-20,3.0,8.312964564515279e-21,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,5.118511512968088e-35,0.0,2.305172654249467e-19,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,100440.0,359.8,0.7,150.0,1.3624262749918697e-17,4.361814847537851e-21,3.202798178727285e-41,4.796467693781355e-20,3.0,1.598822564593785e-20,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,1.0006659742120904e-34,0.0,4.5065989085839035e-19,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,102060.0,365.20000000000005,0.7,150.0,2.247452583044834e-17,7.073050490252824e-21,9.731591419958214e-41,9.123473723674933e-20,3.0,3.0411579078916445e-20,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,3.868466121191265e-34,0.0,8.711011290946181e-19,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
nominal_persistent,persistent_junction,103680.0,370.6,0.7,150.0,3.6769715814900495e-17,1.1377210321266296e-20,2.9027517848603047e-40,1.7167783342231541e-19,3.0,5.722594447410513e-20,1.0,0.40576281822618754,0.47748788662923936,0.5942371817738125,0.09999999999999999,1.1092971701030177e-33,0.0,1.6652767739730308e-18,26666666.666666668,10820341.819365002,12733010.31011305,46809837.814289406,0.6,0.3,0.09999999999999999
