parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,state_group_id,boundary_status,n_success,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed,mechanism_id,heating_rate_C_min,T_at_switch_C,rho1,G1_nm,first_step_growth_fraction,X_J,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,tier
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.1,practical,900.0,1325.0,prod_00225,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,5.0,1350.0,0.8002441448191082,155.11287719664264,0.03408584797761762,0.08107863609267973,0.8644882641266477,0.22530649274996306,0.48302793616879913,0.3665403220808898,0.150431741750311,0.21884522999539524,0.4027193577141973,0.7811547700046048,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.82,0.05,practical,900.0,1325.0,prod_00226,COMPLETE_WINDOW,4,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_009,5.0,1350.0,0.8202441448191082,157.23703207906124,0.04824688052707491,0.10295986569282876,0.8316653192004284,0.21721333313695879,0.45424270548263146,0.37818633069001595,0.16757096382735265,0.1827985658638962,0.37779971561984704,0.8172014341361038,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.82,0.1,practical,900.0,1325.0,prod_00226,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True,mech_009,5.0,1350.0,0.8202441448191082,157.23703207906124,0.04824688052707491,0.10295986569282876,0.8316653192004284,0.21721333313695879,0.45424270548263146,0.37818633069001595,0.16757096382735265,0.1827985658638962,0.37779971561984704,0.8172014341361038,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.84,0.1,practical,900.0,1325.0,prod_00227,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True,mech_009,5.0,1350.0,0.8402441448191083,160.05502246859186,0.06703348312394572,0.1291988889416424,0.7762466019775215,0.20140781572347932,0.42342139868687917,0.3869954295596925,0.18958317175342826,0.14856160194976764,0.34709684638338656,0.8514383980502324,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.86,0.1,practical,900.0,1345.0,prod_00228,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True,mech_009,5.0,1350.0,0.8602441448191083,163.81450836576107,0.09209672243840714,0.16180177979091068,0.6948351023945087,0.1764902995858696,0.38997407061041944,0.3908347896984758,0.2191911396911047,0.11666579148994816,0.3088994321024928,0.8833342085100518,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.76,0.05,practical,900.0,1325.0,prod_00230,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,20.0,1350.0,0.760121985283851,152.36868189223142,0.015791212614876145,0.04478657625843582,0.8770345165046838,0.22418371597639053,0.5353589063941765,0.3395474319866244,0.12509366161919905,0.2943539993531149,0.44060567451501154,0.7056460006468851,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.76,0.1,practical,900.0,1325.0,prod_00230,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,20.0,1350.0,0.760121985283851,152.36868189223142,0.015791212614876145,0.04478657625843582,0.8770345165046838,0.22418371597639053,0.5353589063941765,0.3395474319866244,0.12509366161919905,0.2943539993531149,0.44060567451501154,0.7056460006468851,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.78,0.05,practical,900.0,1325.0,prod_00231,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,20.0,1350.0,0.780121985283851,153.6116595821679,0.024077730547786017,0.061812227295426306,0.8776705164077665,0.22707961628008866,0.510282347344175,0.3531904161433355,0.13652723651248955,0.25657719243025745,0.42364759406237995,0.7434228075697425,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.78,0.1,practical,900.0,1325.0,prod_00231,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,20.0,1350.0,0.780121985283851,153.6116595821679,0.024077730547786017,0.061812227295426306,0.8776705164077665,0.22707961628008866,0.510282347344175,0.3531904161433355,0.13652723651248955,0.25657719243025745,0.42364759406237995,0.7434228075697425,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.05,practical,900.0,1325.0,prod_00232,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,20.0,1350.0,0.800121985283851,155.22396037183833,0.03482640247892221,0.08080389710888199,0.863711556396485,0.22524668729003972,0.48334651634672726,0.36631526756346416,0.15033821608980863,0.21930705729196565,0.40322863544868137,0.7806929427080344,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.1,practical,900.0,1325.0,prod_00232,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,20.0,1350.0,0.800121985283851,155.22396037183833,0.03482640247892221,0.08080389710888199,0.863711556396485,0.22524668729003972,0.48334651634672726,0.36631526756346416,0.15033821608980863,0.21930705729196565,0.40322863544868137,0.7806929427080344,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.82,0.05,practical,900.0,1325.0,prod_00233,COMPLETE_WINDOW,4,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_009,20.0,1350.0,0.820121985283851,157.34408040804652,0.048960536053643484,0.10266167494115555,0.8311285977710999,0.21722446136091533,0.4545710191170399,0.37797596989139987,0.1674530109915603,0.18321763547505032,0.37832560353067324,0.8167823645249497,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.82,0.1,practical,900.0,1325.0,prod_00233,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True,mech_009,20.0,1350.0,0.820121985283851,157.34408040804652,0.048960536053643484,0.10266167494115555,0.8311285977710999,0.21722446136091533,0.4545710191170399,0.37797596989139987,0.1674530109915603,0.18321763547505032,0.37832560353067324,0.8167823645249497,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.84,0.1,practical,900.0,1325.0,prod_00234,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True,mech_009,20.0,1350.0,0.8401219852838511,160.156873399744,0.06771248933162667,0.12886169628495106,0.7759851875691172,0.20149752845589985,0.4237618553008949,0.38681013934720615,0.18942800535189894,0.14893395579016144,0.34764239075837566,0.8510660442098386,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.86,0.1,practical,900.0,1345.0,prod_00235,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True,mech_009,20.0,1350.0,0.8601219852838511,163.909692789587,0.09273128526391342,0.16141226420108026,0.6948777879893779,0.17666354050092092,0.39032946390331746,0.39069425766499,0.21897627843169262,0.11698813281101639,0.3094698798247111,0.8830118671889836,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.76,0.05,practical,900.0,1325.0,prod_00237,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,50.0,1350.0,0.7608538447168404,152.4336554305359,0.01622436953690605,0.04535173421315129,0.8770556964803109,0.22433044693938053,0.5345031747973455,0.3400191972508907,0.1254776279517638,0.2930288322969614,0.44011562095763945,0.7069711677030386,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.76,0.1,practical,900.0,1325.0,prod_00237,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,50.0,1350.0,0.7608538447168404,152.4336554305359,0.01622436953690605,0.04535173421315129,0.8770556964803109,0.22433044693938053,0.5345031747973455,0.3400191972508907,0.1254776279517638,0.2930288322969614,0.44011562095763945,0.7069711677030386,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.78,0.05,practical,900.0,1325.0,prod_00238,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,50.0,1350.0,0.7808538447168404,153.68808047851593,0.02458720319010619,0.062437156156468915,0.8772384399682487,0.22708124405432373,0.509359039319886,0.3536546490261446,0.13698631165396938,0.2552541002315304,0.42304368645455137,0.7447458997684696,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.78,0.1,practical,900.0,1325.0,prod_00238,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,50.0,1350.0,0.7808538447168404,153.68808047851593,0.02458720319010619,0.062437156156468915,0.8772384399682487,0.22708124405432373,0.509359039319886,0.3536546490261446,0.13698631165396938,0.2552541002315304,0.42304368645455137,0.7447458997684696,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.05,practical,900.0,1325.0,prod_00239,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,50.0,1350.0,0.8008538447168403,155.31619248924812,0.03544128326165416,0.08151582481393954,0.8626902693983939,0.22505421317998753,0.48235552706300877,0.3667453710326055,0.15089910190438574,0.2180087005530147,0.4024783394651785,0.7819912994469853,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.1,practical,900.0,1325.0,prod_00239,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,50.0,1350.0,0.8008538447168403,155.31619248924812,0.03544128326165416,0.08151582481393954,0.8626902693983939,0.22505421317998753,0.48235552706300877,0.3667453710326055,0.15089910190438574,0.2180087005530147,0.4024783394651785,0.7819912994469853,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.82,0.05,practical,900.0,1325.0,prod_00240,COMPLETE_WINDOW,4,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_009,50.0,1350.0,0.8208538447168403,157.45800706002518,0.04972004706683454,0.10349946016667856,0.8293684445252081,0.21678101231435343,0.4535127769632106,0.3783281152318767,0.16815910780491275,0.18196920860817556,0.37738443503221586,0.8180307913918244,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.82,0.1,practical,900.0,1325.0,prod_00240,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True,mech_009,50.0,1350.0,0.8208538447168403,157.45800706002518,0.04972004706683454,0.10349946016667856,0.8293684445252081,0.21678101231435343,0.4535127769632106,0.3783281152318767,0.16815910780491275,0.18196920860817556,0.37738443503221586,0.8180307913918244,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.84,0.1,practical,900.0,1325.0,prod_00241,COMPLETE_WINDOW,5,1250.0,1250.0,1320.0,1325.0,70.0,True,True,mech_009,50.0,1350.0,0.8408538447168403,160.3003340901206,0.06866889393413733,0.1298957584834996,0.7733590041272398,0.20075077822989362,0.4226182116816058,0.38702773383068406,0.19035405448771017,0.14775436055837288,0.34645742703966353,0.8522456394416271,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.86,0.1,practical,900.0,1345.0,prod_00242,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True,mech_009,50.0,1350.0,0.8608538447168403,164.09336369198974,0.09395575794659825,0.162717743928002,0.6912775391987138,0.17556688417659583,0.3890720685073847,0.3906749667640037,0.2202529647286116,0.11589651254527034,0.3079667775348557,0.8841034874547297,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.76,0.05,practical,900.0,1325.0,prod_00244,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,100.0,1350.0,0.7604366383318704,152.4189145894528,0.01612609726301874,0.045001167605058276,0.8768491629720829,0.22422222880309683,0.5350176622583475,0.33972388916727636,0.12525844857437615,0.2938377822288175,0.4404666565439097,0.7061622177711825,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.76,0.1,practical,900.0,1325.0,prod_00244,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,100.0,1350.0,0.7604366383318704,152.4189145894528,0.01612609726301874,0.045001167605058276,0.8768491629720829,0.22422222880309683,0.5350176622583475,0.33972388916727636,0.12525844857437615,0.2938377822288175,0.4404666565439097,0.7061622177711825,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.78,0.05,practical,900.0,1325.0,prod_00245,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,100.0,1350.0,0.7804366383318704,153.666733257673,0.02444488838448668,0.062052689862293196,0.8773043158358139,0.22706025896651716,0.5099124475215739,0.35336334294146315,0.1367242095369629,0.2560568106665114,0.4234581054934605,0.7439431893334886,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.78,0.1,practical,900.0,1325.0,prod_00245,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,100.0,1350.0,0.7804366383318704,153.666733257673,0.02444488838448668,0.062052689862293196,0.8773043158358139,0.22706025896651716,0.5099124475215739,0.35336334294146315,0.1367242095369629,0.2560568106665114,0.4234581054934605,0.7439431893334886,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.05,practical,900.0,1325.0,prod_00246,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,100.0,1350.0,0.8004366383318704,155.28573710139244,0.03523824734261628,0.0810815539934734,0.8631096941304024,0.22514892981009682,0.4829476226118464,0.36647359063872537,0.15057878674942826,0.21879163385642308,0.40297432787806564,0.7812083661435769,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.1,practical,900.0,1325.0,prod_00246,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,100.0,1350.0,0.8004366383318704,155.28573710139244,0.03523824734261628,0.0810815539934734,0.8631096941304024,0.22514892981009682,0.4829476226118464,0.36647359063872537,0.15057878674942826,0.21879163385642308,0.40297432787806564,0.7812083661435769,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.82,0.05,practical,900.0,1325.0,prod_00247,COMPLETE_WINDOW,4,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_009,100.0,1350.0,0.8204366383318704,157.41508603413763,0.04943390689425087,0.10299282560110523,0.8302302277045918,0.21702418474877494,0.4541429572649431,0.37810133805546253,0.16775570467959444,0.18271752459924462,0.3779868265274393,0.8172824754007554,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.82,0.1,practical,900.0,1325.0,prod_00247,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True,mech_009,100.0,1350.0,0.8204366383318704,157.41508603413763,0.04943390689425087,0.10299282560110523,0.8302302277045918,0.21702418474877494,0.4541429572649431,0.37810133805546253,0.16775570467959444,0.18271752459924462,0.3779868265274393,0.8172824754007554,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.84,0.1,practical,900.0,1325.0,prod_00248,COMPLETE_WINDOW,5,1250.0,1250.0,1320.0,1325.0,70.0,True,True,mech_009,100.0,1350.0,0.8404366383318704,160.2404935203496,0.06826995680233058,0.12927585830342952,0.7747380089996414,0.2011720238341389,0.42329679520647756,0.3868785087185261,0.1898246960749964,0.14845716257739605,0.34719544115696066,0.851542837422604,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.86,0.1,practical,900.0,1345.0,prod_00249,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True,mech_009,100.0,1350.0,0.8604366383318705,164.01055490528904,0.0934036993685936,0.1619415334388452,0.6932369250453252,0.17619213383524412,0.38981502831249204,0.3906622925065073,0.21952267918100069,0.11654290471505524,0.30888157713090303,0.8834570952849448,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.76,0.05,practical,900.0,1325.0,prod_00251,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1375.0,0.7606749381277802,152.466838892565,0.016445592617099956,0.046520608669699676,1.2875400580679435,0.37626119315599116,0.5339599396674665,0.34065571899160924,0.1253843413409243,0.2929235207401303,0.44112561387320404,0.7070764792598697,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.76,0.1,practical,900.0,1325.0,prod_00251,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,1.0,1375.0,0.7606749381277802,152.466838892565,0.016445592617099956,0.046520608669699676,1.2875400580679435,0.37626119315599116,0.5339599396674665,0.34065571899160924,0.1253843413409243,0.2929235207401303,0.44112561387320404,0.7070764792598697,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.78,0.05,practical,900.0,1325.0,prod_00252,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1375.0,0.7806749381277802,154.88430199670933,0.0325620133113955,0.06434023357701327,1.277561185484627,0.3799502752035595,0.5091138819647559,0.35400811064874815,0.13687800738649591,0.2569981437694129,0.4285794532488797,0.7430018562305871,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.78,0.1,practical,900.0,1325.0,prod_00252,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,1.0,1375.0,0.7806749381277802,154.88430199670933,0.0325620133113955,0.06434023357701327,1.277561185484627,0.3799502752035595,0.5091138819647559,0.35400811064874815,0.13687800738649591,0.2569981437694129,0.4285794532488797,0.7430018562305871,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.8,0.1,practical,900.0,1325.0,prod_00253,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,1.0,1375.0,0.8006749381277802,158.0038552739532,0.05335903515968805,0.08452728682703602,1.2451096055331923,0.3772625387523634,0.4825632258448382,0.36666097280916815,0.1507758013459937,0.22162308900145544,0.41334068847506333,0.7783769109985446,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.82,0.1,practical,900.0,1325.0,prod_00254,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True,mech_009,1.0,1375.0,0.8206749381277801,162.09604684313018,0.08064031228753454,0.10808055987209493,1.1847010333616228,0.36615883364460466,0.45439267031118163,0.3775792859738965,0.16802804371492186,0.18741128656460937,0.3944575233386787,0.8125887134353906,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.76,0.05,practical,900.0,1325.0,prod_00257,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,5.0,1375.0,0.7607577772324849,154.27700808459156,0.028513387230610383,0.046334578420003596,1.2681437229764243,0.37470055997174045,0.5349531648247653,0.339618321870634,0.12542851330460073,0.2963865621125964,0.447718977808066,0.7036134378874036,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.76,0.1,practical,900.0,1325.0,prod_00257,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,5.0,1375.0,0.7607577772324849,154.27700808459156,0.028513387230610383,0.046334578420003596,1.2681437229764243,0.37470055997174045,0.5349531648247653,0.339618321870634,0.12542851330460073,0.2963865621125964,0.447718977808066,0.7036134378874036,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.78,0.05,practical,900.0,1325.0,prod_00258,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,5.0,1375.0,0.780757777232485,156.67446653561305,0.04449644357075366,0.06416268799920627,1.2595173257997603,0.3786801156188615,0.5101720989651094,0.3528974549984012,0.13693044603648946,0.2601029385107586,0.43481575676359274,0.7398970614892414,Tier_A
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.78,0.1,practical,900.0,1325.0,prod_00258,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,5.0,1375.0,0.780757777232485,156.67446653561305,0.04449644357075366,0.06416268799920627,1.2595173257997603,0.3786801156188615,0.5101720989651094,0.3528974549984012,0.13693044603648946,0.2601029385107586,0.43481575676359274,0.7398970614892414,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.8,0.1,practical,900.0,1325.0,prod_00259,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,5.0,1375.0,0.800757777232485,159.77252019846316,0.06515013465642104,0.0843216973767268,1.2287136294063228,0.3762788965520403,0.4836779549429553,0.36548284477407605,0.15083920028296868,0.22434486352332583,0.4191736441987446,0.7756551364766742,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.82,0.1,practical,900.0,1325.0,prod_00260,COMPLETE_WINDOW,6,1260.0,1260.0,1320.0,1325.0,60.0,True,True,mech_009,5.0,1375.0,0.820757777232485,163.8427034986057,0.09228468999070458,0.1078053949869511,1.1702447183690565,0.3654486107855448,0.45554904770777394,0.3763443410027929,0.1681066112894331,0.18973364349489363,0.3998321869331205,0.8102663565051064,Tier_B
mech_009,persistent_tj_multihit_q1,150.0,1375.0,0.76,0.05,practical,900.0,1325.0,prod_00263,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,20.0,1375.0,0.7600640897420385,154.5456569007931,0.030304379338620607,0.045660899598971925,1.2644244638469415,0.37414805694912334,0.5359952884586703,0.3389399454593528,0.1250647660819769,0.29833750402897385,0.44937370343868444,0.7016624959710261,Tier_A
