candidate_id,T1_C,T2_C,rho_switch,rho_target,rho_final,growth_fraction,classification
924867,1400,900,0.88,0.98,0.9036987376192785,7.198107794774465,mixed
924867,1400,950,0.88,0.98,0.9037594626382035,7.198115415555778,mixed
924867,1400,1000,0.88,0.98,0.9041285710219236,7.198166644281704,mixed
924867,1400,1050,0.88,0.98,0.906058042634932,7.198463777532531,mixed
924867,1400,1100,0.88,0.98,0.9145346694144039,7.199974897195668,mixed
924867,1400,1150,0.88,0.98,0.9418666379674266,7.206805522739023,mixed
924867,1400,1200,0.88,0.98,0.982572182380077,7.234547695529265,grain_growth
924867,1400,1250,0.88,0.98,0.99237386947102,7.336427002086419,grain_growth
924867,1400,1300,0.88,0.98,0.9927152677851075,7.673574528891374,grain_growth
924867,1400,1350,0.88,0.98,0.9935652758635903,8.656797486131175,grain_growth
924867,1400,1400,0.88,0.98,0.9949984943118108,10.50199211955051,grain_growth
924867,1400,1450,0.88,0.98,0.9949806897093252,10.629884231387889,grain_growth
924867,1400,1500,0.88,0.98,0.994987784196208,10.78602039918619,grain_growth
69692,1400,800,0.88,0.98,0.8915807566304387,94.40809943575148,mixed
69692,1400,850,0.88,0.98,0.8915816162856525,94.40852429422031,mixed
69692,1400,900,0.88,0.98,0.8915889558162866,94.41258078254837,mixed
69692,1400,950,0.88,0.98,0.8916413231371414,94.44374262240208,mixed
69692,1400,1000,0.88,0.98,0.8919598578853682,94.61427390020785,mixed
69692,1400,1050,0.88,0.98,0.8936313938982651,95.0444604203315,mixed
69692,1400,1100,0.88,0.98,0.9011100492561339,95.38908524462335,mixed
69692,1400,1150,0.88,0.98,0.927107213550868,95.56779729726185,mixed
69692,1400,1200,0.88,0.98,0.9770688734036782,95.49137751484177,mixed
69692,1400,1250,0.88,0.98,0.9949392902716914,96.70628720692923,grain_growth
69692,1400,1300,0.88,0.98,0.9949626179395699,97.02927953140833,grain_growth
69692,1400,1350,0.88,0.98,0.9945486976274784,97.75283187978732,grain_growth
69692,1400,1400,0.88,0.98,0.9940750777715727,100.12819957719329,grain_growth
69692,1400,1450,0.88,0.98,0.9946948743122314,107.1774236176905,grain_growth
69692,1400,1500,0.88,0.98,0.9930432932003106,123.75573110148024,grain_growth
683373,1400,800,0.88,0.98,0.8906794433382452,0.29054598321486313,mixed
683373,1400,850,0.88,0.98,0.8906799725788638,0.29054599599341424,mixed
683373,1400,900,0.88,0.98,0.8906844911750367,0.2905461125014477,mixed
683373,1400,950,0.88,0.98,0.8907167346644568,0.29054704259522146,mixed
683373,1400,1000,0.88,0.98,0.8909129926423476,0.2905532948798075,mixed
683373,1400,1050,0.88,0.98,0.8919465778794073,0.2905895579236748,mixed
683373,1400,1100,0.88,0.98,0.8966504747994347,0.29077395270651607,mixed
683373,1400,1150,0.88,0.98,0.9142070636999283,0.29160690247576926,mixed
683373,1400,1200,0.88,0.98,0.9576233378500986,0.29498051775238343,mixed
683373,1400,1250,0.88,0.98,0.994953958712191,0.3056819517106033,grain_growth
683373,1400,1300,0.88,0.98,0.9948427227983305,0.3070289411407552,grain_growth
683373,1400,1350,0.88,0.98,0.9945570976462695,0.3105458044580487,grain_growth
683373,1400,1400,0.88,0.98,0.9938716354561978,0.3218841569893973,grain_growth
683373,1400,1450,0.88,0.98,0.9941325023075077,0.35585110879347637,grain_growth
683373,1400,1500,0.88,0.98,0.9926233924906336,0.43161175498397397,grain_growth
315580,1400,800,0.88,0.98,0.8838760242742878,2.943197437428956,mixed
315580,1400,850,0.88,0.98,0.8838802252745168,2.9431974523309092,mixed
315580,1400,900,0.88,0.98,0.883916087680563,2.943197595202025,mixed
315580,1400,950,0.88,0.98,0.8841717192078439,2.943198729507782,mixed
315580,1400,1000,0.88,0.98,0.8857173929825211,2.9432063545945697,mixed
315580,1400,1050,0.88,0.98,0.8935715394726156,2.9432505814469567,mixed
315580,1400,1100,0.88,0.98,0.9237792733939639,2.943475513838577,mixed
315580,1400,1150,0.88,0.98,0.981366629366905,2.944492460560249,grain_growth
315580,1400,1200,0.88,0.98,0.994940078767045,2.9457732802727357,grain_growth
315580,1400,1250,0.88,0.98,0.9943176862979449,2.947128024192712,grain_growth
315580,1400,1300,0.88,0.98,0.9943836167712993,2.952509500161241,grain_growth
315580,1400,1350,0.88,0.98,0.9940802028143723,2.9693776116754047,grain_growth
315580,1400,1400,0.88,0.98,0.9937670738489355,3.0214294443215435,grain_growth
315580,1400,1450,0.88,0.98,0.9937670738489355,3.1580702070934663,grain_growth
315580,1400,1500,0.88,0.98,0.9937670738489355,3.476764406259236,grain_growth
176892,1400,800,0.88,0.98,0.8914099162436687,81.6932234458242,mixed
176892,1400,850,0.88,0.98,0.8914239520068725,81.6938053780923,mixed
176892,1400,900,0.88,0.98,0.8915437168653605,81.69881628549501,mixed
176892,1400,950,0.88,0.98,0.892394653008256,81.7197008452861,mixed
176892,1400,1000,0.88,0.98,0.8974374940445091,81.74116756472036,mixed
176892,1400,1050,0.88,0.98,0.9204678655917712,81.74789775812637,mixed
176892,1400,1100,0.88,0.98,0.9758327958264775,81.74978317415551,mixed
176892,1400,1150,0.88,0.98,0.9949861576660227,81.7994718209276,grain_growth
176892,1400,1200,0.88,0.98,0.9947621072754386,81.81459585590825,grain_growth
176892,1400,1250,0.88,0.98,0.9938491338632659,81.86257081822572,grain_growth
176892,1400,1300,0.88,0.98,0.9934842066012957,82.0680021733848,grain_growth
176892,1400,1350,0.88,0.98,0.9906600605420208,82.70376019371794,grain_growth
176892,1400,1400,0.88,0.98,0.9906600605420208,84.71800647251393,grain_growth
176892,1400,1450,0.88,0.98,0.9906600605420208,90.03837824010492,grain_growth
176892,1400,1500,0.88,0.98,0.9906600605420208,102.64583714909666,grain_growth
