property_id,design_stage,pair_map,diagnostic_only,Q_nuc_delta_kJ,Q_exchange_delta_kJ,Q_transport_delta_kJ,Q_growth_delta_kJ,Q_PR_delta_kJ,Q_closed_delta_kJ,k_nuc_factor,k_exchange_factor,k_transport_factor,k_growth_factor,k_PR_factor,k_closed_factor,Theta_nuc,f_nuc,f_exchange,f_transport,I_low_slow,I_low_PR_slow,Pi_PR,S_closed_growth,A_closed_fraction,M_PR_closed,Gamma_mig,Q_nuc_minus_Q_growth_kJ,Q_nuc_minus_Q_PR_kJ,Q_nuc_minus_Q_transport_kJ,Q_closed_minus_Q_growth_kJ,Q_PR_minus_Q_closed_kJ,log10_kclosed_over_kgrowth,log10_kPR_over_kgrowth,log10_knuc_over_ktransport,R_fast_screen,span_fast_1p5_screen,fast_firing_pass_screen,reduction_TS_screen,span_TS_20_screen,Chen_window_width_C_screen,lower_boundary_present_screen,upper_boundary_present_screen,two_step_pass_screen,high_density_attainment_screen,classification_screen,artifact_flag,topology_parameters_modified
LHS00600,LHS,,False,-83.947044,38.6673367,26.3308152,59.3782765,-21.9091114,-21.7417887,0.328048438,0.369818574,0.0433348844,0.147938975,0.0818771004,26.3243788,0.747104286,0.427624322,0.572366008,9.66944804e-06,20738.2692,6.50940889e-20,2.24986252e-24,1110.21635,0.1674,0.0402737152,0.99471106,-193.325321,88.8253563,-20.2778592,-307.931494,25.7808168,2.25027552,-0.256920152,0.879100331,1.00298583,0,False,0.997824106,0.03,477.837807,False,True,False,False,neither,False,False
LHS00610,LHS,,False,-95.6449413,15.0210024,-8.18819965,82.5077782,47.346928,-72.3058376,0.0705179957,4.33388362,3.94801946,2.28784057,0.479944395,12.3977262,0.73933217,0.425066691,0.574900426,3.28825714e-05,21053.1655,3.56795587e-21,1.42415667e-25,52.4007865,0.1674,0.280814809,0.933129815,-228.15272,7.87141954,2.54325831,-381.625044,145.600905,0.733916285,-0.678234832,-1.74807932,1.00600619,0,False,0.982910885,0.03,429.735524,False,True,False,False,neither,False,False
LHS00633,LHS,,False,15.2906105,46.4867203,7.11316937,48.209848,26.189925,-16.9491059,4.81049478,0.0813086249,0.443239356,2.11051628,3.62663435,17.6899899,251.376794,0.996037671,0.00396193536,3.94068766e-07,39288.6082,4.2474322e-19,9.61639299e-22,47.5616199,0.1674,0.535137838,0.925016447,-82.9192376,139.963974,98.1774411,-291.970382,69.0871705,0.923338878,0.235115064,1.03555143,1.1268593,0,False,0.985893986,0.03,369.991987,False,True,False,False,neither,False,False
LHS00634,LHS,,False,-29.2549457,11.5984447,-10.9188764,84.3203586,65.240521,-81.2497898,0.0313289133,28.0995544,20.0379021,16.092455,0.0412141528,25.8820752,53.3797853,0.981610814,0.0183883182,8.68037716e-07,38615.9363,3.68800302e-22,8.77032669e-25,16.5795802,0.1674,0.0469355292,0.667261693,-163.575304,56.3678222,71.6639307,-392.381577,172.43845,0.206376791,-2.59157593,-2.80590692,1.0768622,0,False,0.942102383,0.03,419.709343,False,True,False,False,neither,False,False
LHS00639,LHS,,False,57.629361,-3.92641961,27.8545085,75.9749271,21.2169477,-43.2797947,10.1692994,9.44609686,0.288410522,0.442065716,0.329563529,24.8548779,1229.57633,0.999187373,0.00081252306,1.04307132e-07,39416.2565,5.43600751e-20,8.61347526e-22,440.075446,0.1674,0.187323504,0.985808992,-68.345566,187.275702,119.774853,-346.06615,90.4448819,1.7499248,-0.12754769,1.54727993,1.01635366,0,False,0.996529085,0.03,465.613419,False,True,False,False,neither,False,False
LHS00643,LHS,,False,-75.2811431,68.913416,52.7609356,-26.3040827,79.9334816,-88.9634711,0.778369183,2.77526482,0.26039812,0.202412178,7.28043396,17.189609,0.00805915942,0.00799472863,0.991995248,1.00235111e-05,527.431251,2.40481384e-22,6.17397013e-27,474.780431,0.1674,0.610950378,0.988036853,-98.9770604,-4.35133579,-38.0420787,-289.470817,194.845092,1.92902936,1.55592063,0.475547789,1.00715769,0,False,0.998112882,0.03,557.168981,False,True,False,False,neither,False,False
LHS00655,LHS,,False,56.5530138,-55.9264121,12.7728594,69.027575,80.5127412,-37.4282901,4.24110488,5.35269489,6.40766204,0.0579929966,0.0375655806,12.057543,235417.97,0.999995752,3.91621759e-06,3.31528453e-07,39493.1067,1.58556187e-22,1.05623571e-20,1508.12298,0.1674,0.0494491634,0.99803576,-62.4745612,126.903562,133.780154,-333.267294,143.889171,2.31788327,-0.188585444,-0.179220585,1.01121917,0,False,0.998351517,0.03,499.071304,False,True,False,False,neither,False,False
LHS00663,LHS,,False,2.62020795,72.3273605,43.925718,-53.3571589,-46.277273,-80.277711,1.10396714,10.0177813,2.4111188,0.279819602,0.043885536,27.1894228,0.468028859,0.318814481,0.681178598,6.92107404e-06,18962.842,8.52252556e-20,2.49046791e-24,439.239592,0.1674,0.0176496964,0.980719674,5.97736685,199.76077,48.69449,-253.731981,59.9485775,1.98752185,-0.804556727,-0.339262462,1.43881419,0.0587708619,False,0.994816657,0.03,550.040598,False,True,False,False,neither,False,False
LHS00669,LHS,,False,47.0631335,-48.6179941,-24.6414922,69.370701,-94.4600439,-24.3092102,0.217373759,1.29004533,0.0362649161,0.438755957,0.101425594,20.4769032,5722491.69,0.999999825,1.74737649e-07,1.13724974e-11,39493.6493,4.11280149e-17,5.30559834e-16,313.765383,0.1674,0.0251846752,0.985357882,-72.3075676,292.386466,161.704626,-320.49134,-44.2026942,1.66904125,-0.636075466,0.777720438,1.06038478,0,False,0.993587774,0.03,434.54066,False,True,False,False,neither,False,False
LHS00710,LHS,,False,-83.5835689,4.86709318,39.6068852,-33.3011513,33.2921534,-91.547831,5.20845389,19.9676146,0.202444783,6.5184036,0.0521795107,8.78980115,0.0118741341,0.0117347936,0.988212387,5.28194725e-05,1609.72344,1.8836671e-23,4.87976095e-28,7.34356395,0.1674,0.0437367259,0.710992295,-100.282418,33.9875666,-33.1904541,-285.058108,150.788124,0.129837803,-2.09664124,1.41040223,1.09897319,0,False,0.893459648,0.03,401.708075,False,True,False,False,neither,False,False
LHS00718,LHS,,False,-92.4388757,-73.0257661,-54.0676662,96.4637326,58.7159379,-66.4876585,0.226531946,0.033164347,3.69991151,4.50031235,4.78350598,27.4542477,27398.3675,0.999963503,3.10353719e-05,5.46182102e-06,39491.7453,6.85406387e-20,3.25242926e-20,61.9158083,0.1674,0.580940933,0.885160169,-238.902608,-0.291524704,51.6287905,-389.76282,151.151736,0.78536689,0.0265036634,-1.21306188,1.04361634,0,False,0.989513156,0.03,434.332278,False,True,False,False,neither,False,False
LHS00736,LHS,,False,-20.8602149,-44.3221356,14.587815,93.6288919,17.9662259,-40.6324137,0.783261068,1.36931337,21.8729527,10.5821617,13.3083638,14.1345655,3900.84484,0.999743711,0.000167025046,8.92639763e-05,39478.315,2.75178645e-18,5.48915493e-20,11.4303621,0.1674,0.610894314,0.763208685,-164.489107,112.036848,54.5519701,-361.072734,84.5467791,0.125708069,0.0995502683,-1.44600087,1.06814592,0,False,0.964060597,0.03,347.190324,False,True,False,False,neither,False,False
LHS00739,LHS,,False,-53.9092888,-1.62207964,67.4349373,64.2592984,-58.8981139,-89.925802,0.851267028,0.142705509,0.127046182,0.992882811,0.611740803,3.94924929,151.588949,0.993446445,0.00615528747,0.000398267068,39190.0915,2.18945243e-17,2.39827336e-20,38.3190861,0.1674,0.166326797,0.966496984,-168.168587,155.852114,-31.3442261,-380.996529,56.9758277,0.599616557,-0.210330543,0.826104195,1.03579837,0,False,0.975459021,0.03,431.680751,False,True,False,False,neither,False,False
LHS00742,LHS,,False,-37.8486044,-63.4942656,68.1617386,63.9295485,97.8481671,-10.2713323,0.199149201,0.209406877,0.0769244591,0.0469951898,0.140890887,26.02312,43325.6722,0.99997692,5.49712777e-06,1.75833432e-05,39492.4959,3.10052484e-22,2.42934873e-22,3315.67173,0.1674,0.174035992,0.998358742,-151.778153,15.1665173,-16.010343,-301.012309,134.067639,2.74330596,0.476829496,0.413114117,1.01000822,0,False,0.999297489,0.03,504.126222,False,True,False,False,neither,False,False
LHS00743,LHS,,False,42.3015965,6.17882023,-23.761447,76.5900939,12.4675383,-81.8711524,1.30220201,23.2374766,8.7583714,0.120275331,0.0563761846,20.9812431,558.501018,0.998212693,0.00178728157,2.52816574e-08,39352.0079,1.66013506e-20,8.00761482e-23,1723.83218,0.1674,0.0388734322,0.996112859,-84.2884974,180.697347,156.063043,-385.272675,120.28683,2.24165465,-0.329080881,-0.827744995,1.00618619,0,False,0.998460076,0.03,560.855916,False,True,False,False,neither,False,False
LHS00776,LHS,,False,-81.6267004,10.2232864,15.1983384,16.9443947,26.6619978,51.620419,17.5472514,0.0976175019,0.0531433231,4.07969391,2.23647638,0.0421889847,0.555810675,0.357248272,0.642562269,0.000189458839,19456.594,4.39577659e-20,1.46254959e-24,0.0324114278,0.1674,0.482946675,0.841250136,-148.571095,42.5745908,-6.82503873,-192.135404,0.989718344,-1.98542851,-0.261063265,2.51876039,1.12672372,0,False,0.160045695,0.0240068543,39.0094591,True,True,False,True,neither,False,False
LHS00783,LHS,,False,-69.4047213,50.6880048,-39.9104634,-26.3887306,4.99489145,-76.6594603,0.254137255,0.0425670339,0.202202869,0.179858279,18.9460378,17.2887739,10.1601425,0.91039541,0.0896044356,1.54658927e-07,36374.4359,7.72074376e-18,1.1353418e-21,499.237919,0.1674,0.618331303,0.989350364,-93.0159906,76.4636761,60.5057422,-277.082158,107.602491,1.98283376,2.02258797,0.0992810199,1.43281606,0.0569038683,False,0.998247153,0.03,541.018654,False,True,False,False,neither,False,False
LHS00784,LHS,,False,-66.9447822,-68.0743711,69.4505353,64.7114093,-37.0961226,47.9545608,0.699293235,0.942177308,5.61495148,13.6445925,4.82922274,0.0382691459,21.4751877,0.95550649,0.000540771883,0.0439527385,37048.6569,3.93565112e-17,3.02136137e-20,0.0119350268,0.1674,0.50054881,0.677923397,-181.656192,121.014629,-46.3953176,-243.568277,-59.1025438,-2.5521118,-0.451083331,-0.904686681,1.15135454,0,False,0.0805437781,0.0120815667,4.82379026,True,True,False,False,neither,False,False
LHS00791,LHS,,False,56.5414024,31.6139769,52.1587123,58.596569,88.8120042,-12.8440822,0.428390446,0.411855091,0.812189614,1.17194645,6.21206889,29.3369866,40557.3095,0.999975344,2.45695716e-05,8.62884328e-08,39491.8445,1.83363951e-20,2.07865575e-19,147.450387,0.1674,0.608258867,0.959400986,-52.0551666,118.592687,94.38269,-298.25208,127.604226,1.39850774,0.724328496,-0.277817654,1.10170766,0,False,0.995152918,0.03,402.706855,False,True,False,False,neither,False,False
LHS00819,LHS,,False,-89.1728733,-37.9737386,-1.93002966,97.0333545,-17.24023,-94.4667694,9.58452664,0.734911325,0.245756568,12.1760572,1.00191701,18.5828971,3.01911431,0.751188963,0.248327364,0.000483673567,30810.3619,9.50963647e-19,4.43486707e-23,18.3552007,0.1674,0.297764387,0.740831028,-236.206228,78.9306456,2.75715634,-418.311552,103.174679,0.183606741,-1.08467493,1.59106554,1.01617094,0,False,0.961900948,0.03,439.160438,False,True,False,False,neither,False,False
LHS00823,LHS,,False,62.5279108,-39.8704733,66.0702292,70.7945442,62.2262554,-27.0006436,0.824792357,0.080425931,7.61608147,0.15610474,4.98664621,18.3660825,347197.439,0.99999712,2.47331549e-08,2.85546412e-06,39493.5593,5.76141808e-20,3.10467893e-19,810.570081,0.1674,0.585449825,0.994784985,-58.2666333,151.164944,86.4576816,-324.606616,115.175039,2.07060044,1.50439247,-0.965386953,1.02069224,0,False,0.998663066,0.03,467.879955,False,True,False,False,neither,False,False
LHS00828,LHS,,False,49.6733737,-69.0461074,-52.7984969,37.1771418,-42.1120275,-74.3737765,0.0372780805,20.0261735,0.0647253324,0.031531632,0.26532861,3.42529516,12511787.2,0.99999992,7.99242951e-08,3.31221729e-13,39493.6591,3.13650372e-18,9.38588193e-17,812.196933,0.1674,0.0971505112,0.998708479,-37.5037681,242.64869,192.471871,-338.362347,58.2098886,2.03595155,0.925037633,-0.239620747,1.04985442,0,False,0.99758797,0.03,523.976542,False,True,False,False,neither,False,False
LHS00831,LHS,,False,-65.1421341,-69.1009098,-37.3203867,92.995084,7.13078018,-53.3143303,0.0311813793,0.139354343,5.33991624,0.926437903,15.6302001,17.4990091,286457.84,0.999996509,3.00652444e-06,4.84378469e-07,39493.4597,6.6989195e-18,9.54335257e-18,173.643828,0.1674,0.612841956,0.973458919,-208.137218,78.5903746,62.1782527,-373.120843,86.3932501,1.27619714,1.22714822,-2.23363912,1.02411884,0,False,0.995823791,0.03,442.756816,False,True,False,False,neither,False,False
LHS00883,LHS,,False,-15.0701661,23.7972714,-74.7966913,97.3763351,-28.9519178,-49.1271159,10.7576569,22.087429,0.0730295244,1.36239879,2.77785168,13.5221132,0.230207375,0.187128918,0.812871082,5.2994464e-10,15666.6962,6.8487881e-19,1.85766044e-23,91.348951,0.1674,0.439527762,0.962404704,-162.446501,164.745041,149.726525,-373.314879,46.1233377,0.996740319,0.309404804,2.16821921,1.0007292,0,False,0.990513569,0.03,415.220153,False,True,False,False,neither,False,False
LHS00895,LHS,,False,-45.7658785,55.3617815,-33.1445811,-31.1325436,-80.5782973,-89.5658287,5.36700936,5.77638294,11.2032343,0.533237946,3.48942513,28.2660993,0.0151131342,0.0148881279,0.985111057,8.14645767e-07,1678.29165,3.36678165e-18,8.57974373e-23,288.998612,0.1674,0.398617697,0.968216828,-64.6333349,185.675708,77.3787026,-285.244714,34.9356709,1.72434483,0.815832838,-0.319611068,1.02233004,0,False,0.996043311,0.03,540.452691,False,True,False,False,neither,False,False
LHS00927,LHS,,False,64.2852588,22.8798301,33.9478864,50.8928889,93.8999636,-61.0402725,3.29848607,5.27291094,6.19685941,0.236263954,15.9496424,4.59174536,1453.76134,0.999312602,0.00068670155,6.96426251e-07,39436.806,3.92564454e-20,2.06983388e-20,145.638816,0.1674,0.633528331,0.991148114,-36.6076302,121.248584,120.337372,-338.74459,180.888376,1.28858033,1.82935348,-0.27385699,1.03375488,0,False,0.995779278,0.03,442.442815,False,True,False,False,neither,False,False
LHS00934,LHS,,False,-37.4135556,-2.64652176,20.7043063,77.607293,-3.16816244,-83.3347502,4.68758668,0.036046347,0.080497776,2.54249407,0.0754800508,26.14233,440.740325,0.997736227,0.00225267058,1.11028272e-05,39378.5153,6.39730113e-20,1.72068487e-22,103.117059,0.1674,0.0442846572,0.924220112,-165.020849,116.617896,31.8821381,-387.753472,106.114727,1.01208434,-1.52742776,1.76516543,1.04190622,0,False,0.985827991,0.03,475.564216,False,True,False,False,neither,False,False
LHS00941,LHS,,False,-62.9477501,73.9307213,46.5496887,50.0051169,-95.196395,-62.2432804,0.133773492,17.4908029,0.247685385,0.302646581,9.31680451,11.8092196,0.0130173223,0.0128500491,0.987149313,6.38008472e-07,916.961779,2.83320532e-17,7.22638934e-22,292.951839,0.1674,0.510636581,0.988629967,-162.952867,183.111934,-19.4974388,-339.059826,-7.00497509,1.59128543,1.48833121,-0.267530319,1.00042462,0,False,0.996547388,0.03,476.519058,False,True,False,False,neither,False,False
LHS00942,LHS,,False,-78.0037519,7.30763427,-64.9550272,-61.5279581,48.2582106,-97.6853411,16.1627087,10.1026233,4.55687254,1.79729313,7.93723611,3.78260015,0.00961491828,0.00952335203,0.990475988,6.59501462e-07,1392.8465,1.09463685e-21,2.88616934e-26,10.0508371,0.1674,0.602053049,0.88295634,-66.4757938,24.6013264,76.9512753,-262.968811,171.891691,0.323171521,0.645050385,0.549847265,1.13130262,0,False,0.959036423,0.03,416.900126,False,True,False,False,neither,False,False
LHS00956,LHS,,False,96.5261276,73.1737593,-54.0491527,-9.51551304,60.508629,-15.4617419,28.7756495,0.0537953361,13.5738823,0.0417787995,6.89515594,18.3480476,4112.50845,0.999756899,0.000243100127,1.35527469e-09,39475.2225,8.82961455e-20,6.71762478e-21,1752.48463,0.1674,0.601114101,0.997743375,56.0416407,186.880788,240.57528,-232.757657,101.91851,2.6426339,2.21758814,0.326321056,1.18194947,0,False,0.999310583,0.03,517.520943,False,True,False,False,neither,False,False
LHS00978,LHS,,False,-45.8757608,-22.0396041,51.7891145,81.1507399,-70.6240256,9.35932536,5.06072194,7.25503941,0.334123244,14.2540459,0.107629042,0.065415391,4.67872969,0.823904279,0.175250893,0.000844827642,32557.7146,4.20475401e-18,2.19392003e-22,0.0270885464,0.1674,0.0332866672,0.689608625,-177.026501,175.611554,-7.66487522,-298.602843,-54.0352114,-2.33825821,-2.12200868,1.18030579,1.04093718,0,False,0.0832552329,0.0124882849,46.5667731,True,True,False,True,neither,False,False
LHS00994,LHS,,False,-65.3769051,21.9870379,-14.4202648,83.7571254,68.7283927,-68.7485712,0.408132391,2.94091358,0.0430519079,7.67373749,0.0307047903,4.39935371,1.11804492,0.527866483,0.472133359,1.58207366e-07,24696.4924,8.1961561e-23,7.0017805e-27,5.46819531,0.1674,0.0367873648,0.807372044,-199.13403,16.7579911,39.0433597,-379.317125,163.425103,-0.241618058,-2.3978008,0.976808661,1.0145351,0,False,0.865647466,0.03,343.994236,False,True,False,False,neither,False,False
LHS01002,LHS,,False,91.8345207,20.4185706,64.2912238,94.1588438,-78.585694,-99.8895077,0.121559995,0.57330285,0.0570334549,0.0764214344,0.0305816682,26.0329651,3598417.03,0.999999722,2.77607226e-07,2.92671182e-10,39493.6421,4.24123271e-18,3.94719235e-17,4159.49694,0.1674,0.00909460236,0.997771432,-52.3243231,321.283504,117.543297,-420.85978,47.2519532,2.53230845,-0.397754013,0.328660994,1.00613177,0,False,0.999046215,0.03,616.278967,False,True,False,False,neither,False,False
LHS01010,LHS,,False,-51.5521191,30.7047427,45.2751528,6.80120211,-91.5135683,-64.4306401,0.746984843,7.77452337,2.2157499,17.8909916,1.33931929,0.0580395993,0.34134146,0.254477678,0.745282746,0.000239575994,16325.3523,4.68080655e-17,1.33516073e-21,0.0190848607,0.1674,0.229976884,0.53219933,-108.353321,190.824738,-6.82727189,-298.043271,-1.13478863,-2.48891001,-1.12575029,-0.472208949,1.36366587,0.0353799759,False,0.0885486235,0.0132822935,60.9787731,True,True,False,True,neither,False,False
LHS01013,LHS,,False,-20.7035098,-37.3801401,4.80453175,65.9241657,41.6349012,-81.0711964,2.35620171,0.12819507,4.9236441,0.411934698,18.0156684,3.08251867,9317.9711,0.999892692,7.90340232e-05,2.82739606e-05,39487.138,7.72202001e-19,5.8306515e-20,69.0733922,0.1674,0.626260225,0.985959777,-136.627675,88.5248779,64.4919585,-373.806791,148.654237,0.87407734,1.640822,-0.320074186,1.03123073,0,False,0.991906058,0.03,433.641989,False,True,False,False,neither,False,False
LHS01017,LHS,,False,-15.5435182,23.0800531,-71.8820639,64.6704038,85.0795592,-89.639151,0.0484534334,25.7715359,0.186913987,0.274322192,0.0773767249,9.99906339,44.6287133,0.978083975,0.0219160245,4.13721143e-11,38443.4101,2.47711388e-22,1.31086484e-24,351.413409,0.1674,0.0978967722,0.990536424,-130.213922,50.2402115,146.338546,-381.120983,200.66685,1.56169838,-0.549650598,-0.586317245,1.01259339,0,False,0.995302417,0.03,516.04485,False,True,False,False,neither,False,False
LHS01021,LHS,,False,-95.9605067,-61.6918935,50.0372459,-28.5000597,15.0590578,-45.9765301,0.584847247,5.94788333,0.343236454,0.0436767916,2.24981091,9.9596786,20.1436592,0.952704497,0.0426270539,0.00466844925,37191.3509,4.64394267e-19,7.11389346e-23,974.513766,0.1674,0.469321314,0.997359971,-117.460447,39.8437244,-55.9977526,-244.287899,86.9837275,2.35799459,1.71189529,0.231449043,1.20687652,0,False,0.998607088,0.03,534.039578,False,True,False,False,neither,False,False
LHS01036,LHS,,False,38.0925712,-56.3720273,17.2757012,98.9402841,-71.7221671,60.1303715,10.8658112,0.37504293,3.19500891,8.3846807,0.230661397,0.119066664,190920.95,0.999994762,2.78681414e-06,2.45092829e-06,39493.2348,2.0119834e-17,1.2440087e-17,0.0688943579,0.1674,0.0667441965,0.807631871,-110.847713,260.678027,110.81687,-265.621341,-105.904399,-1.84769634,-1.56051161,0.531590079,1.07396585,0,False,0.17662019,0.0264930284,71.7913204,True,True,False,True,neither,False,False
LHS01043,LHS,,False,-34.5994631,48.8289763,-67.9604745,36.363004,-88.9336957,-34.8756442,0.0827379616,19.1852943,0.15701098,15.1663461,0.980280408,0.0534190845,1.14219636,0.533189386,0.466810614,1.8741714e-10,24894.2041,7.71295337e-17,2.76967026e-21,0.0207220184,0.1674,0.189340986,0.615374048,-120.962467,205.197521,123.361011,-298.050077,-28.109912,-2.45318452,-1.18953064,-0.278225208,1.18672557,0,False,0.0904066031,0.0135609905,47.6126414,True,True,False,True,neither,False,False
LHS01052,LHS,,False,76.0911374,2.71696482,-36.8933695,65.3454034,-86.380295,-85.3382423,2.36944707,22.2037911,6.51413688,3.21817873,3.57501144,6.0299323,5542.25776,0.999819601,0.000180398384,9.48338438e-10,39474.833,8.37626295e-16,1.20185078e-17,17.6790735,0.1674,0.393613281,0.899577787,-39.254266,313.334721,202.984507,-377.495074,24.9060869,0.272702275,0.0456672756,-0.439209869,1.11442071,0,False,0.964024978,0.03,407.813942,False,True,False,False,neither,False,False
LHS01057,LHS,,False,-27.2914696,46.0408141,-19.358831,24.4778505,-69.0547648,82.8128412,0.0366879978,12.2522173,0.46971374,6.99193763,1.51326081,0.0521174988,8.72770437,0.897200823,0.102799167,9.83153632e-09,35598.3869,8.01682078e-17,7.76004937e-21,0.0202965006,0.1674,0.282787268,0.763797814,-101.76932,192.626584,82.0673614,-168.476438,-125.919466,-2.12761398,-0.664683761,-1.10730925,1.44163091,0.0596476041,False,0.0969965311,0.0145494797,24.3739772,True,True,False,False,neither,False,False
LHS01061,LHS,,False,2.70766762,66.3791392,36.1679648,71.5107992,96.2390791,-39.0311369,0.211726273,0.253428962,11.8392386,16.8198271,0.760247064,29.9705403,152.76804,0.993496698,0.00649215289,1.11490909e-05,39209.6991,1.72635592e-21,2.69883445e-23,13.2427284,0.1674,0.428877569,0.640021331,-118.803132,57.3318774,56.5397028,-337.353365,161.218356,0.250873046,-1.34486677,-1.74754902,1.16371783,0,False,0.956572618,0.03,358.081033,False,True,False,False,neither,False,False
LHS01081,LHS,,False,54.8202061,-26.3930897,14.5944026,49.6538413,42.5257012,-68.5044369,0.16922005,0.0651055278,1.04688155,0.728470145,0.133275899,7.49382566,42397617,0.999999976,2.07502111e-08,2.83601962e-09,39493.6685,5.39184688e-21,4.79936137e-18,79.9950216,0.1674,0.109060984,0.973008464,-44.8336351,163.157794,130.225804,-344.969707,136.978278,1.01229183,-0.737660138,-0.791445724,1.25556556,0.00173235233,False,0.985098298,0.03,436.993116,False,True,False,False,neither,False,False
