growth_mode,G0_nm,T1_C,rho_switch,rho0,first_step_attained,rho1,G1_nm,first_connected_coverage,first_fine_fraction,first_isolation,first_growth_mobility_factor,first_step_budget_h,second_step_budget_h,T2_C,rho2,G2_nm,density_gain,growth_fraction,second_initial_rho_dot,second_initial_dGdt_nm_s,second_final_rho_dot,second_final_dGdt_nm_s,median_E_G,initial_growth_mobility_factor,final_growth_mobility_factor,initial_junction_time_ratio,initial_pinning_time_ratio,final_pinning_time_ratio,initial_pore_junction_occupancy,final_pore_junction_occupancy,initial_pore_line_density_m2,initial_connected_pinning_coverage,initial_migration_drive_ratio,final_connected_coverage,final_mean_radius_nm,final_fine_fraction,final_isolation
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1075.0,0.7515361249978944,77.18636691654454,0.0015021955772670514,0.001275869443610315,4.144458222839423e-09,8.175489730340776e-08,4.382361289989989e-09,6.199845490177672e-07,1.3514662582390065,0.009299114197902095,0.04398921751978352,584.5812006005378,106.5371243667061,21.732843555361363,0.850397751892348,0.4869222052541111,319689602313217.6,0.29804387386954295,0.07984721520412516,0.19011110866141925,68.80963031874167,0.18783802852751688,0.0002617149025643534
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1100.0,0.7552502996335162,77.39346381155208,0.005216370212888899,0.0039623687814007305,1.5304979239333805e-08,3.191097100793496e-07,1.444652760196756e-08,1.7246868174103575e-06,1.4439245786189179,0.010747120810165808,0.041886166231498816,488.9349876854868,92.04817705725333,22.874230801480945,0.850397751892348,0.5322911982015264,319689602313217.6,0.29804387386954295,0.11414246091477663,0.19960275387784518,64.64194266798295,0.21598313206535175,0.000321674064802067
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1125.0,0.7655740299763014,77.93422377533373,0.015540100555674119,0.010977207340665951,5.0367348490484694e-08,1.124681832236985e-06,3.9736977573887635e-08,4.240542789341937e-06,1.4926678340780828,0.012353829997814522,0.038496633942277314,411.5591471631219,79.94655666921975,24.976297083517007,0.850397751892348,0.5890351172095174,319689602313217.6,0.29804387386954295,0.1610960703070924,0.2085989234772497,59.61926533480552,0.2602251494742974,0.0005706809337031977
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1150.0,0.7880364437491786,79.33278560562218,0.038002514328551285,0.02911961083151545,1.4219671679975592e-07,3.454904884946561e-06,8.778019059905678e-08,1.0412923963924047e-05,1.3354099644793576,0.014128154254165727,0.035597540581391834,348.53150116061585,69.78065414703036,27.091828358578724,0.850397751892348,0.6514776489034122,319689602313217.6,0.29804387386954295,0.22462877572221318,0.21046865816695545,54.15395489273913,0.3292187541298366,0.0019849045600389527
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1175.0,0.8206190167821075,83.20682157575484,0.07058508736148017,0.07937432405625416,3.359927042460621e-07,9.049242118248764e-06,1.1946638072229238e-07,2.7457160926950586e-05,0.8868404174984639,0.01607869286475996,0.03973742617302223,296.854962345419,61.19411045481955,24.165193025986692,0.850397751892348,0.6950257927013289,319689602313217.6,0.29804387386954295,0.3096426941157791,0.18990721066794594,50.6136042120071,0.3984174739158664,0.012008556223652867
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1200.0,0.8455212002837449,92.76112058147994,0.09548727086311759,0.20331446304770456,6.708521811794411e-07,2.0452790773976706e-05,1.0087090609992249e-07,6.702954459395695e-05,0.40516642463192887,0.018213662140157905,0.05790529340446099,254.22144984432956,53.903840441575824,16.269578327064664,0.850397751892348,0.7287320651567453,319689602313217.6,0.29804387386954295,0.4222066616395753,0.15731359443778326,50.70166480350023,0.4089604759134322,0.04623853843647268
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1225.0,0.863072574620918,113.71515465135853,0.11303864520029072,0.47513407990249895,1.1750452797847288e-06,4.148303567728767e-05,8.69098140341735e-08,0.000147256137602795,0.16880517037720766,0.020540828144861543,0.09016167176416116,218.84027146351912,47.68352886980159,10.091187424027948,0.850397751892348,0.8116178956440675,319689602313217.6,0.29804387386954295,0.5697639591365036,0.13396140764429185,51.98278482638624,0.3928181718920826,0.11389851723529948
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1250.0,0.8775224369729648,155.0810975859288,0.12748850755233754,1.011740764888066,1.8809189355429738e-06,7.870854252356042e-05,7.828635152701524e-08,0.00029378825229381725,0.08213578416665193,0.023067442626219698,0.15007538817551572,189.31229612554094,42.3511428294763,5.663317764205834,0.850397751892348,0.9271287862294346,319689602313217.6,0.29804387386954295,0.7613630881649551,0.11938293655548916,53.567526235810824,0.3704761043055948,0.22291598826354286
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1275.0,0.8901700642356546,231.41230517937052,0.1401361348150273,2.001923348963311,2.834691214996273e-06,0.00014385267724722174,7.23799873864421e-08,0.0005531391221652795,0.04890197235602586,0.025800182812965894,0.2757348586671428,164.53694215658012,37.75941528202853,2.626672394030397,0.850397751892348,0.9925800227386912,319689602313217.6,0.29804387386954295,1.0079120097024576,0.11033077134071977,55.25407094851632,0.3473828176817928,0.3667679595069059
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1300.0,0.9012331314998542,359.77783269977215,0.15119920207922688,3.6671047833161716,4.095334509842419e-06,0.0002574293435958218,6.414013566661751e-08,0.0009037676833938103,0.034405651125257536,0.028745095710982438,0.4886907568203403,143.64288435401073,33.7885430632933,1.0462838431945927,0.850397751892348,0.9999537529015471,319689602313217.6,0.29804387386954295,1.322455994129717,0.10320480639970503,56.961826418575484,0.3253156806797166,0.517120131154621
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,900.0,0.8000695928367223,82.61641184929691,2.7335221641777707e-08,1.8154528378044854e-08,7.774459324293736e-14,2.7228328428613805e-12,8.113861845996853e-14,6.582445831293147e-12,1.5582216190284093,0.004323356881396656,0.009519409945005091,2200.087222754275,230.30174709910858,104.0485277740043,0.794123257803409,0.6103942370979518,231555824959354.78,0.23941568985313952,0.0045796390720264,0.19168505452994952,57.5869208925321,0.28781528947427315,0.0038658926304509854
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,925.0,0.800069723512404,82.61641984532248,1.5801090336164947e-07,1.1493948356310164e-07,4.474327099368028e-13,1.616029905134721e-11,4.708234013263365e-13,4.357050698441973e-11,1.4338874430807018,0.005236420425174048,0.01209950982930882,1738.791947120206,189.97015113463928,81.6479761665787,0.794123257803409,0.5987259012885029,231555824959354.78,0.23941568985313952,0.0073318877824484876,0.18907299060982724,58.35887974927041,0.27880516108655473,0.0038659205875067083
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,950.0,0.8000704244973809,82.61646663167176,8.589958802041053e-07,6.812476670720729e-07,2.4224999732721928e-12,9.055563305491663e-11,2.5671926072393195e-12,2.675206306062583e-10,1.3241040584101804,0.006291693033406442,0.015035600160259415,1387.4992712501064,157.93973127588856,65.50881836051343,0.794123257803409,0.5904422518112412,231555824959354.78,0.23941568985313952,0.011514511616107729,0.18723308126534238,58.91645887086,0.27256682979721836,0.0038660705612817738
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,975.0,0.8000739630323815,82.61672152030887,4.397530880884126e-06,3.76645357274856e-06,1.2367563064138369e-11,4.806191825073781e-10,1.3157420549610655e-11,1.5127171263707475e-09,1.2314783869314283,0.007502731171102791,0.018212032835545802,1117.234434091887,132.28479685525167,53.908752308431175,0.794123257803409,0.5863501816008612,231555824959354.78,0.23941568985313952,0.017759160185075475,0.186325880885744,59.194772085978165,0.2695343285389212,0.003866827709419159
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1000.0,0.800090734568944,82.61800391465705,2.116906744331626e-05,1.9288725028946377e-05,5.95506844691093e-11,2.4192215630895384e-09,6.318883871395082e-11,7.787369838534488e-09,1.158189314619583,0.008883274105786118,0.02141522452598516,907.3001154031808,111.57110701432147,45.695751370087365,0.794123257803409,0.587526626951723,231555824959354.78,0.23941568985313952,0.02692831118533714,0.18657242493504053,59.113287913319546,0.2704182616649724,0.0038704183617054772
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1025.0,0.8001648361585708,82.62388204789531,9.52706570701567e-05,9.043843019518335e-05,2.694956821726113e-10,1.1523780623930695e-08,2.8213803595491307e-10,3.587016293457971e-08,1.10634465128983,0.01044712653635779,0.024306085736172958,742.7441526831421,94.72010030890586,40.14195970730794,0.794123257803409,0.5955331790124458,231555824959354.78,0.23941568985313952,0.04018209412998167,0.18828711732063075,58.56636547723543,0.27646698551840415,0.003886322717502045
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1050.0,0.8004657980096631,82.64798754615168,0.0003962325081624529,0.00038221458162101423,1.1346946627634177e-09,5.150408389641393e-08,1.1567078882378259e-09,1.4480314675359304e-07,1.077208931491684,0.012208035953050164,0.026431099961395404,612.6490862823304,80.91325810685798,36.83421807872448,0.794123257803409,0.6125197787774119,231555824959354.78,0.23941568985313952,0.059059187697494436,0.19184210484987163,57.42231058659506,0.28983886904545036,0.003951589775273903
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1075.0,0.8015651107594175,82.7351565796182,0.0014955452579168416,0.0014373201362902672,4.353880706384499e-09,2.1193654575011763e-07,4.2901717049507165e-09,5.065257864358735e-07,1.0659186037335657,0.014179566189368335,0.02737626195222592,508.96263722812694,69.52401932788239,35.52799647172764,0.794123257803409,0.6406744509724726,231555824959354.78,0.23941568985313952,0.08557349019009491,0.19733491209798334,55.55800612980447,0.31397106174366396,0.00419940176046899
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1100.0,0.8050503244919446,83.01488737537095,0.004980758990443923,0.004823218828445852,1.4731326843016498e-08,7.784703629497798e-07,1.4054117358910805e-08,1.5713598673973191e-06,1.0450982370582182,0.016374968704228506,0.027268790649512906,425.6887503564346,60.06881900432396,35.6719600019322,0.794123257803409,0.6792854355899521,231555824959354.78,0.23941568985313952,0.12232823316872929,0.20325890572941932,53.01051956168425,0.3526895257478061,0.005091987928615581
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1125.0,0.8138142640512882,83.83374239938658,0.013744698549787548,0.01473474875999575,4.238744829003813e-08,2.466604598088069e-06,3.670688341770072e-08,4.592255863096791e-06,0.9418755643592016,0.018807053196939837,0.0280048014761271,358.32186991356457,52.17154099201004,34.7081624325192,0.794123257803409,0.7156163262157746,231555824959354.78,0.23941568985313952,0.17264913944518637,0.20291111151663424,50.4878151841735,0.4003951460408251,0.008259508074259255
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1150.0,0.8280372598455958,85.9776590290904,0.027967694344095184,0.04068500029762489,1.0196915783844078e-07,6.640992456250307e-06,6.00555467677438e-08,1.2531026352528133e-05,0.6928420912935533,0.021488059206270022,0.03386055132720996,303.44717176254306,45.53747415719187,28.532891840317177,0.794123257803409,0.7277849061661799,231555824959354.78,0.23941568985313952,0.2407381182491729,0.1871274490482196,49.509616237006924,0.4264958280565837,0.01802280811570919
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1175.0,0.8426809525335072,90.96353796253683,0.04261138703200651,0.10103474089223703,2.08684067455584e-07,1.5485263592166078e-05,6.750253700618619e-08,3.135958055425486e-05,0.40387514831374927,0.024429530374283838,0.04714336654122307,258.4552571214548,39.934065644285454,20.211892008721538,0.794123257803409,0.7326680936829957,231555824959354.78,0.23941568985313952,0.33184884381518487,0.1634686082948234,50.04806847315427,0.42228394738015085,0.03975734073665204
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1200.0,0.856015176014072,101.93595817913308,0.0559456105125713,0.23384637202202377,3.777842935435809e-07,3.255414210228716e-05,6.868970068684266e-08,7.26328785385326e-05,0.20901018578644165,0.027642193062595553,0.06865094624939587,221.33660716390978,35.176579685103384,13.566441609809567,0.794123257803409,0.7674059486478895,231555824959354.78,0.23941568985313952,0.4524853813078298,0.14249804526242038,51.15022166703554,0.4061738174219839,0.07990773234651971
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1225.0,0.8685961242960312,124.51312637187328,0.06852655879453051,0.5071234134384646,6.281870411716061e-07,6.409994868319863e-05,6.886248891923674e-08,0.00015297960743892777,0.11010146351077968,0.03113584098999797,0.10328269145063414,190.53216487524767,31.11732743371982,8.682164416464383,0.794123257803409,0.8488761241674523,231555824959354.78,0.23941568985313952,0.6106248094337835,0.12684734798124614,52.4726471071185,0.3864852488934627,0.1487220249387569
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1250.0,0.880618541044873,167.65942602599054,0.08054897554337237,1.0293719530642529,9.847663323293437e-07,0.00012129461125451348,6.805619875771919e-08,0.0003001369900908496,0.06484147544067714,0.03491922751347036,0.16792228777995882,164.82378392733895,27.63751781491278,4.9551356357791825,0.794123257803409,0.9473064394650812,231555824959354.78,0.23941568985313952,0.8159645466610859,0.11608600167137532,53.93743119782719,0.36544738006253,0.2541219737598485
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1275.0,0.8919839699565298,245.93839051312585,0.09191440445502919,1.9768709324564349,1.4781692657359269e-06,0.00022378024887623112,6.627924968368158e-08,0.0005572354912806624,0.043400139804811416,0.03899996709739781,0.2997642877656457,143.25324850582913,24.64104727326098,2.3359544175648947,0.794123257803409,0.9954519749117072,231555824959354.78,0.23941568985313952,1.0801948227531437,0.10864709728561026,55.51513728628227,0.3439405028093571,0.3904704817716129
pore_junction_pinning,75.0,1300.0,0.8,0.7,True,0.8000695655015007,82.61641034943494,0.23941568985313952,0.4825758218106041,0.0038658867823163053,0.04338444740745205,96.0,96.0,1300.0,0.9022730276021815,374.8222835420199,0.10220346210068088,3.536898685826084,2.1437324147658977e-06,0.0004054434556704543,6.01261480463796e-08,0.0008933949744645214,0.03257517523146973,0.04338444740745205,0.5100010900662446,125.06194377234117,22.049734634357293,0.9607801227838728,0.794123257803409,0.999976267333731,231555824959354.78,0.23941568985313952,1.417296454875548,0.10215060282236664,57.13478536287269,0.32316059129255736,0.5315279423379343
