candidate_id,exact_reconfirmed,tier,rejection_reason,median_reduction,span20,lower_bracketed,upper_bracketed
71680,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
182396,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
47322,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
81999,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
191254,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
157761,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
159951,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
38932,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
229954,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
28316,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
39935,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
40170,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
13963,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
5782,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
94979,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
85979,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
54385,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
11996,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
238412,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
32543,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
20324,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
26071,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
231256,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
1651,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
152681,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
84355,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
245043,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
223159,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
205961,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
238352,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
147746,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
48147,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
144239,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
83556,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
102052,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
20210,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
34057,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
232172,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
247313,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
242243,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
42866,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
169796,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
132607,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
225387,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
231828,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
203754,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
17434,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
174755,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
184027,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
194589,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
122893,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
249967,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
206503,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
202659,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
13209,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
2157,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
185257,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
41843,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
78114,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
48315,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
214246,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
234840,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
100398,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
72027,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
224208,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
128276,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
238894,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
126939,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
184592,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
129949,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
27543,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
232893,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
65871,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
48430,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
249028,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
166275,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
198836,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
234425,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
79900,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
198021,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
242267,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
112964,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
15877,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
202159,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
228376,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
167747,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
208711,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
51603,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
50344,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
228440,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
41444,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
215714,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
17714,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
35683,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
201309,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
110540,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
111790,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
148571,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
203888,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
