design,model_style,G0_nm,rho0,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,eligible_second_step_target,rho1,G1_nm,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,optimum_T2_C,minimum_required_growth_tolerance
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.98,0.15,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.98,0.2,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.88,0.025,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1175.0,1180.0,1175.0,1180.0,5.0,1175.0,0.009682650488303335
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.88,0.05,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1175.0,1210.0,1175.0,1210.0,35.0,1175.0,0.009682650488303335
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.88,0.075,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1175.0,1225.0,1175.0,1225.0,50.0,1175.0,0.009682650488303335
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.88,0.1,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1175.0,1275.0,1175.0,1275.0,100.0,1175.0,0.009682650488303335
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.88,0.15,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1175.0,1325.0,1175.0,1325.0,150.0,1175.0,0.009682650488303335
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.88,0.2,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1175.0,1350.0,1175.0,1350.0,175.0,1175.0,0.009682650488303335
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.9,0.025,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1190.0,1180.0,nan,nan,nan,nan,0.0256564779979262
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.9,0.05,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1190.0,1210.0,1190.0,1210.0,20.0,1190.0,0.0256564779979262
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.9,0.075,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1190.0,1225.0,1190.0,1225.0,35.0,1190.0,0.0256564779979262
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.9,0.1,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1190.0,1275.0,1190.0,1275.0,85.0,1190.0,0.0256564779979262
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.9,0.15,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1190.0,1325.0,1190.0,1325.0,135.0,1190.0,0.0256564779979262
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.9,0.2,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1190.0,1350.0,1190.0,1350.0,160.0,1190.0,0.0256564779979262
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.92,0.025,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1265.0,1180.0,nan,nan,nan,nan,0.0885014499656512
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.92,0.05,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1265.0,1210.0,nan,nan,nan,nan,0.0885014499656512
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.92,0.075,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1265.0,1225.0,nan,nan,nan,nan,0.0885014499656512
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.92,0.1,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1265.0,1275.0,1265.0,1275.0,10.0,1265.0,0.0885014499656512
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.92,0.15,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1265.0,1325.0,1265.0,1325.0,60.0,1265.0,0.0885014499656512
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.92,0.2,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,1265.0,1350.0,1265.0,1350.0,85.0,1265.0,0.0885014499656512
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.94,0.025,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1180.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.94,0.05,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1210.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.94,0.075,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.94,0.1,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.94,0.15,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.94,0.2,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.95,0.025,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1180.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.95,0.05,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1210.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.95,0.075,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.95,0.1,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.95,0.15,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.95,0.2,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.96,0.025,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1180.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.96,0.05,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1210.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.96,0.075,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.96,0.1,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.96,0.15,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.96,0.2,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.98,0.025,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1180.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.98,0.05,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1210.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.98,0.075,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.98,0.1,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.98,0.15,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.75,0.98,0.2,True,True,0.7500489563403866,5000.056210206327,0.9932941177060373,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.88,0.025,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1150.0,1165.0,1150.0,1165.0,15.0,1150.0,0.013435243315421177
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.88,0.05,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1150.0,1200.0,1150.0,1200.0,50.0,1150.0,0.013435243315421177
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.88,0.075,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1150.0,1225.0,1150.0,1225.0,75.0,1150.0,0.013435243315421177
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.88,0.1,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1150.0,1275.0,1150.0,1275.0,125.0,1150.0,0.013435243315421177
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.88,0.15,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1150.0,1325.0,1150.0,1325.0,175.0,1150.0,0.013435243315421177
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.88,0.2,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1150.0,1350.0,1150.0,1350.0,200.0,1150.0,0.013435243315421177
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.9,0.025,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1165.0,1165.0,1165.0,1165.0,0.0,1165.0,0.0217155676093561
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.9,0.05,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1165.0,1200.0,1165.0,1200.0,35.0,1165.0,0.0217155676093561
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.9,0.075,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1165.0,1225.0,1165.0,1225.0,60.0,1165.0,0.0217155676093561
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.9,0.1,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1165.0,1275.0,1165.0,1275.0,110.0,1165.0,0.0217155676093561
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.9,0.15,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1165.0,1325.0,1165.0,1325.0,160.0,1165.0,0.0217155676093561
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.9,0.2,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1165.0,1350.0,1165.0,1350.0,185.0,1165.0,0.0217155676093561
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.92,0.025,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1265.0,1165.0,nan,nan,nan,nan,0.08989162389398082
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.92,0.05,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1265.0,1200.0,nan,nan,nan,nan,0.08989162389398082
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.92,0.075,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1265.0,1225.0,nan,nan,nan,nan,0.08989162389398082
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.92,0.1,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1265.0,1275.0,1265.0,1275.0,10.0,1265.0,0.08989162389398082
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.92,0.15,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1265.0,1325.0,1265.0,1325.0,60.0,1265.0,0.08989162389398082
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.92,0.2,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,1265.0,1350.0,1265.0,1350.0,85.0,1265.0,0.08989162389398082
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.94,0.025,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1165.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.94,0.05,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.94,0.075,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.94,0.1,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.94,0.15,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.94,0.2,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.95,0.025,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1165.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.95,0.05,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.95,0.075,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.95,0.1,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.95,0.15,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.95,0.2,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.96,0.025,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1165.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.96,0.05,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.96,0.075,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.96,0.1,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.96,0.15,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.96,0.2,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.98,0.025,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1165.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.98,0.05,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.98,0.075,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.98,0.1,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.98,0.15,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.825,0.98,0.2,True,True,0.8250494004105379,5001.860093807126,0.8805887055988717,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.88,0.025,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1075.0,1160.0,1075.0,1160.0,85.0,1075.0,0.0013925451041255927
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.88,0.05,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1075.0,1200.0,1075.0,1200.0,125.0,1075.0,0.0013925451041255927
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.88,0.075,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1075.0,1225.0,1075.0,1225.0,150.0,1075.0,0.0013925451041255927
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.88,0.1,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1075.0,1275.0,1075.0,1275.0,200.0,1075.0,0.0013925451041255927
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.88,0.15,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1075.0,1325.0,1075.0,1325.0,250.0,1075.0,0.0013925451041255927
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.88,0.2,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1075.0,1350.0,1075.0,1350.0,275.0,1075.0,0.0013925451041255927
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.9,0.025,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1150.0,1160.0,1150.0,1160.0,10.0,1150.0,0.01817917980556143
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.9,0.05,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1150.0,1200.0,1150.0,1200.0,50.0,1150.0,0.01817917980556143
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.9,0.075,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1150.0,1225.0,1150.0,1225.0,75.0,1150.0,0.01817917980556143
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.9,0.1,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1150.0,1275.0,1150.0,1275.0,125.0,1150.0,0.01817917980556143
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.9,0.15,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1150.0,1325.0,1150.0,1325.0,175.0,1150.0,0.01817917980556143
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.9,0.2,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1150.0,1350.0,1150.0,1350.0,200.0,1150.0,0.01817917980556143
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.92,0.025,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1265.0,1160.0,nan,nan,nan,nan,0.08753062562109903
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.92,0.05,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1265.0,1200.0,nan,nan,nan,nan,0.08753062562109903
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.92,0.075,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1265.0,1225.0,nan,nan,nan,nan,0.08753062562109903
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.92,0.1,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1265.0,1275.0,1265.0,1275.0,10.0,1265.0,0.08753062562109903
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.92,0.15,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1265.0,1325.0,1265.0,1325.0,60.0,1265.0,0.08753062562109903
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.92,0.2,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,1265.0,1350.0,1265.0,1350.0,85.0,1265.0,0.08753062562109903
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.94,0.025,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1160.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.94,0.05,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.94,0.075,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.94,0.1,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.94,0.15,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.94,0.2,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.95,0.025,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1160.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.95,0.05,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.95,0.075,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.95,0.1,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.95,0.15,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.95,0.2,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.96,0.025,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1160.0,nan,nan,nan,nan,nan
upper_size_extension,density,5000.0,0.7,1200.0,0.875,0.96,0.05,True,True,0.8750394268355286,5022.155566099434,0.4995511859437779,nan,1200.0,nan,nan,nan,nan,nan
