model_style,G0_nm,T1_heating_rate_C_min,rho_switch,T2_C,first_step_attained,classification_5pct,growth_fraction,rho1,G1_nm,first_time_h,first_mean_radius_nm,first_large_fraction,first_fine_fraction,first_f_pore,first_connected_coverage,first_isolation,first_activity,first_E_G,rho2,G2_nm,second_time_h,second_initial_rho_dot,second_final_rho_dot,second_initial_dGdt_nm_s,second_final_dGdt_nm_s,second_median_E_G,second_mean_radius_nm,second_large_fraction,second_fine_fraction,second_f_pore,second_connected_coverage,second_isolation,second_activity
connectivity,800.0,0.2,0.85,1175.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.031525011874745996,0.8507287992747005,802.6585111021167,105.53170512222403,60.99229316621844,0.1099309117607195,0.24757466292880162,0.7814670153422761,0.5667890359865349,0.0608085507008303,0.8256889754620659,8.301665618970105,0.8995958545725354,827.9623301959768,95.95,2.987658426543815e-07,4.985293562648622e-08,2.8453147845715874e-05,9.359521005300446e-05,1.2868952329642653,67.38056642586746,0.15640194711341265,0.19966506116596716,0.6130668187043835,0.16683489154936743,0.4943871048567818,0.5951246152542443
connectivity,800.0,0.2,0.85,1200.0,True,GRAIN_GROWTH_FAILURE,0.06407177208793553,0.8507287992747005,802.6585111021167,105.53170512222403,60.99229316621844,0.1099309117607195,0.24757466292880162,0.7814670153422761,0.5667890359865349,0.0608085507008303,0.8256889754620659,8.301665618970105,0.908498892022336,854.0862642898932,95.95,6.782654538512005e-07,3.061085324944482e-08,6.47178951465454e-05,0.0001375293284103008,0.4491018418220538,68.06782854508992,0.16253938673853088,0.19571956999106654,0.5867989452332003,0.12177096028729788,0.6158950298452317,0.6344350630051017
connectivity,800.0,0.2,0.85,1225.0,True,GRAIN_GROWTH_FAILURE,0.1019295384635527,0.8507287992747005,802.6585111021167,105.53170512222403,60.99229316621844,0.1099309117607195,0.24757466292880162,0.7814670153422761,0.5667890359865349,0.0608085507008303,0.8256889754620659,8.301665618970105,0.9132628687097375,884.4731226825978,95.95,1.3229014368456294e-06,2.2782331665958027e-08,0.0001265406573956119,0.0001897472963610911,0.22091872293091852,68.6901370660162,0.1679271573165912,0.19204999927848163,0.5766476350859308,0.10259621562395588,0.6763014089087374,0.6763062118760158
connectivity,800.0,0.2,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,0.14856696274488587,0.8507287992747005,802.6585111021167,105.53170512222403,60.99229316621844,0.1099309117607195,0.24757466292880162,0.7814670153422761,0.5667890359865349,0.0608085507008303,0.8256889754620659,8.301665618970105,0.9164284911817171,921.9070482178904,95.95,2.2917662420122743e-06,1.938932753243571e-08,0.00021992413184543922,0.00026529649609078324,0.12881719558288568,69.20060118736349,0.17235256932502244,0.18906402118412347,0.5753968251074415,0.09214769503807006,0.7135511127016311,0.7172777207133966
connectivity,800.0,0.2,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,0.21007855216935584,0.8507287992747005,802.6585111021167,105.53170512222403,60.99229316621844,0.1099309117607195,0.24757466292880162,0.7814670153422761,0.5667890359865349,0.0608085507008303,0.8256889754620659,8.301665618970105,0.9189027743565391,971.2798490008602,95.95,3.662464870087e-06,1.7957100030689604e-08,0.0003529262017185203,0.0003729328053725241,0.08203524676529243,69.63765223092834,0.17617586495802895,0.18654595214212152,0.5810499197784118,0.0855759178307065,0.7408044954507432,0.7559550645725517
connectivity,800.0,0.2,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,0.2934415508052967,0.8507287992747005,802.6585111021167,105.53170512222403,60.99229316621844,0.1099309117607195,0.24757466292880162,0.7814670153422761,0.5667890359865349,0.0608085507008303,0.8256889754620659,8.301665618970105,0.9210701452230453,1038.1918693669923,95.9999902519856,5.556638879471807e-06,1.7544777023615733e-08,0.0005383232075977409,0.0005166627575681954,0.05593908585181317,70.0398137442187,0.1797306890095605,0.18426604133803867,0.5932819861223343,0.08111338992390958,0.7632468782139568,0.7916833904699013
connectivity,800.0,5.0,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,1.7933919406798962e-06,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.8501375692225128,801.9603636437386,95.95,2.3102933873323015e-11,6.263853546288077e-11,1.7504152510491043e-09,6.9621363548314215e-09,8.383539676766649,73.33024736406004,0.21653705278089322,0.16760384620395885,0.7150961015886588,0.5220024869786971,0.058959520377117734,0.2373473660343823
connectivity,800.0,5.0,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,7.6018357092714525e-06,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.8501860919055055,801.9650217770616,95.95,1.0229450804217213e-10,2.65750692256461e-10,7.75258777035682e-09,2.9089775895293863e-08,8.484041698398068,72.1537527748802,0.20443326476471577,0.17386284699242746,0.7213319799387652,0.5262784374604348,0.05910926489496788,0.2918866446908493
connectivity,800.0,5.0,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,2.9807583293345114e-05,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.8503748649311258,801.9828298745322,95.95,4.28473363018527e-10,1.0348053484695368e-09,3.248626303122206e-08,1.113030612433478e-07,8.60951519236837,70.45579129225608,0.1878927671103852,0.18358069267293992,0.7302414210975748,0.5316889742980726,0.0596952288851979,0.3516349991774989
connectivity,800.0,5.0,0.85,1075.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00010837611520960593,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.8510490046583874,802.0458386099593,95.95,1.699061613820525e-09,3.648123083317451e-09,1.2889700343223276e-07,3.905340934901092e-07,8.69729510102766,68.2896447763888,0.16845429472859108,0.1973181503582985,0.7409505457378798,0.5355065740929205,0.06183247952810664,0.4146208315044624
connectivity,800.0,5.0,0.85,1100.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0003668197369118768,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.8531980509511297,802.2530997791006,95.95,6.365104892366734e-09,1.1207174850216726e-08,4.832743787603948e-07,1.2655847048562593e-06,8.55249285845655,65.76393770539849,0.14827920662534802,0.21563508652109362,0.7508681528043901,0.5294956231335471,0.06913145192010739,0.4779147947061755
connectivity,800.0,5.0,0.85,1125.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0011738301537398523,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.858950193366977,802.9002889857803,95.95,2.235774361716656e-08,2.8076041209862652e-08,1.6993971008357819e-06,3.950724321916158e-06,7.706993734946825,63.03177227906848,0.12977492063080717,0.23914594971695186,0.7544549817501364,0.49432167738119337,0.0927470996182202,0.5376222605043561
connectivity,800.0,5.0,0.85,1150.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00390752317093836,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.8714063284499313,805.092598500273,95.95,7.241948936874528e-08,5.930741692379123e-08,5.512661189469001e-06,1.5113203991460025e-05,5.627748569097646,60.101920203854604,0.11440752643011162,0.27076581787735016,0.7437089293802618,0.39853499470879267,0.1695897869305292,0.5896125175137742
connectivity,800.0,5.0,0.85,1175.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.01709101911694962,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.8926899534074348,815.6652207423764,95.95,2.104419486809336e-07,7.306247661529204e-08,1.6050334990666798e-05,7.049681074704382e-05,2.6861315756487123,58.559652023281984,0.11099683915041109,0.2953133497746841,0.6979510363032682,0.2304144229848922,0.3998443481459935,0.6262777292302062
connectivity,800.0,5.0,0.85,1200.0,True,SUCCESS,0.04882688292029035,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.9069565657877161,841.1160799752859,95.95,5.314514186594693e-07,3.852882677248535e-08,4.063760704772708e-05,0.00012425867701431538,0.7241505245546925,59.01771802290476,0.11685611105648216,0.2954584697262695,0.6564068515007726,0.14299567737345992,0.5954340513740637,0.6602829925935257
connectivity,800.0,5.0,0.85,1225.0,True,GRAIN_GROWTH_FAILURE,0.08769789708013344,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.913492834503173,872.2890367207851,95.95,1.146494426011963e-06,2.4988404095577866e-08,8.796130645911355e-05,0.00017052801316950935,0.27840734994084615,59.72105438795113,0.12204420601521478,0.28933864499253603,0.638971075220653,0.1128275602376996,0.6790919526620576,0.6985617947546724
connectivity,800.0,5.0,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,0.13224667620552513,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.9172085927904311,908.0153277568264,95.95,2.1399758883769424e-06,1.991247423399604e-08,0.00016489990440354506,0.0002344457612816142,0.15014613119422554,60.33290115876529,0.1260706762899841,0.2831603833372599,0.6336351203222508,0.09884313905812507,0.7223268295581993,0.7365903775272307
connectivity,800.0,5.0,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,0.18749773357154134,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.9198284995385431,952.3244063502334,95.95,3.5788847828661236e-06,1.7817221382610127e-08,0.00027733431249616876,0.00032565087081239797,0.09334672396797136,60.844241585470705,0.1293592435997405,0.27788581246764155,0.6359415968844717,0.09074135150264537,0.7505566522023528,0.7723825318786124
connectivity,800.0,5.0,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,0.2600028285135772,0.8501228388544895,801.958925417065,7.792126396967689,51.007826997563136,0.07565724842989684,0.4043301638121043,0.8534244051410501,0.6230778350910589,0.05891413179720915,0.8464897633967101,10.274453125994773,0.9219822957288313,1010.4705143772107,95.9999373943624,5.5625204583547865e-06,1.703093777494322e-08,0.00043417521834873696,0.0004485510949072998,0.06278479999290794,61.29711711580363,0.1322803386010644,0.2732530157705642,0.6447087160318066,0.08540471620376688,0.7722814556403261,0.8052116233769089
connectivity,800.0,20.0,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,1.7615061993845599e-06,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.8505687568671876,801.9712790268562,95.95,2.210752595808015e-11,6.103570754196777e-11,1.6960723199585327e-09,6.874218138522349e-09,8.271809520150882,73.04328250174467,0.21371362508030756,0.16923543250637035,0.7157073287316149,0.5200058634067892,0.0603027424562195,0.2375035495482773
connectivity,800.0,20.0,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,7.462519764697121e-06,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.8506157342711153,801.9758510679433,95.95,9.788343057379038e-11,2.5882850998451756e-10,7.511635696579781e-09,2.870933243171128e-08,8.371286393099133,71.87092924007962,0.20179309975426613,0.17557782582503775,0.7219603924069,0.5242794664321468,0.06045080320565088,0.29206838234814436
connectivity,800.0,20.0,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,2.9240867133623367e-05,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.8507983848743108,801.9933166462721,95.95,4.100192304862691e-10,1.0073811068421246e-09,3.147835723480816e-08,1.09784234185207e-07,8.4960727054247,70.1789318153775,0.18551653106048666,0.18542943956921126,0.7309047022181594,0.5297111701410495,0.06102970893086666,0.3518439839544244
connectivity,800.0,20.0,0.85,1075.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00010623926804550877,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.8514505265908261,802.0550670435607,95.95,1.6262965920033543e-09,3.551558596113218e-09,1.2492996783855018e-07,3.849678156890731e-07,8.586138071316974,68.01945360929246,0.16640156823310592,0.19937158380536532,0.7416976290869396,0.53365086557903,0.06313919597770819,0.41486778526696216
connectivity,800.0,20.0,0.85,1100.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00035936401928051564,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.8535318458072878,802.258065466479,95.95,6.096529625176759e-09,1.0928620194806667e-08,4.68711706764478e-07,1.24665311295418e-06,8.454512039782125,65.49814964468457,0.1465651483627573,0.21800716130926936,0.7518321257725413,0.5280827091547984,0.07033438817840335,0.4782380282199465
connectivity,800.0,20.0,0.85,1125.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0011490570533863125,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.8591244465132337,802.8913754834999,95.95,2.144498291685261e-08,2.7495399225052436e-08,1.6505543346960812e-06,3.883581886072835e-06,7.647956287361245,62.76539116550384,0.12837210753308076,0.24201971665954594,0.7559082228191527,0.4940822834316246,0.09356490320900211,0.5381053085210122
connectivity,800.0,20.0,0.85,1150.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.003808014433337259,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.8712962362607474,805.0237791781348,95.95,6.965298793806019e-08,5.8209166600192944e-08,5.368907348824121e-06,1.468136522737326e-05,5.631329124958927,59.83595767098314,0.1133086197901313,0.27441050567214137,0.7460779563292192,0.4006215116239556,0.16873018325718964,0.5903896307026871
connectivity,800.0,20.0,0.85,1175.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.01658798589801844,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.8923699074844896,815.272931185647,95.95,2.0332014341387373e-07,7.362564010814777e-08,1.570278311891861e-05,6.906128934540581e-05,2.7316748779061264,58.24833824689541,0.10984249400481873,0.3004222580933541,0.7016075857646029,0.23361214723609142,0.3955853197955345,0.627513372416514
connectivity,800.0,20.0,0.85,1200.0,True,SUCCESS,0.04810991788195128,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.906854759537336,840.5525707659574,95.95,5.166299609549917e-07,3.891688934558695e-08,4.00031368176334e-05,0.0001234723197807159,0.739996988149169,58.70574504618375,0.11574900799023768,0.30098303093461065,0.6595196014077707,0.1441319227136837,0.5940708555312084,0.6613552120443328
connectivity,800.0,20.0,0.85,1225.0,True,GRAIN_GROWTH_FAILURE,0.08701612249910158,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.9134876359193459,871.7541744830356,95.95,1.1218002990477232e-06,2.509394104046741e-08,8.715501356574965e-05,0.00016963027236869437,0.28134812398484094,59.420560739455034,0.1209741948427906,0.29470796930378546,0.6416711283746774,0.11332372925227986,0.6790290101315508,0.6994581791661929
connectivity,800.0,20.0,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,0.13151801264112956,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.9172351675788087,907.4433493726476,95.95,2.105070163099825e-06,1.993418089457614e-08,0.00016426483824730708,0.00023311981109278192,0.15112156693832876,60.0415332044971,0.12501001523283878,0.28829038204497415,0.6361015000965917,0.09913888709688148,0.7226228504532756,0.7373510142151894
connectivity,800.0,20.0,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,0.18654838133626903,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.9198642547256257,951.576046800388,95.95,3.5328740036594765e-06,1.780868715554271e-08,0.00027724438290114363,0.00032369099120096767,0.09384570232209427,60.55909914346812,0.1282939011403325,0.28280636028688916,0.638230091024533,0.09095628820857839,0.7509283634605385,0.7730201470855232
connectivity,800.0,20.0,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,0.2585369477462868,0.8505544860092301,801.9698663519649,4.750874552908367,50.68295069533756,0.07505867671362698,0.4125831206472573,0.855250501623632,0.6214896318625657,0.06025783161307473,0.8467699305796231,10.145424548740742,0.9220155272268175,1009.3087077830995,95.95,5.501868637022734e-06,1.7016410291060347e-08,0.00043490864619035103,0.0004458614241439429,0.06311665246982398,61.01571800905213,0.13119883692453616,0.27800259601925714,0.6468125459076639,0.0855846515510866,0.7726059693412782,0.8057285662626834
connectivity,2000.0,0.2,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,1.1213573726272418e-06,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.8509466950012964,2002.7239710088008,95.95,2.723291571035993e-11,6.23785667273934e-11,3.7106207879823425e-09,9.584386980628592e-09,13.842639943050823,81.70430282438231,0.3140013294019007,0.13038842423230346,0.9369813168317359,0.6779514299919294,0.061503582648353664,0.2858693528329712
connectivity,2000.0,0.2,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,4.749700851609196e-06,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.8509967877539504,2002.7312375711128,95.95,1.1982521799178833e-10,2.610847530041312e-10,1.6326990392212248e-08,3.984830548748069e-08,13.89365015176976,80.3017162593421,0.2955980620116511,0.13531625828200705,0.9400570740243477,0.6797999513219751,0.06166441204796639,0.34532785444320546
connectivity,2000.0,0.2,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,1.8751964342407188e-05,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.8511904865494943,2002.7592802084084,95.95,4.984252886526117e-10,1.0051316533689695e-09,6.791505513647532e-08,1.5305661409832961e-07,13.921311127875004,78.43700429342394,0.27186754672904045,0.14232437939868695,0.9439494363453439,0.6811479393476666,0.06229001152750064,0.40777111612586087
connectivity,2000.0,0.2,0.85,1075.0,True,DENSIFICATION_EXHAUSTION_FAILURE,6.92523361671817e-05,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.8518797045267777,2002.8604184001947,95.95,1.961330917981079e-09,3.5053605545723245e-09,2.6725647221300844e-07,5.451230648752646e-07,13.806073557505908,76.24324277436747,0.24518109794723542,0.15130822974165217,0.9479756162022323,0.6787709526610017,0.06456436251502735,0.4709492200603513
connectivity,2000.0,0.2,0.85,1100.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00024005036956422501,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.8540630435671976,2003.2024793323076,95.95,7.283727191563489e-09,1.0552837804497824e-08,9.925368107375113e-07,1.8095577654999667e-06,13.198050306416338,73.93009077923517,0.2186717389166724,0.16176331738615557,0.9507273889046497,0.6635448194103014,0.0722886749428519,0.5324442024835492
connectivity,2000.0,0.2,0.85,1125.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.000782380627154608,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.8597309867964402,2004.28861592144,95.95,2.531537914789442e-08,2.459852540867749e-08,3.4498361000945497e-06,5.6136703556924065e-06,11.356307606034854,71.81679262398303,0.19608523116435198,0.17235248144055373,0.9495571746700575,0.6154215544254271,0.09646214112501124,0.589862715416988
connectivity,2000.0,0.2,0.85,1150.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0024067304201567455,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.8705030159567291,2007.5417365412777,95.95,8.088817911268961e-08,4.1042918548153374e-08,1.1023697691612335e-05,1.690569740323833e-05,7.82195453482405,70.06038178909053,0.17874214378998649,0.18211941733817932,0.9414637800135017,0.5129555761271711,0.16263912574008596,0.6413479635469116
connectivity,2000.0,0.2,0.85,1175.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.008377048024327595,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.8873815778014422,2019.4986213137456,95.95,2.3091729238846673e-07,6.696913658981155e-08,3.147285880211221e-05,7.893361535266891e-05,3.95751625305936,68.38487075911205,0.1638416252949116,0.19250264280286247,0.922059800399852,0.34914209183533196,0.3315853536499561,0.6854334675075914
connectivity,2000.0,0.2,0.85,1200.0,True,SUCCESS,0.03184761351971232,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.9060391768587462,2066.5036327350685,95.95,5.710489357400394e-07,4.927516369168284e-08,7.783996571178121e-05,0.00024026630829686703,1.2686098222628086,68.60801938969733,0.1664132221883725,0.19186482568436358,0.8864005728865256,0.19869850550988125,0.58309939521617,0.7211538251398467
connectivity,2000.0,0.2,0.85,1225.0,True,GRAIN_GROWTH_FAILURE,0.066436049944917,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.915265972947473,2135.7746458059787,95.95,1.2067510270399719e-06,2.911690741161794e-08,0.00016451752900898336,0.00032610954083708583,0.4083521571502253,69.42988730047044,0.1738809156785562,0.18735438714952896,0.865142144910193,0.14404610407931948,0.7001704393590914,0.7557701387618642
connectivity,2000.0,0.2,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,0.1003735955766349,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.9200398522223171,2203.742105744013,95.95,2.215863333386687e-06,2.1023815668304496e-08,0.00030215011461132455,0.000377356145674602,0.21368254469154724,70.11987068460522,0.18008025759573532,0.18352911232845012,0.8550105785092665,0.12111834319622299,0.7527484973969795,0.7883406872801805
connectivity,2000.0,0.2,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,0.13251061170777273,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.9230886395721051,2268.103606134296,95.95,3.6659553029968176e-06,1.720342152631296e-08,0.0005000091570472067,0.0004248668859096412,0.14361301934734338,70.66029499524394,0.18496540556299693,0.18056743248269155,0.8499042248285025,0.10833449466632272,0.7829093993021405,0.8175387186629042
connectivity,2000.0,0.2,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,0.1642832239059784,0.8509313040177796,2002.721725242029,105.86674059874933,61.243527408080645,0.11122213338555875,0.24507400000109522,0.9769744592659652,0.7070087002685467,0.06145424663283272,0.8572199598683298,14.679639714819595,0.9253548964926012,2331.7353068513326,95.99905671069388,5.662380821070579e-06,1.5064389140753536e-08,0.0007725623390786379,0.0004768846230037123,0.10838025599766118,71.10043268403733,0.18898243023844874,0.17819213881191845,0.8474059456562932,0.09975704007858043,0.8035458792119781,0.8431138204593259
connectivity,2000.0,5.0,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,7.174036025692989e-07,0.8506551897475647,2002.5519740856118,7.938577223413391,51.0743273064823,0.07592878244704825,0.4031850347213657,0.9915285419653744,0.7197255422924544,0.0605754195048438,0.8630470870274047,15.564188916208657,0.8506656208298771,2002.5534107236124,95.95,1.3315230195293026e-11,4.832348581477365e-11,1.7107290577409467e-09,6.990007714246885e-09,14.73241671063777,74.86431374095078,0.23309108751792182,0.15999317589600118,0.952852589795176,0.691572528360144,0.06060840521296351,0.2893285186704887
connectivity,2000.0,5.0,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,2.9906063724744283e-06,0.8506551897475647,2002.5519740856118,7.938577223413391,51.0743273064823,0.07592878244704825,0.4031850347213657,0.9915285419653744,0.7197255422924544,0.0605754195048438,0.8630470870274047,15.564188916208657,0.8506989066120494,2002.5579629303068,95.95,5.86162868007904e-11,1.994095615281674e-10,7.531071197113313e-09,2.8616917721863157e-08,14.79313000193313,73.32010315107118,0.21645176415573483,0.16768577900919562,0.9560311432167524,0.6936260919017586,0.06071377562637974,0.3491665594584111
connectivity,2000.0,5.0,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,1.1568423958538577e-05,0.8506551897475647,2002.5519740856118,7.938577223413391,51.0743273064823,0.07592878244704825,0.4031850347213657,0.9915285419653744,0.7197255422924544,0.0605754195048438,0.8630470870274047,15.564188916208657,0.8508250927225864,2002.575140455847,95.95,2.443152095252102e-10,7.550916029829276e-10,3.139045621547027e-08,1.0771059487224176e-07,14.84677187119073,71.27348662821998,0.19574815776819335,0.17882919785855048,0.9600689429598127,0.695589525200359,0.06111479185888284,0.4118870897094069
